,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
00:44.0,1897.27,-191.47,-67.55,136.68,194.96,,,
00:44.1,1899.98,-189.56,-69.46,137.71,194.54,,,
00:44.1,1902.68,-187.62,-71.33,138.65,194.12,,,
00:44.2,1905.37,-185.65,-73.17,139.57,193.69,,,
00:44.2,1908.05,-183.66,-74.98,140.57,193.25,,,
00:44.3,1910.73,-181.64,-76.74,141.68,192.8,,,
00:44.4,1913.41,-179.6,-78.47,142.78,192.35,,,
00:44.4,1916.08,-177.53,-80.15,143.78,191.9,,,
00:44.5,1918.74,-175.43,-81.8,144.71,191.47,,,
00:44.5,1921.39,-173.32,-83.4,145.54,190.98,,,
00:44.5,1924.04,-171.18,-84.96,146.45,190.39,,,
00:44.6,1926.68,-169.03,-86.49,147.54,189.76,,,
00:44.7,1929.31,-166.85,-87.98,148.67,189.11,,,
00:44.7,1931.93,-164.66,-89.42,149.82,188.46,,,
00:44.8,1934.54,-162.46,-90.81,150.97,187.82,,,
00:44.8,1937.14,-160.23,-92.16,152.06,187.2,,,
00:44.8,1939.74,-157.99,-93.47,153.15,186.59,,,
00:44.9,1942.32,-155.73,-94.73,154.31,185.97,,,
00:45.0,1944.9,-153.46,-95.95,155.5,185.34,,,
00:45.0,1947.47,-151.17,-97.13,156.67,184.69,,,
00:45.0,1950.03,-148.87,-98.25,157.81,184.04,,,
00:45.1,1952.58,-146.55,-99.32,158.85,183.42,,,
00:45.2,1955.12,-144.23,-100.35,159.9,182.8,,,
00:45.2,1957.65,-141.89,-101.34,161.04,182.17,,,
00:45.2,1960.18,-139.55,-102.27,162.18,181.53,,,
00:45.3,1962.69,-137.19,-103.16,163.19,180.88,,,
00:45.4,1965.2,-134.83,-104,164.23,180.24,,,
00:45.4,1967.69,-132.46,-104.8,165.3,179.6,,,
00:45.5,1970.18,-130.09,-105.54,166.3,178.96,,,
00:45.5,1972.66,-127.71,-106.24,167.22,178.35,,,
00:45.6,1975.13,-125.32,-106.9,168.07,177.75,,,
00:45.6,1977.6,-122.93,-107.5,169,177.18,,,
00:45.6,1980.05,-120.54,-108.07,170,176.6,,,
00:45.7,1982.5,-118.15,-108.59,171.08,176.01,,,
00:45.8,1984.94,-115.76,-109.07,172.2,175.4,,,
00:45.8,1987.37,-113.36,-109.5,173.36,174.78,,,
00:45.8,1989.79,-110.97,-109.88,174.6,174.13,,,
00:45.9,1992.2,-108.58,-110.22,175.8,173.5,,,
00:46.0,1994.61,-106.19,-110.5,176.93,173,,,
00:46.0,1997.01,-103.8,-110.73,177.91,172.66,,,
00:46.0,1999.4,-101.41,-110.93,178.86,172.38,,,
00:46.1,2001.79,-99.03,-111.08,35.87,172.14,,,
00:46.2,2004.18,-96.64,-111.19,-179.15,171.88,,,
00:46.2,2006.56,-94.25,-111.25,-178.28,171.64,,,
00:46.3,2008.95,-91.87,-111.27,-177.54,171.42,,,
00:46.3,2011.32,-89.49,-111.24,-176.72,171.23,,,
00:46.3,2013.7,-87.12,-111.17,-175.97,171.05,,,
00:46.4,2016.07,-84.74,-111.07,-174.99,170.89,,,
00:46.5,2018.45,-82.38,-110.92,-173.92,170.75,,,
00:46.5,2020.82,-80.01,-110.73,-172.85,170.6,,,
00:46.5,2023.18,-77.66,-110.49,-171.85,170.38,,,
00:46.6,2025.55,-75.31,-110.22,-170.91,170,,,
00:46.7,2027.9,-72.97,-109.9,-169.8,169.52,,,
00:46.7,2030.25,-70.65,-109.55,-168.46,169.07,,,
00:46.7,2032.6,-68.34,-109.16,-167.15,168.65,,,
00:46.8,2034.93,-66.04,-108.72,-165.96,168.25,,,
00:46.8,2037.27,-63.75,-108.24,-164.83,167.84,,,
00:46.9,2039.59,-61.49,-107.72,-163.84,167.47,,,
00:47.0,2041.92,-59.23,-107.15,-163.01,167.1,,,
00:47.0,2044.23,-56.99,-106.56,-162.04,166.76,,,
00:47.0,2046.54,-54.77,-105.92,-160.98,166.43,,,
00:47.1,2048.85,-52.56,-105.24,-159.82,166.07,,,
00:47.1,2051.16,-50.37,-104.52,-158.8,165.74,,,
00:47.2,2053.45,-48.2,-103.76,-157.9,165.49,,,
00:47.3,2055.75,-46.05,-102.96,-156.81,165.35,,,
00:47.3,2058.05,-43.91,-102.12,-155.74,165.23,,,
00:47.4,2060.34,-41.79,-101.24,-154.85,165.16,,,
00:47.4,2062.63,-39.69,-100.33,-153.92,165.19,,,
00:47.5,2064.93,-37.6,-99.37,-152.76,165.29,,,
00:47.5,2067.22,-35.53,-98.38,-151.56,165.43,,,
00:47.5,2069.52,-33.48,-97.35,-150.51,165.59,,,
00:47.6,2071.82,-31.44,-96.27,-149.48,165.8,,,
00:47.7,2074.12,-29.43,-95.16,-148.43,166.03,,,
00:47.7,2076.43,-27.43,-94.01,-147.33,166.29,,,
00:47.7,2078.74,-25.44,-92.82,-146.22,166.59,,,
00:47.8,2081.05,-23.48,-91.59,-145.12,166.88,,,
00:47.8,2083.37,-21.53,-90.33,-143.93,167.18,,,
00:47.9,2085.7,-19.61,-89.02,-142.95,167.47,,,
00:47.9,2088.02,-17.71,-87.68,-142.07,167.73,,,
00:48.0,2090.35,-15.82,-86.31,-140.8,168.06,,,
00:48.1,2092.69,-13.96,-84.9,-139.39,168.51,,,
00:48.1,2095.03,-12.12,-83.44,-138.21,169.02,,,
00:48.1,2097.38,-10.31,-81.95,-137.07,169.49,,,
00:48.2,2099.74,-8.52,-80.42,-135.84,169.95,,,
00:48.3,2102.1,-6.75,-78.84,-134.64,170.43,,,
00:48.3,2104.47,-5.01,-77.23,-133.48,170.9,,,
00:48.3,2106.84,-3.3,-75.59,-132.4,171.38,,,
00:48.4,2109.22,-1.61,-73.9,-131.37,171.83,,,
00:48.5,2111.61,0.04,-72.18,-130.32,172.31,,,
00:48.5,2114.01,1.67,-70.42,-129.33,172.81,,,
00:48.5,2116.41,3.27,-68.63,-128.41,173.32,,,
00:48.6,2118.82,4.84,-66.8,-127.5,173.86,,,
00:48.6,2121.24,6.39,-64.94,-126.53,174.48,,,
00:48.7,2123.67,7.9,-63.04,-125.52,175.23,,,
00:48.7,2126.1,9.39,-61.11,-124.34,176.05,,,
00:48.8,2128.55,10.85,-59.14,-123.07,177.01,,,
00:48.9,2131.02,12.28,-57.13,-122.08,177.98,,,
00:48.9,2133.5,13.68,-55.08,-121.3,178.87,,,
00:49.0,2135.98,15.06,-53.01,-120.56,179.72,,,
00:49.0,2138.49,16.41,-50.9,-119.77,180.52,,,
00:49.0,2141,17.73,-48.77,-118.74,181.35,,,
00:49.1,2143.52,19.02,-46.6,-117.51,182.26,,,
00:49.2,2146.06,20.28,-44.39,-116.39,183.2,,,
00:49.2,2148.6,21.5,-42.16,-115.6,183.48,,,
00:49.2,2151.15,22.69,-39.91,-115.06,183.13,,,
00:49.3,2153.69,23.84,-37.64,-114.37,182.79,,,
00:49.3,2156.22,24.96,-35.37,-113.75,182.46,,,
00:49.4,2158.76,26.04,-33.08,-113.28,182.15,,,
00:49.5,2161.28,27.09,-30.78,-112.97,181.86,,,
00:49.5,2163.81,28.11,-28.47,-112.78,181.59,,,
00:49.6,2166.33,29.11,-26.16,-112.49,181.34,,,
00:49.6,2168.85,30.09,-23.84,-112.04,181.08,,,
00:49.7,2171.36,31.04,-21.51,-111.49,180.78,,,
00:49.7,2173.87,31.98,-19.19,-110.91,180.43,,,
00:49.7,2176.37,32.89,-16.86,-110.45,179.9,,,
00:49.8,2178.86,33.79,-14.53,-110.23,179.23,,,
00:49.8,2181.35,34.67,-12.21,-110.42,178.36,,,
00:49.9,2183.82,35.55,-9.9,-111.06,177.34,,,
00:50.0,2186.27,36.44,-7.61,-111.94,176.2,,,
00:50.0,2188.71,37.34,-5.35,-112.93,174.97,,,
00:50.0,2191.13,38.27,-3.11,-113.97,173.69,,,
00:50.1,2193.54,39.22,-0.91,-114.9,172.44,,,
00:50.1,2195.92,40.2,1.27,-115.71,171.23,,,
00:50.2,2198.29,41.2,3.42,-116.53,170.08,,,
00:50.2,2200.65,42.23,5.54,-117.41,168.99,,,
00:50.3,2202.99,43.28,7.63,-118.31,167.99,,,
00:50.4,2205.31,44.35,9.69,-119.25,167.14,,,
00:50.4,2207.63,45.44,11.73,-120.26,166.35,,,
00:50.5,2209.93,46.56,13.74,-121.33,165.54,,,
00:50.5,2212.22,47.71,15.73,-122.42,164.7,,,
00:50.5,2214.5,48.88,17.69,-123.5,163.87,,,
00:50.6,2216.77,50.08,19.62,-124.51,163.08,,,
00:50.6,2219.03,51.29,21.52,-125.59,162.27,,,
00:50.7,2221.28,52.54,23.39,-126.86,161.42,,,
00:50.8,2223.51,53.8,25.23,-128.24,160.55,,,
00:50.8,2225.73,55.09,27.04,-129.58,159.65,,,
00:50.8,2227.94,56.41,28.82,-130.95,158.77,,,
00:50.9,2230.14,57.76,30.56,-132.41,157.96,,,
00:51.0,2232.32,59.13,32.26,-133.86,157.18,,,
00:51.0,2234.5,60.53,33.93,-135.36,156.45,,,
00:51.0,2236.66,61.96,35.56,-136.94,155.76,,,
00:51.1,2238.82,63.42,37.15,-138.29,155.07,,,
00:51.2,2240.96,64.91,38.7,-139.53,154.4,,,
00:51.2,2243.1,66.42,40.22,-140.91,153.72,,,
00:51.2,2245.22,67.95,41.7,-142.17,153.06,,,
00:51.3,2247.34,69.51,43.14,-143.3,152.4,,,
00:51.3,2249.45,71.08,44.54,-144.51,151.73,,,
00:51.4,2251.55,72.68,45.91,-145.8,151.02,,,
00:51.5,2253.64,74.3,47.24,-147.05,150.3,,,
00:51.5,2255.72,75.94,48.52,-148.2,149.58,,,
00:51.6,2257.79,77.6,49.76,-149.33,148.87,,,
00:51.6,2259.85,79.27,50.96,-150.42,148.15,,,
00:51.6,2261.9,80.97,52.12,-151.37,147.46,,,
00:51.7,2263.94,82.67,53.24,-152.29,146.76,,,
00:51.7,2265.97,84.4,54.32,-153.34,146.07,,,
00:51.8,2267.99,86.14,55.35,-154.25,145.39,,,
00:51.9,2270.01,87.9,56.34,-154.9,144.75,,,
00:51.9,2272.01,89.66,57.29,-155.63,144.15,,,
00:52.0,2274.01,91.44,58.2,-156.35,143.58,,,
00:52.0,2276,93.23,59.07,-157.08,143.02,,,
00:52.0,2277.98,95.04,59.89,-157.97,142.46,,,
00:52.1,2279.95,96.85,60.68,-158.96,141.91,,,
00:52.2,2281.92,98.66,61.43,-160.02,141.36,,,
00:52.2,2283.88,100.49,62.14,-161.24,140.82,,,
00:52.3,2285.83,102.32,62.81,-162.64,140.3,,,
00:52.3,2287.77,104.17,63.44,-164.06,139.77,,,
00:52.4,2289.71,106.01,64.03,-165.48,139.23,,,
00:52.4,2291.64,107.86,64.57,-166.93,138.67,,,
00:52.5,2293.56,109.72,65.07,-168.42,138.1,,,
00:52.5,2295.47,111.58,65.52,-169.78,137.53,,,
00:52.6,2297.37,113.44,65.94,-170.96,137.08,,,
00:52.6,2299.27,115.31,66.31,-172.22,136.94,,,
00:52.6,2301.18,117.18,66.64,-173.49,137.04,,,
00:52.7,2303.08,119.06,66.93,-174.51,137.19,,,
00:52.7,2304.98,120.95,67.18,-175.41,137.3,,,
00:52.8,2306.89,122.85,67.39,-176.45,137.07,,,
00:52.8,2308.79,124.74,67.56,-177.51,136.69,,,
00:52.9,2310.68,126.63,67.69,-178.48,136.31,,,
00:53.0,2312.57,128.52,67.78,-107.68,135.94,,,
00:53.0,2314.46,130.4,67.82,178.8,135.75,,,
00:53.1,2316.34,132.29,67.83,177.53,135.73,,,
00:53.1,2318.23,134.17,67.79,176.44,135.72,,,
00:53.1,2320.11,136.06,67.71,175.09,135.69,,,
00:53.2,2321.99,137.94,67.59,173.76,135.66,,,
00:53.2,2323.88,139.81,67.42,172.71,135.64,,,
00:53.3,2325.76,141.69,67.22,171.61,135.62,,,
00:53.3,2327.64,143.56,66.98,170.28,135.65,,,
00:53.4,2329.53,145.42,66.71,168.95,135.84,,,
00:53.5,2331.41,147.28,66.39,167.64,136.12,,,
00:53.5,2333.31,149.14,66.03,166.24,136.44,,,
00:53.5,2335.2,150.99,65.63,164.91,136.79,,,
00:53.6,2337.1,152.85,65.19,163.74,137.22,,,
00:53.7,2339.01,154.69,64.7,162.52,137.66,,,
00:53.7,2340.93,156.53,64.18,161.24,138.12,,,
00:53.7,2342.84,158.37,63.62,159.98,138.58,,,
00:53.8,2344.77,160.2,63.02,158.65,139.03,,,
00:53.9,2346.7,162.03,62.37,157.28,139.52,,,
00:53.9,2348.64,163.84,61.68,156.11,140.02,,,
00:53.9,2350.59,165.65,60.96,155.11,140.51,,,
00:54.0,2352.54,167.45,60.19,154.06,140.99,,,
00:54.1,2354.5,169.24,59.39,152.83,141.5,,,
00:54.1,2356.47,171.02,58.55,151.5,142.14,,,
00:54.2,2358.45,172.79,57.68,150.2,142.84,,,
00:54.2,2360.44,174.56,56.76,148.82,143.49,,,
00:54.3,2362.43,176.31,55.8,147.46,144.09,,,
00:54.3,2364.43,178.05,54.8,146.15,144.63,,,
00:54.3,2366.44,179.77,53.76,144.79,145.14,,,
00:54.4,2368.46,181.47,52.67,143.49,145.67,,,
00:54.5,2370.49,183.16,51.55,142.32,146.17,,,
00:54.5,2372.52,184.83,50.4,141.2,146.59,,,
00:54.5,2374.55,186.48,49.2,139.98,146.98,,,
00:54.6,2376.6,188.11,47.97,138.76,147.46,,,
00:54.6,2378.65,189.72,46.69,137.65,148.03,,,
00:54.7,2380.7,191.31,45.38,136.57,148.65,,,
00:54.7,2382.77,192.88,44.03,135.47,149.33,,,
00:54.8,2384.85,194.43,42.65,134.42,150.06,,,
00:54.9,2386.94,195.96,41.22,133.31,150.81,,,
00:54.9,2389.03,197.46,39.76,132,151.57,,,
00:55.0,2391.14,198.95,38.26,130.57,152.4,,,
00:55.0,2393.26,200.41,36.73,129.34,153.24,,,
00:55.1,2395.39,201.85,35.15,128.12,153.95,,,
00:55.1,2397.54,203.27,33.54,126.61,154.7,,,
00:55.1,2399.69,204.66,31.9,125.15,155.52,,,
00:55.2,2401.85,206.02,30.22,123.84,156.3,,,
00:55.3,2404.02,207.36,28.5,122.52,157.08,,,
00:55.3,2406.21,208.67,26.75,121.15,157.8,,,
00:55.3,2408.4,209.96,24.97,120.02,158.56,,,
00:55.4,2410.6,211.23,23.16,119.27,159.37,,,
00:55.5,2412.82,212.47,21.32,118.9,160.21,,,
00:55.5,2415.05,213.69,19.46,119.02,161.12,,,
00:55.6,2417.3,214.89,17.56,119.75,162.11,,,
00:55.6,2419.56,216.09,15.65,120.71,163.07,,,
00:55.7,2421.83,217.27,13.71,121.05,164.08,,,
00:55.7,2424.12,218.45,11.75,120.41,165.13,,,
00:55.7,2426.42,219.61,9.77,119.09,166.12,,,
00:55.8,2428.73,220.75,7.76,117.69,167.05,,,
00:55.8,2431.05,221.87,5.72,116.64,167.98,,,
00:55.9,2433.39,222.97,3.65,116.05,168.98,,,
00:56.0,2435.75,224.05,1.56,115.8,170.14,,,
00:56.0,2438.12,225.12,-0.55,115.62,171.34,,,
00:56.0,2440.51,226.18,-2.7,115.49,172.56,,,
00:56.1,2442.92,227.23,-4.86,115.62,173.76,,,
00:56.1,2445.34,228.29,-7.03,116.13,174.87,,,
00:56.2,2447.77,229.37,-9.22,116.98,175.99,,,
00:56.3,2450.23,230.48,-11.4,117.89,177.08,,,
00:56.3,2452.69,231.61,-13.59,118.87,178.04,,,
00:56.4,2455.17,232.77,-15.78,120.03,179.11,,,
00:56.4,2457.66,233.97,-17.97,121.05,180.15,,,
00:56.5,2460.17,235.21,-20.15,121.91,181.18,,,
00:56.5,2462.7,236.49,-22.33,122.66,182.22,,,
00:56.5,2465.23,237.81,-24.5,123.35,183.19,,,
00:56.6,2467.78,239.16,-26.66,124.08,184.09,,,
00:56.7,2470.34,240.55,-28.81,125.12,184.97,,,
00:56.7,2472.92,241.97,-30.96,126.35,185.96,,,
00:56.8,2475.51,243.44,-33.09,127.39,186.95,,,
00:56.8,2478.11,244.95,-35.2,128.41,187.77,,,
00:56.8,2480.73,246.51,-37.31,129.44,188.77,,,
00:56.9,2483.35,248.11,-39.39,130.23,189.58,,,
00:57.0,2485.99,249.74,-41.46,130.93,190.34,,,
00:57.0,2488.64,251.42,-43.51,131.92,191.24,,,
00:57.1,2491.3,253.14,-45.55,132.93,192.17,,,
00:57.1,2493.98,254.91,-47.55,133.73,192.98,,,
00:57.2,2496.66,256.71,-49.54,134.4,193.77,,,
00:57.2,2499.36,258.56,-51.51,135.18,194.61,,,
00:57.2,2502.07,260.44,-53.46,135.96,195.41,,,
00:57.3,2504.79,262.35,-55.39,136.93,196.21,,,
00:57.3,2507.52,264.3,-57.3,138.16,197.01,,,
00:57.4,2510.26,266.29,-59.19,139.47,197.74,,,
00:57.4,2513.01,268.32,-61.04,140.68,198.47,,,
00:57.5,2515.77,270.39,-62.87,141.51,199.17,,,
00:57.5,2518.54,272.49,-64.68,142.15,199.72,,,
00:57.6,2521.31,274.61,-66.47,143.03,200.28,,,
00:57.6,2524.1,276.77,-68.23,144.3,200.96,,,
00:57.7,2526.89,278.96,-69.97,145.62,201.63,,,
00:57.8,2529.7,281.19,-71.67,146.85,202.31,,,
00:57.8,2532.51,283.45,-73.34,147.79,202.5,,,
00:57.9,2535.31,285.74,-74.96,148.28,202.1,,,
00:57.9,2538.12,288.05,-76.55,148.61,201.67,,,
00:58.0,2540.92,290.38,-78.11,148.98,201.25,,,
00:58.0,2543.71,292.72,-79.62,149.26,200.85,,,
00:58.0,2546.5,295.09,-81.1,149.47,200.49,,,
00:58.1,2549.28,297.46,-82.55,149.76,200.17,,,
00:58.1,2552.06,299.84,-83.97,150.17,199.88,,,
00:58.2,2554.83,302.23,-85.38,150.59,199.61,,,
00:58.2,2557.6,304.63,-86.77,151.32,199.32,,,
00:58.3,2560.36,307.03,-88.14,152.49,198.94,,,
00:58.3,2563.12,309.44,-89.49,153.29,198.53,,,
00:58.4,2565.87,311.87,-90.79,153.36,198.15,,,
00:58.5,2568.62,314.3,-92.08,153.3,197.84,,,
00:58.5,2571.37,316.74,-93.34,153.66,197.52,,,
00:58.6,2574.11,319.18,-94.59,154.17,197.18,,,
00:58.6,2576.84,321.63,-95.81,154.59,196.84,,,
00:58.7,2579.57,324.08,-97.01,155.06,196.51,,,
00:58.7,2582.3,326.54,-98.19,155.38,196.2,,,
00:58.7,2585.02,329,-99.36,155.52,195.93,,,
00:58.8,2587.74,331.46,-100.5,155.75,195.68,,,
00:58.8,2590.45,333.93,-101.64,156.25,195.4,,,
00:58.9,2593.17,336.4,-102.76,156.74,195.09,,,
00:59.0,2595.87,338.87,-103.86,156.94,194.8,,,
00:59.0,2598.58,341.35,-104.94,156.97,194.52,,,
00:59.1,2601.28,343.82,-106.02,156.96,194.26,,,
00:59.1,2603.97,346.3,-107.08,156.99,194,,,
00:59.1,2606.67,348.78,-108.14,157.07,193.75,,,
00:59.2,2609.36,351.25,-109.19,157.13,193.47,,,
00:59.2,2612.04,353.72,-110.23,157.17,193.19,,,
00:59.3,2614.73,356.19,-111.27,157.18,192.93,,,
00:59.3,2617.4,358.66,-112.31,157.16,192.66,,,
00:59.4,2620.08,361.13,-113.35,157.12,192.4,,,
00:59.5,2622.75,363.59,-114.39,157.02,192.12,,,
00:59.5,2625.42,366.04,-115.43,156.86,191.83,,,
00:59.5,2628.08,368.49,-116.47,156.63,191.55,,,
00:59.6,2630.74,370.93,-117.53,156.31,191.25,,,
00:59.6,2633.39,373.36,-118.59,155.88,190.85,,,
00:59.7,2636.04,375.78,-119.66,155.38,190.15,,,
00:59.8,2638.67,378.18,-120.75,154.89,189.09,,,
00:59.8,2641.29,380.56,-121.84,154.38,187.7,,,
00:59.9,2643.89,382.91,-122.95,153.88,185.97,,,
00:59.9,2646.45,385.22,-124.07,153.43,183.98,,,
01:00.0,2649,387.5,-125.18,152.99,181.77,,,
01:00.0,2651.5,389.74,-126.31,152.61,179.43,,,
01:00.0,2653.98,391.95,-127.43,152.29,177.02,,,
01:00.1,2656.42,394.12,-128.56,151.93,174.61,,,
01:00.2,2658.83,396.25,-129.68,151.46,172.16,,,
01:00.2,2661.2,398.34,-130.8,150.98,169.65,,,
01:00.3,2663.55,400.39,-131.92,150.57,167.17,,,
01:00.3,2665.85,402.4,-133.04,150.22,164.71,,,
01:00.3,2668.12,404.38,-134.16,149.85,162.33,,,
01:00.4,2670.36,406.32,-135.27,149.33,159.89,,,
01:00.4,2672.56,408.22,-136.38,148.69,157.36,,,
01:00.5,2674.73,410.09,-137.49,148.11,154.7,,,
01:00.6,2676.86,411.91,-138.59,147.59,152.08,,,
01:00.6,2678.95,413.69,-139.69,147.19,149.48,,,
01:00.7,2681.01,415.43,-140.79,146.74,147.01,,,
01:00.7,2683.03,417.14,-141.88,146.18,144.39,,,
01:00.7,2685.02,418.8,-142.97,145.72,141.7,,,
01:00.8,2686.97,420.42,-144.05,145.4,139.05,,,
01:00.8,2688.88,422,-145.13,145.07,136.4,,,
01:00.9,2690.76,423.54,-146.2,144.63,133.8,,,
01:01.0,2692.6,425.04,-147.26,144.22,131.27,,,
01:01.0,2694.41,426.51,-148.31,143.84,128.82,,,
01:01.0,2696.18,427.94,-149.36,143.34,126.38,,,
01:01.1,2697.92,429.33,-150.4,142.58,123.92,,,
01:01.1,2699.62,430.69,-151.43,141.8,121.34,,,
01:01.2,2701.29,432,-152.45,141.17,118.88,,,
01:01.3,2702.93,433.27,-153.48,140.44,116.59,,,
01:01.3,2704.53,434.51,-154.5,139.63,114.26,,,
01:01.4,2706.1,435.71,-155.51,138.73,112.09,,,
01:01.4,2707.64,436.87,-156.53,137.62,110.01,,,
01:01.4,2709.16,437.99,-157.54,136.55,107.91,,,
01:01.5,2710.64,439.08,-158.56,135.29,105.98,,,
01:01.5,2712.1,440.12,-159.57,133.95,103.9,,,
01:01.6,2713.53,441.13,-160.59,132.7,101.82,,,
01:01.7,2714.93,442.08,-161.61,131.31,99.89,,,
01:01.7,2716.3,443,-162.63,130.23,98.01,,,
01:01.8,2717.65,443.88,-163.66,129.38,96.28,,,
01:01.8,2718.98,444.72,-164.68,128.25,94.58,,,
01:01.8,2720.28,445.52,-165.7,126.81,92.78,,,
01:01.9,2721.55,446.29,-166.72,125.26,91.09,,,
01:01.9,2722.81,447.02,-167.74,123.72,89.47,,,
01:02.0,2724.04,447.71,-168.76,122.44,87.85,,,
01:02.1,2725.25,448.36,-169.78,121.12,86.31,,,
01:02.1,2726.44,448.97,-170.8,119.74,84.74,,,
01:02.1,2727.6,449.54,-171.82,118.35,83.24,,,
01:02.2,2728.75,450.08,-172.83,116.82,81.87,,,
01:02.2,2729.88,450.58,-173.84,115.26,80.5,,,
01:02.3,2730.99,451.05,-174.84,113.62,79.36,,,
01:02.4,2732.09,451.48,-175.85,111.83,78.62,,,
01:02.4,2733.18,451.87,-176.87,110.05,78.12,,,
01:02.5,2734.26,452.23,-177.89,108.21,77.68,,,
01:02.5,2735.34,452.55,-178.92,106.17,77.26,,,
01:02.5,2736.41,452.83,-179.95,104,76.84,,,
01:02.6,2737.48,453.08,-180.98,101.9,76.43,,,
01:02.6,2738.54,453.28,-182.02,99.86,76,,,
01:02.7,2739.59,453.45,-183.06,97.78,75.56,,,
01:02.8,2740.64,453.58,-184.1,95.59,75.11,,,
01:02.8,2741.68,453.67,-185.13,93.33,74.64,,,
01:02.9,2742.72,453.72,-186.16,90.86,74.13,,,
01:02.9,2743.75,453.72,-187.19,88.21,73.63,,,
01:03.0,2744.77,453.68,-188.21,85.71,73.18,,,
01:03.0,2745.79,453.59,-189.22,83.79,72.74,,,
01:03.0,2746.79,453.47,-190.22,82.01,72.27,,,
01:03.1,2747.8,453.31,-191.2,79.71,72.06,,,
01:03.2,2748.8,453.11,-192.18,77.2,72.15,,,
01:03.2,2749.81,452.88,-193.16,75.12,72.55,,,
01:03.2,2750.82,452.61,-194.14,73.5,72.87,,,
01:03.3,2751.84,452.31,-195.1,71.7,73.32,,,
01:03.3,2752.86,451.98,-196.07,69.68,73.81,,,
01:03.4,2753.89,451.61,-197.03,67.73,74.39,,,
01:03.5,2754.93,451.2,-197.98,65.94,75.04,,,
01:03.5,2755.98,450.77,-198.93,64.23,75.77,,,
01:03.6,2757.04,450.3,-199.88,62.53,76.55,,,
01:03.6,2758.11,449.79,-200.82,60.84,77.33,,,
01:03.6,2759.18,449.26,-201.76,59.26,77.66,,,
01:03.7,2760.26,448.7,-202.68,57.87,77.5,,,
01:03.8,2761.34,448.12,-203.58,56.65,77.35,,,
01:03.8,2762.41,447.52,-204.48,55.79,77.23,,,
01:03.8,2763.48,446.92,-205.36,55.41,77.12,,,
01:03.9,2764.55,446.32,-206.24,55.57,77,,,
01:04.0,2765.62,445.72,-207.13,56.24,76.87,,,
01:04.0,2766.69,445.14,-208.03,57.32,76.72,,,
01:04.0,2767.75,444.59,-208.93,58.68,76.55,,,
01:04.1,2768.81,444.05,-209.85,60.27,76.35,,,
01:04.2,2769.87,443.54,-210.78,62.04,76.12,,,
01:04.2,2770.93,443.06,-211.72,63.98,75.86,,,
01:04.3,2771.98,442.61,-212.67,66,75.6,,,
01:04.3,2773.03,442.19,-213.63,67.95,75.35,,,
01:04.3,2774.07,441.8,-214.6,69.81,75.14,,,
01:04.4,2775.12,441.45,-215.58,71.6,75.06,,,
01:04.4,2776.16,441.12,-216.57,73.3,74.94,,,
01:04.5,2777.19,440.82,-217.56,74.93,74.54,,,
01:04.6,2778.23,440.56,-218.56,76.97,74.05,,,
01:04.6,2779.26,440.33,-219.56,79.03,73.78,,,
01:04.7,2780.28,440.13,-220.57,80.37,73.6,,,
01:04.7,2781.29,439.94,-221.57,81.24,73.4,,,
01:04.8,2782.3,439.76,-222.57,82.95,73.16,,,
01:04.8,2783.32,439.61,-223.57,85.88,72.9,,,
01:04.8,2784.33,439.48,-224.57,88.64,72.55,,,
01:04.9,2785.33,439.38,-225.57,90.77,72.12,,,
01:04.9,2786.33,439.33,-226.57,92.49,71.82,,,
01:05.0,2787.32,439.32,-227.56,93.5,71.73,,,
01:05.0,2788.31,439.36,-228.56,94.13,71.86,,,
01:05.1,2789.31,439.42,-229.56,94.6,72.2,,,
01:05.2,2790.32,439.5,-230.56,95.13,72.72,,,
01:05.2,2791.34,439.59,-231.57,95.99,73.42,,,
01:05.3,2792.36,439.72,-232.59,97.26,74.12,,,
01:05.3,2793.4,439.87,-233.61,98.94,74.88,,,
01:05.3,2794.44,440.05,-234.64,100.92,75.74,,,
01:05.4,2795.5,440.27,-235.67,103,76.47,,,
01:05.5,2796.57,440.53,-236.71,105.1,77.1,,,
01:05.5,2797.65,440.82,-237.74,107.21,77.8,,,
01:05.5,2798.73,441.14,-238.78,109.2,78.56,,,
01:05.6,2799.83,441.5,-239.81,110.99,79.34,,,
01:05.7,2800.94,441.89,-240.85,112.54,80.24,,,
01:05.7,2802.06,442.32,-241.89,113.63,81.27,,,
01:05.7,2803.2,442.77,-242.93,114.09,82.36,,,
01:05.8,2804.35,443.23,-243.98,113.92,83.51,,,
01:05.8,2805.52,443.68,-245.06,113.13,84.48,,,
01:05.9,2806.69,444.12,-246.15,111.81,84.64,,,
01:06.0,2807.87,444.54,-247.25,110.03,84.49,,,
01:06.0,2809.04,444.92,-248.36,107.99,84.33,,,
01:06.0,2810.21,445.26,-249.47,105.84,84.15,,,
01:06.1,2811.38,445.57,-250.6,103.55,83.95,,,
01:06.1,2812.55,445.85,-251.73,101.23,83.86,,,
01:06.2,2813.71,446.09,-252.87,99.14,83.99,,,
01:06.2,2814.88,446.29,-254.02,97.34,84.21,,,
01:06.3,2816.05,446.45,-255.18,95.56,84.47,,,
01:06.4,2817.23,446.57,-256.34,93.84,84.52,,,
01:06.4,2818.4,446.65,-257.51,92.37,84.23,,,
