,sLapDistance,xCarX,xCarY,aYaw,vCar
00:49.7,1728.08,241.13,39.24,-80.83,151.57
00:49.7,1730.19,240.82,41.32,-80.18,151.32
00:49.8,1732.29,240.48,43.39,-79.55,151.09
00:49.8,1734.38,240.12,45.46,-78.85,150.87
00:49.9,1736.48,239.73,47.51,-78.14,150.65
00:50.0,1738.57,239.31,49.56,-77.51,150.43
00:50.0,1740.65,238.88,51.6,-76.66,150.19
00:50.0,1742.74,238.41,53.63,-75.57,149.76
00:50.1,1744.81,237.92,55.65,-74.72,148.95
00:50.1,1746.87,237.4,57.64,-73.95,147.83
00:50.2,1748.91,236.85,59.61,-72.98,146.46
00:50.2,1750.94,236.28,61.55,-72.03,144.92
00:50.3,1752.94,235.68,63.46,-71.4,143.35
00:50.4,1754.92,235.06,65.35,-70.86,141.86
00:50.4,1756.88,234.43,67.2,-69.96,140.55
00:50.5,1758.82,233.78,69.03,-68.71,139.17
00:50.5,1760.75,233.11,70.84,-67.54,137.64
00:50.5,1762.65,232.43,72.61,-66.52,136.05
00:50.6,1764.52,231.71,74.35,-65.61,134.48
00:50.6,1766.38,230.98,76.05,-64.77,132.93
00:50.7,1768.22,230.22,77.72,-64.1,131.35
00:50.8,1770.03,229.44,79.36,-63.41,129.76
00:50.8,1771.82,228.64,80.96,-62.38,128.14
00:50.8,1773.59,227.83,82.54,-61.06,126.46
00:50.9,1775.33,227,84.07,-59.79,124.68
00:51.0,1777.05,226.15,85.56,-58.86,122.94
00:51.0,1778.75,225.28,87.02,-57.93,121.33
00:51.0,1780.42,224.4,88.44,-56.78,119.96
00:51.1,1782.08,223.5,89.84,-55.48,118.59
00:51.2,1783.72,222.59,91.19,-54.11,117.24
00:51.2,1785.34,221.66,92.52,-52.75,116
00:51.2,1786.94,220.7,93.81,-51.45,114.9
00:51.3,1788.53,219.73,95.07,-50.17,113.87
00:51.3,1790.1,218.74,96.29,-48.69,112.87
00:51.4,1791.66,217.74,97.48,-47.05,111.83
00:51.5,1793.2,216.71,98.64,-45.46,110.75
00:51.5,1794.73,215.66,99.75,-43.98,109.67
00:51.6,1796.25,214.59,100.83,-42.44,108.69
00:51.6,1797.75,213.51,101.87,-40.92,107.78
00:51.6,1799.24,212.4,102.87,-39.57,106.83
00:51.7,1800.72,211.28,103.83,-38.24,105.89
00:51.7,1802.18,210.15,104.76,-36.88,104.96
00:51.8,1803.63,209,105.65,-35.45,103.97
00:51.9,1805.07,207.85,106.5,-33.86,102.99
00:51.9,1806.49,206.68,107.31,-32.2,101.99
00:52.0,1807.9,205.5,108.09,-30.57,101.07
00:52.0,1809.29,204.31,108.82,-29.09,100.17
00:52.0,1810.68,203.11,109.51,-27.66,99.31
00:52.1,1812.05,201.9,110.16,-26.01,98.52
00:52.2,1813.41,200.69,110.78,-24.19,97.79
00:52.2,1814.77,199.46,111.35,-22.42,97.12
00:52.3,1816.11,198.23,111.89,-20.64,96.52
00:52.3,1817.45,196.98,112.38,-18.83,95.98
00:52.4,1818.78,195.73,112.82,-17.05,95.47
00:52.4,1820.1,194.47,113.22,-15.34,94.98
00:52.5,1821.42,193.2,113.58,-13.67,94.48
00:52.5,1822.73,191.93,113.89,-11.85,93.97
00:52.6,1824.03,190.66,114.16,-9.81,93.46
00:52.6,1825.33,189.38,114.38,-7.88,92.95
00:52.6,1826.61,188.11,114.56,-6.01,92.4
00:52.7,1827.9,186.84,114.69,-3.8,91.84
00:52.7,1829.17,185.57,114.76,-1.47,91.3
00:52.8,1830.44,184.3,114.79,0.46,90.77
00:52.8,1831.69,183.05,114.78,2.22,90.24
00:52.9,1832.94,181.8,114.72,4.15,89.72
00:53.0,1834.19,180.56,114.63,6.22,89.22
00:53.0,1835.42,179.33,114.49,8.3,88.7
00:53.1,1836.65,178.12,114.32,10.41,88.21
00:53.1,1837.88,176.91,114.11,12.49,88
00:53.1,1839.1,175.72,113.86,14.4,88.02
00:53.2,1840.32,174.53,113.56,16.14,88.22
00:53.2,1841.55,173.35,113.23,17.84,88.52
00:53.3,1842.78,172.17,112.86,19.52,88.96
00:53.3,1844.02,171,112.45,21.13,89.48
00:53.4,1845.27,169.84,112.01,22.67,90.05
00:53.5,1846.52,168.68,111.53,24.28,90.61
00:53.5,1847.78,167.52,111.02,26.1,91.16
00:53.5,1849.05,166.37,110.48,28.08,91.75
00:53.6,1850.33,165.24,109.9,29.98,92.35
00:53.7,1851.61,164.11,109.28,31.52,92.88
00:53.7,1852.91,162.99,108.63,32.75,93.47
00:53.7,1854.21,161.88,107.94,34.2,94.07
00:53.8,1855.52,160.79,107.22,36.05,94.7
00:53.9,1856.84,159.71,106.46,37.9,95.47
00:53.9,1858.17,158.63,105.68,39.57,96.18
00:53.9,1859.51,157.58,104.85,41.16,96.88
00:54.0,1860.86,156.54,103.98,42.51,97.58
00:54.1,1862.22,155.52,103.09,43.65,98.33
00:54.1,1863.59,154.51,102.15,44.9,99.18
00:54.2,1864.97,153.52,101.19,46.19,100.11
00:54.2,1866.37,152.54,100.19,47.29,101.08
00:54.3,1867.78,151.58,99.16,48.32,101.99
00:54.3,1869.2,150.63,98.1,49.63,102.84
00:54.3,1870.63,149.7,97.01,51.34,103.68
00:54.4,1872.08,148.79,95.89,53.12,104.5
00:54.5,1873.53,147.9,94.74,54.68,105.18
00:54.5,1875,147.04,93.55,56.15,105.84
00:54.5,1876.47,146.2,92.34,57.64,106.49
00:54.6,1877.96,145.39,91.09,59.1,107.15
00:54.6,1879.45,144.61,89.82,60.5,107.8
00:54.7,1880.95,143.86,88.52,61.85,108.43
00:54.7,1882.46,143.13,87.2,63.23,109
00:54.8,1883.98,142.44,85.85,64.78,109.44
00:54.9,1885.5,141.77,84.48,66.45,109.63
00:54.9,1887.02,141.15,83.09,67.96,109.6
00:55.0,1888.54,140.56,81.69,69.37,109.51
00:55.0,1890.06,140.01,80.27,70.8,109.44
00:55.1,1891.58,139.49,78.84,72.19,109.38
00:55.1,1893.1,139.01,77.4,73.6,109.31
00:55.1,1894.61,138.56,75.95,75.15,109.27
00:55.2,1896.13,138.15,74.49,76.61,109.4
00:55.3,1897.65,137.78,73.02,77.94,109.66
00:55.3,1899.18,137.44,71.53,79.49,110.04
00:55.3,1900.71,137.14,70.03,81.13,110.53
00:55.4,1902.25,136.88,68.51,82.5,111.06
00:55.5,1903.79,136.65,66.98,83.94,111.6
00:55.5,1905.35,136.46,65.44,85.67,112.18
00:55.6,1906.91,136.32,63.89,87.43,112.78
00:55.6,1908.48,136.21,62.32,88.96,113.36
00:55.7,1910.05,136.15,60.74,90.37,113.86
00:55.7,1911.64,136.12,59.16,91.93,114.32
00:55.7,1913.23,136.14,57.57,93.69,114.78
00:55.8,1914.82,136.2,55.97,95.52,115.23
00:55.8,1916.43,136.31,54.37,97.19,115.7
00:55.9,1918.04,136.46,52.77,98.45,116.19
00:56.0,1919.65,136.66,51.16,99.41,116.7
00:56.0,1921.28,136.89,49.56,100.39,117.25
00:56.0,1922.91,137.16,47.95,101.69,117.77
00:56.1,1924.55,137.47,46.34,103.47,118.32
00:56.1,1926.2,137.82,44.73,105.23,119.01
00:56.2,1927.85,138.22,43.12,106.37,119.6
00:56.3,1929.52,138.66,41.51,107.22,120.19
00:56.3,1931.19,139.14,39.91,108.29,120.85
00:56.4,1932.88,139.65,38.31,109.36,121.56
00:56.4,1934.57,140.2,36.7,110.28,122.24
00:56.5,1936.27,140.79,35.1,111.25,122.95
00:56.5,1937.98,141.4,33.51,112.33,123.68
00:56.5,1939.7,142.05,31.91,113.57,124.42
00:56.6,1941.44,142.73,30.32,115.15,125.1
00:56.7,1943.18,143.44,28.73,116.97,125.86
00:56.7,1944.93,144.19,27.14,118.47,126.67
00:56.8,1946.69,144.99,25.57,119.57,127.33
00:56.8,1948.47,145.82,24,120.62,128.04
00:56.8,1950.25,146.69,22.45,121.22,128.77
00:56.9,1952.04,147.58,20.89,121.38,129.44
00:57.0,1953.84,148.5,19.34,121.98,129.96
00:57.0,1955.65,149.44,17.79,123.28,130.76
00:57.1,1957.47,150.41,16.25,124.68,131.62
00:57.1,1959.31,151.43,14.73,125.87,132.41
00:57.2,1961.15,152.48,13.21,126.94,133.2
00:57.2,1963.01,153.58,11.71,127.78,134.05
00:57.2,1964.87,154.7,10.22,128.28,134.86
00:57.3,1966.75,155.84,8.73,128.88,135.58
00:57.3,1968.64,157.02,7.25,130.01,136.33
00:57.4,1970.54,158.22,5.78,131.45,137.15
00:57.4,1972.45,159.46,4.33,132.75,137.96
00:57.5,1974.37,160.73,2.89,133.84,138.58
00:57.5,1976.29,162.04,1.48,135.08,138.98
00:57.6,1978.22,163.38,0.08,136.32,139.06
00:57.6,1980.15,164.74,-1.29,137.44,138.8
00:57.7,1982.08,166.12,-2.62,138.54,138.52
00:57.8,1984,167.53,-3.93,139.25,138.26
00:57.8,1985.92,168.96,-5.21,139.44,138.05
00:57.9,1987.83,170.4,-6.48,139.44,137.86
00:57.9,1989.75,171.85,-7.73,139.49,137.69
00:58.0,1991.66,173.3,-8.97,139.6,137.5
00:58.0,1993.57,174.75,-10.21,139.63,137.31
00:58.0,1995.47,176.2,-11.45,139.59,137.13
00:58.1,1997.38,177.65,-12.69,139.47,136.94
00:58.1,1999.28,179.09,-13.92,139.25,136.54
00:58.2,2001.17,180.52,-15.16,138.97,135.74
00:58.2,2003.04,181.93,-16.39,138.6,134.6
00:58.3,2004.9,183.33,-17.62,138.16,133.21
00:58.3,2006.74,184.7,-18.85,137.73,131.59
00:58.4,2008.56,186.05,-20.07,137.36,129.93
00:58.5,2010.35,187.37,-21.28,136.96,128.15
00:58.5,2012.12,188.66,-22.48,136.61,126.23
00:58.6,2013.86,189.93,-23.67,136.32,124.31
00:58.6,2015.57,191.17,-24.86,135.98,122.36
00:58.7,2017.26,192.38,-26.03,135.59,120.38
00:58.7,2018.91,193.57,-27.18,135.09,118.46
00:58.7,2020.55,194.73,-28.33,134.45,116.5
00:58.8,2022.15,195.86,-29.47,133.82,114.39
00:58.8,2023.73,196.95,-30.6,133.29,112.5
00:58.9,2025.27,198.02,-31.73,132.65,110.68
00:59.0,2026.8,199.05,-32.85,131.86,108.92
00:59.0,2028.3,200.06,-33.96,130.95,107.22
00:59.1,2029.78,201.03,-35.08,129.98,105.52
00:59.1,2031.23,201.97,-36.19,129.09,103.97
00:59.1,2032.67,202.87,-37.3,128.26,102.54
00:59.2,2034.08,203.75,-38.41,127.4,101.22
00:59.2,2035.48,204.59,-39.52,126.46,99.94
00:59.3,2036.86,205.41,-40.64,125.37,98.55
00:59.3,2038.22,206.19,-41.75,124.06,97.12
00:59.4,2039.55,206.93,-42.86,122.65,95.64
00:59.5,2040.87,207.64,-43.97,121.19,94.12
00:59.5,2042.17,208.32,-45.08,119.55,92.62
00:59.5,2043.44,208.96,-46.18,117.6,91.23
00:59.6,2044.7,209.56,-47.29,115.6,89.88
00:59.6,2045.94,210.12,-48.39,113.79,88.49
00:59.7,2047.16,210.64,-49.5,112.14,87.12
00:59.8,2048.36,211.11,-50.6,110.57,85.87
00:59.8,2049.54,211.54,-51.7,109.04,84.71
00:59.9,2050.71,211.93,-52.8,107.56,83.6
00:59.9,2051.86,212.29,-53.9,106.15,82.43
01:00.0,2053,212.6,-54.99,104.74,81.16
01:00.0,2054.12,212.88,-56.08,103.15,79.89
01:00.0,2055.22,213.12,-57.15,101.37,78.68
01:00.1,2056.31,213.32,-58.22,99.47,77.59
01:00.2,2057.38,213.49,-59.28,97.46,76.69
01:00.2,2058.44,213.61,-60.33,95.37,76.06
01:00.3,2059.5,213.7,-61.38,93.25,75.55
01:00.3,2060.54,213.74,-62.42,91.15,75.08
01:00.3,2061.58,213.75,-63.46,89.11,74.61
01:00.4,2062.62,213.72,-64.49,87.08,74.12
01:00.4,2063.65,213.66,-65.52,84.96,73.63
01:00.5,2064.67,213.55,-66.53,82.76,73.15
01:00.6,2065.68,213.41,-67.53,80.57,72.67
01:00.6,2066.69,213.24,-68.52,78.45,72.17
01:00.7,2067.69,213.02,-69.5,76.32,71.67
01:00.7,2068.68,212.77,-70.46,74.2,71.17
01:00.7,2069.67,212.49,-71.4,72.08,70.68
01:00.8,2070.65,212.18,-72.33,69.94,70.18
01:00.8,2071.62,211.83,-73.24,67.76,69.68
01:00.9,2072.59,211.45,-74.12,65.55,69.37
01:01.0,2073.55,211.03,-74.99,63.32,69.4
01:01.0,2074.52,210.58,-75.85,61.12,69.74
01:01.0,2075.5,210.1,-76.69,58.96,70.22
01:01.1,2076.48,209.58,-77.52,56.84,70.83
01:01.1,2077.47,209.02,-78.33,54.74,71.48
01:01.2,2078.47,208.43,-79.14,52.63,72.15
01:01.3,2079.48,207.8,-79.92,50.56,72.85
01:01.3,2080.5,207.14,-80.7,48.59,73.51
01:01.4,2081.52,206.45,-81.46,46.52,74.17
01:01.4,2082.56,205.73,-82.2,44.23,74.86
01:01.4,2083.6,204.98,-82.93,41.84,75.62
01:01.5,2084.66,204.2,-83.63,39.56,76.36
01:01.5,2085.73,203.38,-84.32,37.47,77.07
01:01.6,2086.8,202.53,-84.98,35.55,77.88
01:01.7,2087.89,201.65,-85.61,33.81,78.8
01:01.7,2088.99,200.73,-86.23,32.09,79.83
01:01.8,2090.11,199.79,-86.82,30.32,80.95
01:01.8,2091.24,198.81,-87.39,28.68,82.12
01:01.8,2092.39,197.81,-87.95,27.3,83.26
01:01.9,2093.55,196.78,-88.48,25.82,84.08
01:01.9,2094.72,195.72,-89,23.83,84.82
01:02.0,2095.91,194.65,-89.5,21.68,85.85
01:02.1,2097.11,193.54,-89.97,19.86,86.95
01:02.1,2098.32,192.41,-90.41,18.55,88.11
01:02.1,2099.56,191.25,-90.83,17.71,89.37
01:02.2,2100.81,190.06,-91.22,17.1,90.7
01:02.2,2102.08,188.85,-91.59,16.34,92.09
01:02.3,2103.37,187.61,-91.95,15.3,93.5
01:02.4,2104.67,186.35,-92.3,14.05,94.89
01:02.4,2106,185.07,-92.63,12.7,96.21
01:02.5,2107.34,183.76,-92.94,11.29,97.47
01:02.5,2108.7,182.43,-93.23,9.84,98.68
01:02.5,2110.08,181.08,-93.5,8.52,99.95
01:02.6,2111.48,179.7,-93.75,7.42,101.32
01:02.6,2112.9,178.3,-93.97,6.53,102.74
01:02.7,2114.33,176.88,-94.17,5.77,104.24
01:02.8,2115.79,175.43,-94.35,5.17,105.87
01:02.8,2117.27,173.96,-94.51,4.75,107.59
01:02.9,2118.78,172.46,-94.66,4.45,109.24
01:02.9,2120.31,170.94,-94.8,4.11,110.7
01:03.0,2121.85,169.39,-94.93,3.73,112.33
01:03.0,2123.43,167.83,-95.05,3.49,114.18
01:03.0,2125.03,166.23,-95.16,3.42,115.88
01:03.1,2126.65,164.62,-95.26,3.41,117.47
01:03.2,2128.29,162.98,-95.36,3.42,119.02
01:03.2,2129.95,161.32,-95.47,3.42,120.6
01:03.2,2131.64,159.63,-95.57,3.44,122.04
01:03.3,2133.34,157.93,-95.67,3.46,123.53
01:03.3,2135.07,156.21,-95.78,3.47,125.22
01:03.4,2136.82,154.46,-95.88,3.46,126.75
01:03.5,2138.59,152.69,-95.99,3.42,128.21
01:03.5,2140.38,150.91,-96.1,3.36,129.71
01:03.6,2142.19,149.1,-96.2,3.27,131.17
01:03.6,2144.03,147.27,-96.31,3.18,132.55
01:03.6,2145.87,145.42,-96.41,3.07,133.87
01:03.7,2147.74,143.56,-96.51,2.91,135.16
01:03.8,2149.63,141.67,-96.61,2.73,136.6
01:03.8,2151.54,139.77,-96.71,2.57,137.98
01:03.8,2153.46,137.84,-96.8,2.43,139.26
01:03.9,2155.41,135.9,-96.88,2.26,140.54
01:04.0,2157.37,133.94,-96.96,2.1,141.84
01:04.0,2159.35,131.97,-97.04,1.94,143.09
01:04.0,2161.34,129.97,-97.11,1.79,144.4
01:04.1,2163.36,127.96,-97.18,1.67,145.65
01:04.2,2165.39,125.93,-97.24,1.58,146.83
01:04.2,2167.43,123.88,-97.3,1.48,148
01:04.3,2169.5,121.82,-97.36,1.38,149.23
01:04.3,2171.58,119.74,-97.41,1.31,150.48
01:04.3,2173.68,117.64,-97.46,1.26,151.67
01:04.4,2175.79,115.53,-97.51,1.25,152.83
01:04.4,2177.92,113.4,-97.56,1.25,153.99
01:04.5,2180.07,111.25,-97.61,1.28,155.11
01:04.6,2182.23,109.09,-97.66,1.34,156.18
01:04.6,2184.41,106.91,-97.71,1.41,157.34
01:04.7,2186.6,104.72,-97.77,1.5,158.47
01:04.7,2188.81,102.51,-97.82,1.55,159.57
01:04.8,2191.03,100.29,-97.88,1.6,160.64
01:04.8,2193.27,98.05,-97.95,1.64,161.65
01:04.8,2195.53,95.8,-98.01,1.67,162.72
01:04.9,2197.79,93.54,-98.07,1.7,163.8
01:04.9,2200.08,91.25,-98.14,1.71,164.82
01:05.0,2202.37,88.96,-98.21,1.73,165.83
01:05.0,2204.68,86.65,-98.28,1.76,166.82
01:05.1,2207.01,84.33,-98.35,1.79,167.88
01:05.2,2209.35,81.99,-98.42,1.81,168.91
01:05.2,2211.7,79.64,-98.5,1.82,169.75
01:05.3,2214.06,77.28,-98.57,1.85,170.73
01:05.3,2216.44,74.9,-98.65,1.85,171.82
01:05.3,2218.83,72.51,-98.73,1.85,172.65
01:05.4,2221.23,70.1,-98.81,1.87,173.53
01:05.5,2223.65,67.69,-98.88,1.89,174.55
01:05.5,2226.08,65.26,-98.96,1.91,175.51
01:05.5,2228.53,62.82,-99.05,1.93,176.46
01:05.6,2230.99,60.36,-99.13,1.96,177.39
01:05.7,2233.45,57.89,-99.21,1.99,178.3
01:05.7,2235.94,55.41,-99.3,2.02,179.23
01:05.7,2238.43,52.92,-99.39,2.05,180.08
01:05.8,2240.94,50.41,-99.48,2.08,180.99
01:05.8,2243.46,47.89,-99.57,2.12,181.89
01:05.9,2245.99,45.36,-99.66,2.15,182.75
01:06.0,2248.54,42.82,-99.76,2.18,183.63
01:06.0,2251.09,40.27,-99.85,2.19,184.44
01:06.0,2253.66,37.7,-99.95,2.22,185.26
01:06.1,2256.24,35.12,-100.05,2.25,186.15
01:06.1,2258.83,32.53,-100.15,2.26,186.92
01:06.2,2261.43,29.93,-100.25,2.29,187.74
01:06.2,2264.05,27.32,-100.36,2.32,188.6
01:06.3,2266.67,24.7,-100.46,2.35,189.44
01:06.4,2269.31,22.07,-100.57,2.37,190.25
01:06.4,2271.96,19.42,-100.68,2.39,191.04
01:06.5,2274.61,16.76,-100.79,2.39,191.8
01:06.5,2277.28,14.1,-100.9,2.39,192.63
01:06.5,2279.96,11.42,-101.01,2.38,193.38
01:06.6,2282.66,8.73,-101.13,2.37,194.16
01:06.7,2285.36,6.03,-101.24,2.37,194.98
01:06.7,2288.07,3.32,-101.35,2.37,195.74
01:06.7,2290.79,0.6,-101.47,2.37,196.47
01:06.8,2293.53,-2.14,-101.58,2.37,197.23
01:06.8,2296.27,-4.88,-101.69,2.37,197.96
01:06.9,2299.03,-7.63,-101.81,2.37,198.71
01:07.0,2301.79,-10.39,-101.92,2.37,199.46
01:07.0,2304.57,-13.17,-102.04,2.38,200.2
01:07.1,2307.35,-15.95,-102.15,2.39,200.9
