,sLapDistance,xCarX,xCarY,aYaw,vCar
00:25.4,942.73,-98.44,114.73,100.63,193.6
00:25.5,945.42,-97.85,112.1,99.7,194.28
00:25.5,948.12,-97.3,109.45,98.68,194.98
00:25.6,950.84,-96.78,106.79,97.8,195.66
00:25.6,953.56,-96.31,104.11,96.9,196.31
00:25.6,956.29,-95.88,101.41,96.03,196.96
00:25.7,959.02,-95.48,98.7,95.07,197.61
00:25.8,961.77,-95.13,95.97,93.88,198.25
00:25.8,964.53,-94.83,93.23,92.87,198.98
00:25.9,967.3,-94.56,90.48,92.21,199.46
00:25.9,970.07,-94.34,87.71,91.1,199.92
00:25.9,972.85,-94.16,84.94,89.77,200.41
00:26.0,975.63,-94.02,82.16,88.59,200.89
00:26.1,978.42,-93.93,79.37,87.45,201.4
00:26.1,981.22,-93.89,76.56,86.33,201.92
00:26.1,984.03,-93.89,73.76,85.39,202.42
00:26.2,986.84,-93.94,70.94,84.42,202.9
00:26.3,989.66,-94.04,68.12,83.46,203.35
00:26.3,992.48,-94.18,65.3,82.43,203.8
00:26.3,995.32,-94.37,62.47,81.37,204.28
00:26.4,998.15,-94.61,59.64,80.38,204.77
00:26.5,1001,-94.9,56.81,79.43,205.24
00:26.5,1003.85,-95.25,53.98,78.51,205.7
00:26.5,1006.71,-95.63,51.14,77.54,206.17
00:26.6,1009.57,-96.07,48.31,76.6,206.65
00:26.6,1012.45,-96.56,45.48,75.72,207.13
00:26.7,1015.32,-97.09,42.65,74.81,207.6
00:26.8,1018.21,-97.68,39.82,73.92,208.12
00:26.8,1021.1,-98.31,37,73.19,208.66
00:26.8,1024,-98.98,34.17,72.56,209.23
00:26.9,1026.91,-99.71,31.36,72.03,209.82
00:26.9,1029.83,-100.48,28.54,71.53,210.41
00:27.0,1032.76,-101.3,25.73,71,211.01
00:27.1,1035.69,-102.16,22.93,70.42,211.6
00:27.1,1038.63,-103.06,20.13,69.76,212.2
00:27.1,1041.58,-104,17.33,69.01,212.8
00:27.2,1044.54,-104.99,14.54,68.16,213.4
00:27.2,1047.51,-106.02,11.75,67.28,214
00:27.3,1050.49,-107.09,8.98,66.48,214.57
00:27.4,1053.47,-108.2,6.21,65.7,215.14
00:27.4,1056.46,-109.35,3.44,64.91,215.71
00:27.4,1059.46,-110.54,0.69,64.11,216.3
00:27.5,1062.47,-111.77,-2.05,63.36,216.89
00:27.6,1065.48,-113.04,-4.79,62.69,217.46
00:27.6,1068.51,-114.35,-7.51,62.02,218.02
00:27.6,1071.54,-115.7,-10.23,61.31,218.6
00:27.7,1074.58,-117.09,-12.93,60.6,219.18
00:27.8,1077.62,-118.52,-15.63,59.91,219.75
00:27.8,1080.68,-119.98,-18.31,59.2,220.31
00:27.8,1083.74,-121.48,-20.98,58.5,220.87
00:27.9,1086.81,-123.02,-23.64,57.82,221.43
00:28.0,1089.89,-124.6,-26.28,57.15,221.99
00:28.0,1092.98,-126.21,-28.92,56.52,222.55
00:28.0,1096.07,-127.85,-31.54,55.96,223.13
00:28.1,1099.18,-129.52,-34.15,55.54,223.71
00:28.1,1102.29,-131.23,-36.75,55.27,224.3
00:28.2,1105.41,-132.96,-39.35,55.09,224.91
00:28.2,1108.53,-134.72,-41.94,55.03,225.52
00:28.3,1111.67,-136.49,-44.53,55.06,226.14
00:28.4,1114.82,-138.27,-47.12,55.16,226.75
00:28.4,1117.97,-140.06,-49.71,55.31,227.36
00:28.5,1121.13,-141.86,-52.31,55.5,227.96
00:28.5,1124.3,-143.66,-54.93,55.75,228.56
00:28.6,1127.48,-145.45,-57.55,56.05,229.16
00:28.6,1130.67,-147.24,-60.19,56.41,229.73
00:28.6,1133.86,-149.02,-62.84,56.84,230.31
00:28.7,1137.07,-150.79,-65.51,57.32,230.87
00:28.7,1140.28,-152.55,-68.19,57.82,231.42
00:28.8,1143.49,-154.29,-70.9,58.33,231.96
00:28.9,1146.72,-156.02,-73.62,58.88,232.48
00:28.9,1149.95,-157.73,-76.37,59.5,233
00:29.0,1153.19,-159.41,-79.13,60.18,233.5
00:29.0,1156.43,-161.08,-81.92,60.9,234
00:29.1,1159.69,-162.72,-84.73,61.58,234.46
00:29.1,1162.94,-164.33,-87.56,62.25,234.13
00:29.1,1166.18,-165.91,-90.39,62.71,232.13
00:29.2,1169.38,-167.44,-93.2,63.07,229.47
00:29.3,1172.55,-168.93,-96,63.45,226.4
00:29.3,1175.67,-170.38,-98.76,63.7,223.34
00:29.3,1178.75,-171.8,-101.5,64.06,220.16
00:29.4,1181.78,-173.18,-104.2,64.52,216.74
00:29.5,1184.77,-174.52,-106.87,64.82,213.24
00:29.5,1187.71,-175.82,-109.5,64.94,209.83
00:29.5,1190.6,-177.09,-112.1,64.9,206.64
00:29.6,1193.45,-178.32,-114.67,65.05,203.25
00:29.6,1196.24,-179.53,-117.19,65.31,199.59
00:29.7,1198.99,-180.7,-119.68,65.47,196.12
00:29.7,1201.69,-181.84,-122.12,65.82,192.86
00:29.8,1204.35,-182.95,-124.54,66.38,189.55
00:29.9,1206.96,-184.03,-126.91,66.92,186.25
00:29.9,1209.52,-185.07,-129.26,67.62,183.17
00:30.0,1212.04,-186.08,-131.57,68.19,180
00:30.0,1214.52,-187.05,-133.85,68.52,176.99
00:30.1,1216.96,-187.99,-136.1,68.99,174.23
00:30.1,1219.36,-188.9,-138.32,69.39,171.41
00:30.1,1221.72,-189.77,-140.52,69.87,168.72
00:30.2,1224.05,-190.61,-142.69,70.55,166.06
00:30.3,1226.33,-191.41,-144.83,71.19,163.21
00:30.3,1228.58,-192.18,-146.94,71.88,160.28
00:30.4,1230.78,-192.91,-149.02,72.46,157.3
00:30.4,1232.95,-193.61,-151.07,72.91,154.41
00:30.5,1235.07,-194.27,-153.09,73.35,151.67
00:30.5,1237.16,-194.9,-155.08,73.68,148.9
00:30.6,1239.21,-195.51,-157.04,74.09,146.24
00:30.6,1241.22,-196.09,-158.96,74.63,143.56
00:30.6,1243.2,-196.64,-160.86,75.22,140.77
00:30.7,1245.13,-197.17,-162.72,75.98,138.14
00:30.7,1247.03,-197.66,-164.56,76.76,135.43
00:30.8,1248.9,-198.12,-166.36,77.6,132.88
00:30.9,1250.72,-198.55,-168.14,78.53,130.45
00:30.9,1252.52,-198.94,-169.89,79.36,128.01
00:30.9,1254.28,-199.3,-171.62,80.38,125.88
00:31.0,1256.01,-199.63,-173.32,81.41,123.72
00:31.0,1257.71,-199.92,-175,82.57,121.66
00:31.1,1259.39,-200.19,-176.65,84.08,119.61
00:31.2,1261.03,-200.41,-178.28,85.45,117.42
00:31.2,1262.65,-200.59,-179.89,86.8,115.37
00:31.2,1264.24,-200.74,-181.47,88.09,113.46
00:31.3,1265.8,-200.85,-183.03,89.2,111.63
00:31.4,1267.34,-200.92,-184.57,90.38,109.93
00:31.4,1268.85,-200.96,-186.08,91.64,108.24
00:31.4,1270.34,-200.96,-187.57,92.97,106.53
00:31.5,1271.81,-200.93,-189.04,94.38,104.81
00:31.6,1273.25,-200.86,-190.48,95.82,103.12
00:31.6,1274.67,-200.77,-191.9,97.3,101.51
00:31.6,1276.06,-200.64,-193.29,98.82,99.97
00:31.7,1277.44,-200.47,-194.66,100.48,98.53
00:31.8,1278.8,-200.28,-196.01,102.16,97.03
00:31.8,1280.13,-200.05,-197.32,103.76,95.5
00:31.9,1281.45,-199.79,-198.61,105.35,93.98
00:31.9,1282.74,-199.49,-199.87,106.91,92.46
00:32.0,1284.01,-199.17,-201.11,108.43,91
00:32.0,1285.26,-198.81,-202.31,109.92,89.56
00:32.1,1286.5,-198.43,-203.48,111.42,88.05
00:32.1,1287.71,-198.02,-204.62,112.99,86.59
00:32.1,1288.9,-197.58,-205.73,114.54,85.15
00:32.2,1290.07,-197.12,-206.81,116,83.61
00:32.2,1291.22,-196.63,-207.85,117.55,82.14
00:32.3,1292.35,-196.12,-208.86,119.23,80.72
00:32.4,1293.46,-195.59,-209.83,121.08,79.47
00:32.4,1294.56,-195.03,-210.78,123.07,78.48
00:32.5,1295.65,-194.45,-211.69,125.16,77.55
00:32.5,1296.72,-193.83,-212.57,127.13,76.89
00:32.5,1297.78,-193.19,-213.42,129.03,76.34
00:32.6,1298.84,-192.53,-214.24,130.85,75.86
00:32.6,1299.89,-191.84,-215.03,132.69,75.38
00:32.7,1300.93,-191.13,-215.8,134.6,74.91
00:32.7,1301.97,-190.39,-216.53,136.57,74.45
00:32.8,1303,-189.64,-217.23,138.57,73.97
00:32.8,1304.03,-188.87,-217.91,140.59,73.5
00:32.9,1305.05,-188.08,-218.55,142.64,73.03
00:33.0,1306.06,-187.27,-219.16,144.7,72.58
00:33.0,1307.07,-186.45,-219.73,146.78,72.14
00:33.0,1308.06,-185.61,-220.27,148.84,71.76
00:33.1,1309.06,-184.75,-220.78,150.59,71.44
00:33.2,1310.05,-183.89,-221.27,151.59,71.17
00:33.2,1311.04,-183.03,-221.75,151.61,70.93
00:33.2,1312.02,-182.17,-222.23,150.82,70.67
00:33.3,1313,-181.33,-222.73,149.41,70.38
00:33.3,1313.98,-180.5,-223.25,147.54,70.05
00:33.4,1314.95,-179.7,-223.8,145.38,69.7
00:33.5,1315.92,-178.92,-224.37,143,69.33
00:33.5,1316.89,-178.17,-224.96,140.49,68.93
00:33.5,1317.85,-177.45,-225.59,137.91,68.53
00:33.6,1318.8,-176.75,-226.23,135.68,68.18
00:33.6,1319.74,-176.08,-226.89,133.96,67.76
00:33.7,1320.67,-175.43,-227.57,132.29,67.34
00:33.8,1321.61,-174.8,-228.26,130.02,67.17
00:33.8,1322.54,-174.2,-228.97,127.36,67.21
00:33.9,1323.48,-173.62,-229.7,124.93,67.33
00:33.9,1324.42,-173.07,-230.46,122.86,67.47
00:34.0,1325.36,-172.55,-231.25,121.1,67.98
00:34.0,1326.31,-172.07,-232.06,119.37,68.86
00:34.0,1327.27,-171.61,-232.91,117.6,69.91
00:34.1,1328.25,-171.16,-233.78,115.74,70.91
00:34.1,1329.24,-170.74,-234.68,113.72,71.83
00:34.2,1330.25,-170.34,-235.6,111.61,72.7
00:34.2,1331.27,-169.97,-236.54,109.49,73.55
00:34.3,1332.29,-169.63,-237.51,107.45,74.44
00:34.3,1333.34,-169.32,-238.51,105.59,75.41
00:34.4,1334.39,-169.03,-239.52,103.9,76.46
00:34.5,1335.46,-168.77,-240.56,102.35,77.62
00:34.5,1336.55,-168.54,-241.62,100.84,78.86
00:34.6,1337.65,-168.33,-242.7,99.33,80.14
00:34.6,1338.77,-168.15,-243.81,97.79,81.44
00:34.6,1339.91,-167.99,-244.94,96.23,82.75
00:34.7,1341.07,-167.87,-246.09,94.66,84.05
00:34.8,1342.25,-167.77,-247.26,93.11,85.34
00:34.8,1343.44,-167.69,-248.45,91.69,86.63
00:34.8,1344.65,-167.64,-249.67,90.43,87.96
00:34.9,1345.88,-167.62,-250.9,89.32,89.35
00:35.0,1347.14,-167.62,-252.15,88.37,90.84
00:35.0,1348.41,-167.65,-253.42,87.63,92.52
00:35.0,1349.71,-167.69,-254.72,87.04,94.38
00:35.1,1351.03,-167.76,-256.04,86.46,96.29
00:35.2,1352.38,-167.84,-257.39,85.89,98.16
00:35.2,1353.76,-167.93,-258.76,85.37,99.98
00:35.3,1355.16,-168.04,-260.16,84.95,101.69
00:35.3,1356.58,-168.15,-261.58,84.69,103.33
00:35.3,1358.03,-168.28,-263.02,84.66,105.06
00:35.4,1359.5,-168.4,-264.49,84.86,106.98
00:35.5,1361,-168.53,-265.98,85.21,108.92
00:35.5,1362.53,-168.65,-267.5,85.65,110.72
00:35.5,1364.08,-168.77,-269.04,86.19,112.4
00:35.6,1365.65,-168.88,-270.61,86.76,114.06
00:35.7,1367.24,-168.98,-272.21,87.31,115.71
00:35.7,1368.86,-169.07,-273.82,87.78,117.39
00:35.7,1370.51,-169.15,-275.46,88,119.17
00:35.8,1372.17,-169.22,-277.13,87.86,120.99
00:35.9,1373.87,-169.3,-278.82,87.44,122.7
00:35.9,1375.58,-169.38,-280.53,86.87,124.31
00:36.0,1377.32,-169.48,-282.27,86.13,125.78
00:36.0,1379.07,-169.59,-284.02,85.12,127.16
00:36.1,1380.85,-169.73,-285.79,83.87,128.52
00:36.1,1382.64,-169.89,-287.58,82.48,129.85
00:36.1,1384.45,-170.09,-289.38,81.02,130.62
00:36.2,1386.26,-170.33,-291.17,79.69,130.57
00:36.2,1388.07,-170.61,-292.96,78.46,130.22
00:36.3,1389.88,-170.93,-294.74,77.26,129.8
00:36.3,1391.68,-171.28,-296.51,76,129.39
00:36.4,1393.47,-171.66,-298.26,74.65,128.96
00:36.5,1395.25,-172.08,-300,73.24,128.5
00:36.5,1397.04,-172.54,-301.72,71.89,128.01
00:36.6,1398.81,-173.03,-303.42,70.6,127.53
00:36.6,1400.58,-173.57,-305.11,69.31,127.05
00:36.6,1402.34,-174.14,-306.77,68.07,126.6
00:36.7,1404.09,-174.75,-308.42,66.98,126.18
00:36.7,1405.84,-175.38,-310.05,66.06,125.78
00:36.8,1407.58,-176.05,-311.66,65.42,125.41
00:36.8,1409.32,-176.73,-313.26,65.29,125.09
00:36.9,1411.06,-177.43,-314.85,65.49,124.85
00:37.0,1412.79,-178.13,-316.44,65.93,124.61
00:37.0,1414.52,-178.82,-318.02,66.91,124.46
00:37.0,1416.25,-179.48,-319.62,68.27,124.37
00:37.1,1417.98,-180.11,-321.23,69.8,124.3
00:37.2,1419.7,-180.72,-322.84,71.4,124.26
00:37.2,1421.43,-181.28,-324.47,73.05,124.24
00:37.3,1423.15,-181.82,-326.11,74.57,124.27
00:37.3,1424.87,-182.32,-327.77,75.93,124.33
00:37.4,1426.6,-182.78,-329.43,77.37,124.38
00:37.4,1428.33,-183.21,-331.1,79.03,124.53
00:37.5,1430.06,-183.59,-332.79,80.73,124.75
00:37.5,1431.79,-183.92,-334.49,82.13,125.11
00:37.5,1433.53,-184.21,-336.21,83,125.55
00:37.6,1435.28,-184.46,-337.94,83.98,126.17
00:37.6,1437.04,-184.68,-339.68,85.41,126.9
00:37.7,1438.8,-184.86,-341.44,86.78,127.72
00:37.7,1440.58,-185.01,-343.22,87.92,128.42
00:37.8,1442.37,-185.12,-345,89.09,129.22
00:37.9,1444.17,-185.2,-346.8,90.44,130.06
00:37.9,1445.98,-185.23,-348.61,91.79,130.85
00:38.0,1447.8,-185.23,-350.43,92.97,131.76
00:38.0,1449.64,-185.19,-352.27,94.04,132.84
00:38.1,1451.49,-185.12,-354.12,95.01,133.98
00:38.1,1453.36,-185,-355.99,95.86,135.22
00:38.2,1455.24,-184.86,-357.87,96.63,136.57
00:38.2,1457.15,-184.68,-359.77,97.36,137.98
00:38.2,1459.08,-184.47,-361.68,98.04,139.42
00:38.3,1461.02,-184.23,-363.61,98.67,140.84
00:38.4,1462.99,-183.97,-365.56,99.27,142.23
00:38.4,1464.97,-183.67,-367.53,99.91,143.58
00:38.5,1466.97,-183.35,-369.5,100.64,144.91
00:38.5,1468.99,-183,-371.49,101.36,146.21
00:38.6,1471.03,-182.62,-373.5,102.2,147.48
00:38.6,1473.09,-182.21,-375.51,102.97,148.84
00:38.6,1475.17,-181.78,-377.54,103.41,150.11
00:38.7,1477.26,-181.31,-379.59,103.87,151.37
00:38.8,1479.37,-180.83,-381.64,104.27,152.69
00:38.8,1481.5,-180.32,-383.71,104.58,153.93
00:38.8,1483.65,-179.8,-385.79,104.91,155.16
00:38.9,1485.81,-179.25,-387.88,105.3,156.41
00:39.0,1487.99,-178.69,-389.99,105.66,157.65
00:39.0,1490.19,-178.11,-392.11,105.99,158.88
00:39.0,1492.4,-177.51,-394.24,106.25,160.09
00:39.1,1494.64,-176.89,-396.39,106.45,161.26
00:39.2,1496.88,-176.27,-398.55,106.66,162.45
00:39.2,1499.15,-175.63,-400.72,106.84,163.65
00:39.3,1501.43,-174.97,-402.9,106.98,164.81
00:39.3,1503.73,-174.31,-405.1,107.13,165.96
00:39.3,1506.04,-173.63,-407.32,107.27,167.1
00:39.4,1508.37,-172.95,-409.54,107.41,168.22
00:39.5,1510.71,-172.25,-411.78,107.55,169.34
00:39.5,1513.07,-171.54,-414.03,107.69,170.45
00:39.5,1515.45,-170.82,-416.29,107.82,171.55
00:39.6,1517.84,-170.1,-418.57,107.96,172.62
00:39.6,1520.24,-169.36,-420.86,108.09,173.7
00:39.7,1522.66,-168.61,-423.16,108.23,174.77
00:39.7,1525.1,-167.85,-425.48,108.36,175.82
00:39.8,1527.54,-167.09,-427.8,108.5,176.86
00:39.9,1530.01,-166.31,-430.14,108.64,177.9
00:39.9,1532.49,-165.52,-432.49,108.78,178.93
00:40.0,1534.98,-164.72,-434.85,108.92,179.94
00:40.0,1537.48,-163.92,-437.22,109.05,180.94
00:40.0,1540.01,-163.1,-439.61,109.18,181.93
00:40.1,1542.54,-162.27,-442,109.33,182.92
00:40.2,1545.09,-161.43,-444.4,109.49,183.9
00:40.2,1547.65,-160.58,-446.82,109.68,184.86
00:40.2,1550.22,-159.72,-449.25,109.91,185.81
00:40.3,1552.81,-158.85,-451.68,110.17,186.77
00:40.3,1555.41,-157.96,-454.13,110.42,187.7
00:40.4,1558.02,-157.06,-456.58,110.68,188.62
00:40.5,1560.65,-156.14,-459.04,110.96,189.55
00:40.5,1563.29,-155.21,-461.51,111.24,190.47
00:40.6,1565.94,-154.26,-463.98,111.52,191.37
00:40.6,1568.6,-153.29,-466.47,111.81,192.26
00:40.6,1571.28,-152.31,-468.96,112.1,193.15
00:40.7,1573.97,-151.31,-471.45,112.38,194.03
00:40.8,1576.67,-150.3,-473.96,112.67,194.89
00:40.8,1579.38,-149.27,-476.47,112.96,195.76
00:40.9,1582.11,-148.22,-478.98,113.25,196.62
00:40.9,1584.84,-147.15,-481.5,113.54,197.47
00:41.0,1587.59,-146.07,-484.03,113.83,198.32
00:41.0,1590.35,-144.97,-486.56,114.12,199.15
00:41.0,1593.12,-143.85,-489.1,114.42,199.97
00:41.1,1595.9,-142.72,-491.64,114.71,200.8
00:41.1,1598.7,-141.56,-494.18,114.99,201.61
00:41.2,1601.51,-140.4,-496.73,115.28,202.42
00:41.3,1604.32,-139.21,-499.29,115.56,203.23
00:41.3,1607.15,-138,-501.85,115.83,204.01
00:41.3,1609.99,-136.78,-504.41,116.12,204.8
00:41.4,1612.84,-135.54,-506.97,116.42,205.59
00:41.5,1615.7,-134.29,-509.54,116.71,206.36
00:41.5,1618.57,-133.01,-512.12,117.02,207.12
00:41.6,1621.45,-131.72,-514.69,117.35,207.88
00:41.6,1624.34,-130.41,-517.27,117.68,208.64
00:41.7,1627.25,-129.08,-519.85,118,209.38
00:41.7,1630.16,-127.73,-522.43,118.32,210.12
00:41.7,1633.08,-126.36,-525.02,118.65,210.86
00:41.8,1636.02,-124.98,-527.6,118.96,211.59
00:41.8,1638.96,-123.57,-530.19,119.29,212.32
00:41.9,1641.91,-122.14,-532.78,119.6,213.04
00:42.0,1644.88,-120.7,-535.36,119.91,213.74
00:42.0,1647.85,-119.24,-537.95,120.23,214.44
00:42.1,1650.84,-117.75,-540.54,120.56,215.15
00:42.1,1653.83,-116.25,-543.13,120.88,215.85
00:42.1,1656.83,-114.73,-545.72,121.21,216.53
00:42.2,1659.84,-113.19,-548.31,121.59,217.22
00:42.2,1662.86,-111.63,-550.9,121.94,217.91
00:42.3,1665.9,-110.05,-553.48,122.24,218.58
00:42.4,1668.94,-108.45,-556.07,122.49,219.25
00:42.4,1671.99,-106.83,-558.65,122.7,219.92
00:42.5,1675.05,-105.2,-561.24,122.9,220.58
00:42.5,1678.11,-103.54,-563.82,123.12,221.23
00:42.5,1681.19,-101.88,-566.41,123.37,221.88
00:42.6,1684.28,-100.19,-569,123.66,222.54
00:42.7,1687.37,-98.5,-571.59,123.96,223.19
00:42.7,1690.48,-96.78,-574.17,124.26,223.82
00:42.8,1693.59,-95.04,-576.76,124.55,224.45
00:42.8,1696.71,-93.29,-579.34,124.87,225.08
00:42.9,1699.84,-91.52,-581.92,125.18,225.71
00:42.9,1702.98,-89.73,-584.5,125.5,226.32
00:43.0,1706.13,-87.93,-587.08,125.84,226.93
00:43.0,1709.28,-86.1,-589.65,126.21,227.54
00:43.1,1712.45,-84.25,-592.22,126.57,228.14
00:43.1,1715.62,-82.38,-594.79,126.92,228.73
00:43.1,1718.8,-80.5,-597.35,127.28,229.31
00:43.2,1721.99,-78.59,-599.9,127.65,229.89
00:43.2,1725.19,-76.66,-602.45,128.02,230.48
00:43.3,1728.39,-74.71,-604.99,128.38,231.05
00:43.4,1731.6,-72.74,-607.53,128.75,231.62
00:43.4,1734.82,-70.75,-610.06,129.13,232.19
00:43.5,1738.05,-68.74,-612.59,129.5,232.75
00:43.5,1741.29,-66.7,-615.11,129.88,233.31
00:43.6,1744.53,-64.65,-617.62,130.27,233.86
00:43.6,1747.78,-62.57,-620.12,130.62,234.41
00:43.6,1751.04,-60.48,-622.62,130.96,234.95
00:43.7,1754.31,-58.36,-625.11,131.3,235.5
00:43.7,1757.59,-56.23,-627.59,131.65,236.04
00:43.8,1760.87,-54.07,-630.06,132,236.57
00:43.8,1764.16,-51.89,-632.53,132.34,237.11
00:43.9,1767.45,-49.7,-634.99,132.66,237.64
00:44.0,1770.76,-47.48,-637.44,132.98,238.17
00:44.0,1774.07,-45.25,-639.89,133.28,238.68
00:44.0,1777.39,-43,-642.32,133.6,239.2
00:44.1,1780.71,-40.72,-644.75,133.93,239.72
00:44.1,1784.05,-38.43,-647.17,134.25,240.23
00:44.2,1787.39,-36.13,-649.59,134.59,240.75
00:44.2,1790.73,-33.8,-651.99,134.92,241.24
00:44.3,1794.09,-31.45,-654.39,135.29,241.75
00:44.4,1797.45,-29.09,-656.78,135.65,242.24
00:44.4,1800.82,-26.7,-659.16,136,242.73
00:44.5,1804.19,-24.3,-661.52,136.32,243.21
00:44.5,1807.57,-21.88,-663.88,136.63,243.7
00:44.5,1810.96,-19.43,-666.23,136.98,244.17
00:44.6,1814.35,-16.98,-668.57,137.37,244.65
00:44.7,1817.75,-14.5,-670.9,137.76,245.13
00:44.7,1821.16,-12,-673.22,138.08,245.6
00:44.8,1824.58,-9.48,-675.53,138.4,246.05
00:44.8,1828,-6.95,-677.83,138.79,246.51
00:44.8,1831.42,-4.4,-680.11,139.25,246.97
00:44.9,1834.86,-1.82,-682.38,139.72,247.43
00:45.0,1838.3,0.77,-684.64,140.11,247.88
00:45.0,1841.74,3.39,-686.89,140.4,248.33
00:45.0,1845.19,6.02,-689.12,140.61,248.77
00:45.1,1848.65,8.67,-691.34,140.82,249.23
00:45.2,1852.12,11.34,-693.55,141.05,249.68
00:45.2,1855.59,14.02,-695.76,141.31,250.13
00:45.2,1859.06,16.72,-697.95,141.59,250.57
00:45.3,1862.55,19.43,-700.14,141.9,251
00:45.4,1866.04,22.16,-702.31,142.21,251.44
00:45.4,1869.53,24.9,-704.48,142.53,251.86
00:45.5,1873.03,27.66,-706.63,142.87,252.28
00:45.5,1876.54,30.44,-708.77,143.21,252.69
00:45.6,1880.05,33.23,-710.9,143.55,253.11
00:45.6,1883.57,36.04,-713.02,143.81,253.52
00:45.6,1887.09,38.86,-715.13,143.93,253.93
00:45.7,1890.62,41.69,-717.23,143.96,254.35
00:45.8,1894.16,44.54,-719.33,143.95,254.76
00:45.8,1897.7,47.4,-721.43,143.94,255.16
00:45.8,1901.25,50.26,-723.52,143.97,255.57
00:45.9,1904.8,53.13,-725.62,144.02,255.98
00:46.0,1908.36,56,-727.71,144.08,256.35
00:46.0,1911.91,58.88,-729.8,144.12,255.78
00:46.0,1915.45,61.75,-731.88,144.13,253.76
00:46.1,1918.96,64.58,-733.94,144.12,250.79
00:46.2,1922.41,67.39,-735.97,144.13,247.04
00:46.2,1925.82,70.14,-737.96,144.13,243.08
00:46.3,1929.16,72.86,-739.92,144.15,239.18
00:46.3,1932.46,75.53,-741.85,144.17,235.38
00:46.3,1935.7,78.16,-743.75,144.18,231.74
00:46.4,1938.9,80.75,-745.62,144.2,228.03
00:46.5,1942.04,83.3,-747.45,144.24,224.24
00:46.5,1945.13,85.8,-749.26,144.25,220.64
00:46.5,1948.16,88.27,-751.03,144.27,216.87
00:46.6,1951.15,90.7,-752.78,144.33,212.95
00:46.7,1954.08,93.08,-754.49,144.39,209.28
00:46.7,1956.97,95.42,-756.16,144.45,205.52
00:46.7,1959.79,97.72,-757.81,144.49,201.93
00:46.8,1962.57,99.98,-759.42,144.55,198.52
00:46.8,1965.31,102.21,-761.01,144.67,195.2
00:46.9,1968,104.4,-762.57,144.9,191.67
00:47.0,1970.63,106.55,-764.09,145.17,187.8
00:47.0,1973.21,108.67,-765.57,145.5,184.01
00:47.0,1975.74,110.74,-767.02,145.94,180.32
00:47.1,1978.22,112.79,-768.43,146.2,176.76
00:47.1,1980.65,114.79,-769.79,146.52,173.45
00:47.2,1983.04,116.78,-771.13,147.02,170.38
00:47.3,1985.39,118.73,-772.43,147.34,167.36
00:47.3,1987.69,120.66,-773.69,147.96,164.73
00:47.4,1989.96,122.57,-774.92,148.83,162.16
00:47.4,1992.2,124.46,-776.11,149.45,159.43
00:47.5,1994.39,126.33,-777.26,150.43,156.93
00:47.5,1996.55,128.18,-778.38,151.32,154.27
00:47.5,1998.68,130.01,-779.45,151.87,151.63
00:47.6,2000.77,131.83,-780.47,152.62,149.26
00:47.7,2002.82,133.64,-781.46,153.24,146.85
00:47.7,2004.84,135.43,-782.41,154,144.52
00:47.7,2006.83,137.2,-783.31,155.02,142.19
00:47.8,2008.79,138.95,-784.18,155.96,139.73
00:47.8,2010.72,140.69,-785,157.06,137.44
00:47.9,2012.61,142.42,-785.78,158.25,135.22
00:47.9,2014.47,144.13,-786.52,159.35,133.09
00:48.0,2016.3,145.83,-787.22,160.56,131.11
00:48.1,2018.11,147.51,-787.88,161.75,129.12
00:48.1,2019.89,149.18,-788.5,162.94,127.22
00:48.1,2021.64,150.84,-789.07,164.28,125.39
00:48.2,2023.37,152.48,-789.61,165.64,123.54
00:48.3,2025.07,154.11,-790.1,167.14,121.81
00:48.3,2026.75,155.73,-790.54,168.64,120.12
00:48.3,2028.4,157.34,-790.94,170.09,118.49
00:48.4,2030.04,158.93,-791.3,171.54,116.94
00:48.5,2031.65,160.52,-791.61,172.92,115.42
00:48.5,2033.24,162.09,-791.88,174.37,114.07
00:48.5,2034.81,163.65,-792.11,175.92,112.86
00:48.6,2036.37,165.19,-792.3,177.45,111.81
00:48.6,2037.91,166.73,-792.45,178.96,110.83
00:48.7,2039.44,168.26,-792.56,-107.5,109.86
00:48.7,2040.96,169.78,-792.62,-177.97,108.8
00:48.8,2042.46,171.28,-792.65,-176.39,107.73
00:48.9,2043.95,172.77,-792.63,-174.82,106.67
00:48.9,2045.42,174.24,-792.57,-173.53,105.63
00:49.0,2046.88,175.7,-792.48,-172.36,104.54
00:49.0,2048.32,177.14,-792.34,-170.95,103.4
00:49.0,2049.75,178.56,-792.17,-169.44,102.19
00:49.1,2051.16,179.95,-791.96,-168.13,100.96
00:49.2,2052.55,181.32,-791.72,-166.92,99.65
00:49.2,2053.92,182.67,-791.44,-165.62,98.34
00:49.2,2055.28,183.99,-791.13,-164.11,97.02
00:49.3,2056.62,185.28,-790.78,-162.5,95.81
00:49.3,2057.94,186.55,-790.41,-161.06,94.52
00:49.4,2059.24,187.79,-790.01,-159.54,93.31
00:49.5,2060.53,189,-789.57,-157.71,92.15
00:49.5,2061.8,190.19,-789.11,-155.96,90.95
00:49.6,2063.05,191.34,-788.62,-154.31,89.85
00:49.6,2064.29,192.47,-788.1,-152.49,88.83
00:49.7,2065.52,193.57,-787.55,-150.65,87.96
00:49.7,2066.74,194.64,-786.97,-148.96,87.34
00:49.7,2067.94,195.68,-786.36,-147.23,86.82
00:49.8,2069.15,196.7,-785.73,-145.43,86.31
