,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
00:45.4,1535.19,458.79,328.04,85.11,160.59,,,
00:45.5,1537.43,458.61,325.81,84.93,161.52,,,
00:45.5,1539.68,458.41,323.57,84.72,162.48,,,
00:45.6,1541.94,458.21,321.31,84.49,163.49,,,
00:45.6,1544.22,458,319.04,84.27,164.45,,,
00:45.6,1546.51,457.78,316.76,83.99,165.37,,,
00:45.7,1548.81,457.55,314.47,83.65,166.32,,,
00:45.8,1551.13,457.3,312.17,83.28,167.27,,,
00:45.8,1553.46,457.04,309.85,82.94,168.21,,,
00:45.8,1555.8,456.76,307.53,82.64,169.08,,,
00:45.9,1558.15,456.47,305.19,82.29,169.96,,,
00:46.0,1560.52,456.17,302.84,81.91,170.86,,,
00:46.0,1562.9,455.85,300.49,81.55,171.75,,,
00:46.0,1565.29,455.51,298.12,81.17,172.64,,,
00:46.1,1567.7,455.16,295.74,80.78,173.51,,,
00:46.2,1570.11,454.78,293.35,80.39,174.37,,,
00:46.2,1572.54,454.39,290.96,80.03,175.21,,,
00:46.3,1574.98,453.99,288.55,79.64,176.01,,,
00:46.3,1577.43,453.56,286.14,79.17,176.86,,,
00:46.3,1579.89,453.12,283.72,78.72,177.71,,,
00:46.4,1582.36,452.65,281.29,78.31,178.51,,,
00:46.5,1584.85,452.17,278.85,77.86,179.3,,,
00:46.5,1587.34,451.67,276.41,77.36,180.11,,,
00:46.5,1589.85,451.14,273.96,76.88,180.9,,,
00:46.6,1592.37,450.59,271.5,76.41,181.68,,,
00:46.7,1594.9,450.02,269.03,75.95,182.47,,,
00:46.7,1597.44,449.43,266.56,75.57,183.26,,,
00:46.7,1599.99,448.82,264.09,75.25,184.05,,,
00:46.8,1602.55,448.19,261.61,74.96,184.81,,,
00:46.8,1605.12,447.54,259.12,74.64,185.53,,,
00:46.9,1607.7,446.87,256.62,74.18,186.25,,,
00:47.0,1610.29,446.18,254.12,73.61,187.02,,,
00:47.0,1612.9,445.47,251.62,73.05,187.77,,,
00:47.0,1615.51,444.74,249.11,72.52,188.5,,,
00:47.1,1618.13,443.98,246.6,72.04,189.21,,,
00:47.1,1620.77,443.19,244.09,71.64,189.94,,,
00:47.2,1623.41,442.38,241.57,71.34,190.58,,,
00:47.3,1626.06,441.56,239.05,70.79,191.14,,,
00:47.3,1628.72,440.71,236.53,70.01,191.97,,,
00:47.4,1631.39,439.84,234.01,69.4,192.7,,,
00:47.4,1634.07,438.93,231.48,68.99,193.37,,,
00:47.5,1636.76,438,228.96,68.61,194.01,,,
00:47.5,1639.46,437.05,226.44,68.14,194.7,,,
00:47.5,1642.17,436.07,223.91,67.71,195.39,,,
00:47.6,1644.89,435.06,221.38,67.36,196.05,,,
00:47.7,1647.61,434.04,218.86,66.95,196.67,,,
00:47.7,1650.35,432.99,216.33,66.36,197.3,,,
00:47.7,1653.09,431.92,213.8,65.68,197.97,,,
00:47.8,1655.85,430.82,211.28,65,198.63,,,
00:47.8,1658.61,429.69,208.76,64.44,199.22,,,
00:47.9,1661.38,428.53,206.24,63.78,199.81,,,
00:47.9,1664.16,427.34,203.73,63.06,200.44,,,
00:48.0,1666.95,426.12,201.22,62.43,201.04,,,
00:48.1,1669.74,424.86,198.72,61.84,201.6,,,
00:48.1,1672.55,423.58,196.23,61.15,202.16,,,
00:48.1,1675.36,422.26,193.75,60.37,202.73,,,
00:48.2,1678.18,420.92,191.27,59.49,203.27,,,
00:48.3,1681,419.54,188.8,58.53,203.84,,,
00:48.3,1683.84,418.12,186.35,57.63,204.36,,,
00:48.3,1686.68,416.66,183.91,56.8,204.85,,,
00:48.4,1689.53,415.16,181.48,55.99,205.36,,,
00:48.5,1692.38,413.63,179.07,55.26,205.82,,,
00:48.5,1695.24,412.07,176.68,54.38,206.27,,,
00:48.5,1698.11,410.47,174.29,53.28,206.76,,,
00:48.6,1700.98,408.83,171.93,52.13,207.22,,,
00:48.6,1703.86,407.15,169.59,51.13,207.68,,,
00:48.7,1706.75,405.42,167.28,50.33,208.08,,,
00:48.7,1709.64,403.65,164.99,49.54,208.53,,,
00:48.8,1712.54,401.85,162.72,48.84,208.97,,,
00:48.9,1715.44,400,160.48,48.16,209.42,,,
00:48.9,1718.36,398.13,158.25,47.4,209.89,,,
00:49.0,1721.27,396.21,156.05,46.66,210.35,,,
00:49.0,1724.2,394.26,153.87,45.82,210.81,,,
00:49.0,1727.13,392.28,151.71,44.98,211.27,,,
00:49.1,1730.07,390.25,149.58,44.22,211.74,,,
00:49.2,1733.01,388.2,147.48,43.54,212.19,,,
00:49.2,1735.96,386.11,145.39,42.79,212.63,,,
00:49.2,1738.91,383.99,143.33,41.87,213.1,,,
00:49.3,1741.88,381.84,141.3,40.97,213.58,,,
00:49.3,1744.85,379.65,139.29,40.44,214.04,,,
00:49.4,1747.82,377.43,137.31,40.19,214.5,,,
00:49.5,1750.8,375.18,135.35,39.77,214.98,,,
00:49.5,1753.79,372.91,133.4,39.2,215.5,,,
00:49.6,1756.79,370.62,131.47,38.52,215.96,,,
00:49.6,1759.79,368.3,129.57,37.65,216.44,,,
00:49.7,1762.8,365.95,127.69,36.77,216.89,,,
00:49.7,1765.82,363.57,125.83,35.94,217.34,,,
00:49.7,1768.84,361.16,124.01,35.29,217.79,,,
00:49.8,1771.86,358.73,122.2,34.75,218.25,,,
00:49.8,1774.9,356.27,120.42,34.23,218.72,,,
00:49.9,1777.94,353.79,118.66,33.79,219.19,,,
00:50.0,1780.99,351.29,116.92,33.36,219.67,,,
00:50.0,1784.04,348.77,115.2,32.93,220.12,,,
00:50.0,1787.1,346.22,113.5,32.42,220.61,,,
00:50.1,1790.17,343.66,111.82,31.95,221.09,,,
00:50.1,1793.24,341.07,110.16,31.58,221.57,,,
00:50.2,1796.32,338.47,108.51,31.23,222.01,,,
00:50.2,1799.41,335.85,106.88,30.8,222.51,,,
00:50.3,1802.5,333.21,105.27,30.38,222.98,,,
00:50.4,1805.6,330.55,103.67,30.12,223.48,,,
00:50.4,1808.71,327.88,102.07,30.19,223.95,,,
00:50.5,1811.82,325.21,100.49,30.44,224.41,,,
00:50.5,1814.94,322.52,98.9,30.73,224.88,,,
00:50.5,1818.07,319.83,97.3,30.94,225.4,,,
00:50.6,1821.2,317.14,95.7,31.01,225.88,,,
00:50.6,1824.34,314.44,94.09,30.98,226.33,,,
00:50.7,1827.49,311.74,92.47,30.86,226.82,,,
00:50.8,1830.65,309.03,90.86,30.62,227.26,,,
00:50.8,1833.81,306.32,89.25,30.31,227.76,,,
00:50.8,1836.97,303.59,87.64,30.04,228.08,,,
00:50.9,1840.14,300.85,86.04,29.57,228.57,,,
00:51.0,1843.32,298.1,84.45,29.2,229.07,,,
00:51.0,1846.51,295.33,82.87,29,229.48,,,
00:51.0,1849.69,292.56,81.3,28.78,229.91,,,
00:51.1,1852.89,289.76,79.75,28.53,230.34,,,
00:51.2,1856.09,286.96,78.2,28.19,230.73,,,
00:51.2,1859.3,284.15,76.66,27.73,231.19,,,
00:51.2,1862.51,281.31,75.14,27.24,231.6,,,
00:51.3,1865.73,278.47,73.64,26.72,232,,,
00:51.3,1868.96,275.6,72.16,26.28,232.39,,,
00:51.4,1872.19,272.72,70.69,25.89,232.78,,,
00:51.5,1875.42,269.83,69.25,25.53,233.08,,,
00:51.5,1878.66,266.92,67.81,24.76,233.42,,,
00:51.6,1881.91,264,66.4,23.87,233.93,,,
00:51.6,1885.16,261.06,65.02,23.44,234.28,,,
00:51.6,1888.41,258.1,63.67,23.36,234.63,,,
00:51.7,1891.68,255.12,62.33,23.27,235.01,,,
00:51.7,1894.94,252.13,61.01,23.04,235.43,,,
00:51.8,1898.22,249.13,59.7,22.75,235.81,,,
00:51.9,1901.49,246.12,58.41,22.35,236.2,,,
00:51.9,1904.77,243.1,57.14,21.8,236.53,,,
00:52.0,1908.06,240.06,55.88,21.02,236.91,,,
00:52.0,1911.36,237,54.66,20.22,237.26,,,
00:52.0,1914.65,233.93,53.46,19.49,237.58,,,
00:52.1,1917.95,230.84,52.3,18.88,237.88,,,
00:52.2,1921.26,227.73,51.16,18.2,238.21,,,
00:52.2,1924.57,224.61,50.06,17.55,238.53,,,
00:52.3,1927.88,221.48,48.98,17.01,238.71,,,
00:52.3,1931.19,218.33,47.94,16.63,237.57,,,
00:52.4,1934.47,215.21,46.94,16.43,235.21,,,
00:52.4,1937.72,212.11,45.97,16.25,232.32,,,
00:52.5,1940.92,209.04,45.03,16.07,229.05,,,
00:52.5,1944.08,206.02,44.12,16.07,225.84,,,
00:52.6,1947.2,203.03,43.23,16.05,222.96,,,
00:52.6,1950.27,200.08,42.36,15.94,220.64,,,
00:52.6,1953.32,197.16,41.49,15.68,218.33,,,
00:52.7,1956.34,194.26,40.65,15.41,215.55,,,
00:52.7,1959.31,191.41,39.82,15.26,212.44,,,
00:52.8,1962.23,188.6,39,15.18,209.04,,,
00:52.8,1965.12,185.83,38.21,15.06,205.6,,,
00:52.9,1967.95,183.11,37.44,15.18,202.39,,,
00:53.0,1970.74,180.42,36.68,15.45,199.35,,,
00:53.0,1973.48,177.78,35.94,15.57,196.17,,,
00:53.1,1976.19,175.18,35.22,15.58,192.63,,,
00:53.1,1978.83,172.62,34.51,15.45,189.17,,,
00:53.1,1981.44,170.11,33.81,15.28,186.23,,,
00:53.2,1984.01,167.64,33.13,15.15,183.67,,,
00:53.2,1986.54,165.19,32.46,15,181.45,,,
00:53.3,1989.05,162.78,31.8,14.79,179.32,,,
00:53.3,1991.52,160.39,31.15,14.61,177.14,,,
00:53.4,1993.96,158.04,30.51,14.55,174.71,,,
00:53.5,1996.37,155.71,29.88,14.43,172.15,,,
00:53.5,1998.74,153.42,29.27,14.22,169.37,,,
00:53.5,2001.08,151.17,28.68,13.99,166.27,,,
00:53.6,2003.36,148.96,28.1,13.74,163,,,
00:53.7,2005.61,146.8,27.54,13.66,159.89,,,
00:53.7,2007.8,144.66,27,13.71,157.07,,,
00:53.7,2009.97,142.57,26.48,13.6,154.41,,,
00:53.8,2012.09,140.51,25.98,13.33,151.66,,,
00:53.9,2014.18,138.48,25.48,13.03,148.75,,,
00:53.9,2016.22,136.5,25.01,12.75,145.63,,,
00:53.9,2018.23,134.55,24.55,12.65,142.75,,,
00:54.0,2020.19,132.64,24.11,12.72,140.13,,,
00:54.1,2022.12,130.76,23.68,12.6,138.01,,,
00:54.1,2024.02,128.91,23.26,12.29,135.61,,,
00:54.2,2025.89,127.09,22.86,12.02,132.77,,,
00:54.2,2027.71,125.31,22.47,11.73,129.99,,,
00:54.3,2029.5,123.57,22.09,11.7,127.21,,,
00:54.3,2031.25,121.86,21.73,11.83,124.36,,,
00:54.3,2032.95,120.19,21.38,11.94,121.57,,,
00:54.4,2034.62,118.56,21.03,12.09,118.84,,,
00:54.5,2036.26,116.97,20.69,12.3,116.23,,,
00:54.5,2037.85,115.41,20.35,12.57,113.53,,,
00:54.5,2039.41,113.89,20.01,13.16,111.09,,,
00:54.6,2040.93,112.4,19.67,13.79,108.28,,,
00:54.6,2042.42,110.96,19.32,14.49,105.79,,,
00:54.7,2043.88,109.55,18.96,15.68,103.53,,,
00:54.7,2045.3,108.18,18.59,16.58,101.19,,,
00:54.8,2046.69,106.85,18.2,17.24,99.02,,,
00:54.9,2048.05,105.55,17.8,18.18,96.96,,,
00:54.9,2049.38,104.29,17.38,19.13,94.91,,,
00:55.0,2050.69,103.06,16.95,19.97,92.89,,,
00:55.0,2051.96,101.86,16.51,21.08,91.07,,,
00:55.1,2053.22,100.69,16.06,22.33,89.27,,,
00:55.1,2054.44,99.56,15.6,23.5,87.49,,,
00:55.1,2055.65,98.45,15.12,24.67,85.99,,,
00:55.2,2056.83,97.38,14.62,25.7,84.59,,,
00:55.3,2058,96.33,14.11,26.63,83.14,,,
00:55.3,2059.14,95.31,13.59,27.78,81.84,,,
00:55.3,2060.27,94.32,13.05,29.12,80.5,,,
00:55.4,2061.38,93.36,12.5,30.61,79.07,,,
00:55.5,2062.47,92.43,11.94,32.21,77.63,,,
00:55.5,2063.54,91.54,11.35,33.88,76.25,,,
00:55.6,2064.6,90.68,10.75,35.63,74.91,,,
00:55.6,2065.63,89.85,10.14,37.33,73.55,,,
00:55.7,2066.64,89.06,9.51,39.01,72.35,,,
00:55.7,2067.64,88.3,8.86,40.79,71.26,,,
00:55.7,2068.62,87.57,8.21,42.72,70.2,,,
00:55.8,2069.6,86.87,7.54,44.81,69.36,,,
00:55.8,2070.56,86.2,6.85,46.88,68.73,,,
00:55.9,2071.51,85.57,6.14,48.86,68.09,,,
00:56.0,2072.45,84.96,5.42,50.98,67.48,,,
00:56.0,2073.39,84.4,4.68,53.31,66.97,,,
00:56.0,2074.32,83.87,3.92,55.64,66.5,,,
00:56.1,2075.25,83.37,3.15,57.87,66.02,,,
00:56.1,2076.16,82.91,2.36,60.11,65.49,,,
00:56.2,2077.07,82.48,1.56,62.35,64.91,,,
00:56.3,2077.97,82.08,0.76,64.07,64.19,,,
00:56.3,2078.85,81.69,-0.04,64.83,63.34,,,
00:56.4,2079.73,81.32,-0.83,64.69,62.45,,,
00:56.4,2080.59,80.93,-1.6,63.83,61.57,,,
00:56.5,2081.44,80.54,-2.35,62.34,60.78,,,
00:56.5,2082.28,80.12,-3.08,60.38,60.04,,,
00:56.5,2083.12,79.68,-3.78,58.14,59.35,,,
00:56.6,2083.94,79.22,-4.46,55.77,58.69,,,
00:56.7,2084.76,78.74,-5.11,53.41,58.02,,,
00:56.7,2085.56,78.23,-5.73,51.06,57.33,,,
00:56.8,2086.36,77.71,-6.33,48.59,56.7,,,
00:56.8,2087.15,77.17,-6.89,45.88,56.18,,,
00:56.8,2087.93,76.6,-7.43,43.29,55.78,,,
00:56.9,2088.71,76.02,-7.94,41.15,55.39,,,
00:57.0,2089.48,75.43,-8.42,38.94,55.15,,,
00:57.0,2090.25,74.82,-8.88,36.29,55.12,,,
00:57.1,2091.02,74.18,-9.31,33.44,55.25,,,
00:57.1,2091.8,73.53,-9.72,30.84,55.81,,,
00:57.2,2092.58,72.85,-10.11,29.01,56.28,,,
00:57.2,2093.37,72.16,-10.47,27.19,56.69,,,
00:57.2,2094.16,71.45,-10.81,24.95,57.47,,,
00:57.3,2094.97,70.7,-11.12,22.69,58.37,,,
00:57.3,2095.79,69.94,-11.41,20.58,59.29,,,
00:57.4,2096.62,69.15,-11.68,18.29,60.17,,,
00:57.4,2097.47,68.35,-11.92,15.7,61,,,
00:57.5,2098.33,67.52,-12.14,13.02,61.78,,,
00:57.5,2099.19,66.68,-12.33,10.36,62.61,,,
00:57.6,2100.07,65.82,-12.49,7.81,63.5,,,
00:57.6,2100.96,64.94,-12.63,5.55,64.37,,,
00:57.7,2101.86,64.05,-12.73,3.47,65.2,,,
00:57.8,2102.76,63.14,-12.81,1.48,66.01,,,
00:57.8,2103.69,62.22,-12.87,-0.46,66.85,,,
00:57.9,2104.62,61.29,-12.91,-2.3,67.71,,,
00:57.9,2105.56,60.34,-12.93,-3.87,68.61,,,
00:58.0,2106.52,59.38,-12.92,-5,69.56,,,
00:58.0,2107.49,58.41,-12.9,-5.49,70.57,,,
00:58.0,2108.48,57.42,-12.84,-5.37,71.74,,,
00:58.1,2109.49,56.42,-12.77,-5.09,72.99,,,
00:58.1,2110.51,55.4,-12.69,-5.09,74.29,,,
00:58.2,2111.55,54.36,-12.6,-5.56,75.65,,,
00:58.2,2112.61,53.31,-12.49,-6.39,77.09,,,
00:58.3,2113.69,52.24,-12.37,-7.16,78.63,,,
00:58.3,2114.79,51.14,-12.23,-7.7,80.13,,,
00:58.4,2115.91,50.03,-12.09,-8.04,81.43,,,
00:58.5,2117.05,48.9,-11.94,-8.12,82.46,,,
00:58.5,2118.2,47.76,-11.79,-7.84,83.58,,,
00:58.6,2119.37,46.6,-11.64,-7.21,84.81,,,
00:58.6,2120.56,45.42,-11.5,-6.34,86.19,,,
00:58.7,2121.77,44.22,-11.36,-5.52,87.7,,,
00:58.7,2123,43,-11.24,-4.98,89.19,,,
00:58.7,2124.25,41.75,-11.13,-4.51,90.73,,,
00:58.8,2125.52,40.48,-11.04,-4.03,92.3,,,
00:58.8,2126.81,39.19,-10.95,-3.52,93.89,,,
00:58.9,2128.13,37.88,-10.87,-2.99,95.45,,,
00:59.0,2129.47,36.55,-10.8,-2.37,97,,,
00:59.0,2130.83,35.19,-10.75,-1.69,98.53,,,
00:59.1,2132.2,33.81,-10.7,-0.96,100.06,,,
00:59.1,2133.6,32.41,-10.67,-0.26,101.56,,,
00:59.1,2135.02,30.99,-10.66,0.42,102.95,,,
00:59.2,2136.46,29.55,-10.66,1.12,104.25,,,
00:59.2,2137.92,28.1,-10.68,1.77,105.68,,,
00:59.3,2139.4,26.62,-10.71,2.22,107.31,,,
00:59.3,2140.9,25.12,-10.76,2.47,108.83,,,
00:59.4,2142.42,23.6,-10.81,2.69,110.02,,,
00:59.5,2143.95,22.07,-10.88,2.97,110.94,,,
00:59.5,2145.5,20.52,-10.95,3.33,112.04,,,
00:59.5,2147.07,18.95,-11.02,3.72,113.53,,,
00:59.6,2148.66,17.37,-11.11,4.07,115.18,,,
00:59.6,2150.27,15.76,-11.2,4.21,116.75,,,
00:59.7,2151.9,14.13,-11.31,4.2,118.15,,,
00:59.8,2153.55,12.49,-11.42,4.12,119.51,,,
00:59.8,2155.22,10.82,-11.54,4.06,120.94,,,
00:59.9,2156.91,9.14,-11.66,4.08,122.41,,,
00:59.9,2158.62,7.43,-11.78,4.2,123.86,,,
01:00.0,2160.35,5.7,-11.91,4.45,125.26,,,
01:00.0,2162.1,3.96,-12.05,4.81,126.56,,,
01:00.0,2163.86,2.2,-12.2,5.28,127.87,,,
01:00.1,2165.65,0.42,-12.36,5.77,129.26,,,
01:00.2,2167.46,-1.37,-12.53,6.2,130.61,,,
01:00.2,2169.28,-3.19,-12.72,6.56,131.88,,,
01:00.3,2171.12,-5.01,-12.93,6.93,133.01,,,
01:00.3,2172.97,-6.86,-13.14,7.43,134.06,,,
01:00.3,2174.84,-8.71,-13.37,8.05,135.23,,,
01:00.4,2176.73,-10.58,-13.62,8.71,136.49,,,
01:00.4,2178.63,-12.47,-13.89,9.3,137.85,,,
01:00.5,2180.56,-14.37,-14.18,9.66,139.07,,,
01:00.6,2182.49,-16.29,-14.49,9.95,140.23,,,
01:00.6,2184.45,-18.21,-14.81,10.23,141.44,,,
01:00.7,2186.42,-20.16,-15.15,10.44,142.63,,,
01:00.7,2188.41,-22.11,-15.51,10.64,143.78,,,
01:00.7,2190.42,-24.09,-15.87,10.82,144.95,,,
01:00.8,2192.44,-26.07,-16.24,10.97,146.08,,,
01:00.8,2194.47,-28.07,-16.63,11.12,147.12,,,
01:00.9,2196.52,-30.08,-17.02,11.27,148.21,,,
01:01.0,2198.59,-32.11,-17.42,11.4,149.36,,,
01:01.0,2200.67,-34.15,-17.83,11.49,150.49,,,
01:01.0,2202.77,-36.21,-18.24,11.53,151.6,,,
01:01.1,2204.89,-38.28,-18.66,11.53,152.7,,,
01:01.1,2207.01,-40.37,-19.08,11.49,153.77,,,
01:01.2,2209.16,-42.47,-19.51,11.44,154.8,,,
01:01.3,2211.31,-44.58,-19.94,11.37,155.8,,,
01:01.3,2213.48,-46.71,-20.37,11.29,156.82,,,
01:01.4,2215.67,-48.85,-20.8,11.19,157.83,,,
01:01.4,2217.87,-51.01,-21.23,11.06,158.88,,,
01:01.4,2220.08,-53.18,-21.65,10.93,159.9,,,
01:01.5,2222.31,-55.37,-22.08,10.8,160.9,,,
01:01.5,2224.55,-57.57,-22.5,10.68,161.87,,,
01:01.6,2226.81,-59.78,-22.93,10.56,162.83,,,
01:01.7,2229.07,-62.01,-23.35,10.43,163.79,,,
01:01.7,2231.36,-64.25,-23.77,10.3,164.76,,,
01:01.8,2233.65,-66.51,-24.18,10.19,165.72,,,
01:01.8,2235.96,-68.78,-24.6,10.09,166.65,,,
01:01.8,2238.28,-71.07,-25.01,9.98,167.56,,,
01:01.9,2240.61,-73.36,-25.42,9.87,168.5,,,
01:01.9,2242.96,-75.67,-25.83,9.75,169.41,,,
01:02.0,2245.32,-78,-26.23,9.66,170.34,,,
01:02.1,2247.69,-80.34,-26.64,9.64,171.24,,,
01:02.1,2250.08,-82.69,-27.04,9.65,172.06,,,
01:02.1,2252.47,-85.05,-27.44,9.65,172.97,,,
01:02.2,2254.88,-87.42,-27.85,9.63,173.76,,,
01:02.2,2257.29,-89.8,-28.26,9.52,174.44,,,
01:02.3,2259.73,-92.2,-28.66,9.42,175.58,,,
01:02.4,2262.17,-94.61,-29.07,9.38,176.4,,,
01:02.4,2264.63,-97.03,-29.47,9.37,177.23,,,
01:02.5,2267.09,-99.47,-29.88,9.37,178.06,,,
01:02.5,2269.57,-101.91,-30.28,9.38,178.85,,,
01:02.5,2272.06,-104.37,-30.69,9.4,179.69,,,
01:02.6,2274.56,-106.84,-31.1,9.41,180.53,,,
01:02.6,2277.08,-109.31,-31.51,9.42,181.1,,,
01:02.7,2279.59,-111.79,-31.93,9.42,180.32,,,
01:02.8,2282.08,-114.25,-32.34,9.42,178.62,,,
01:02.8,2284.54,-116.68,-32.74,9.48,176.47,,,
01:02.9,2286.98,-119.08,-33.15,9.64,174.01,,,
01:02.9,2289.38,-121.45,-33.55,9.88,171.46,,,
01:03.0,2291.74,-123.78,-33.96,10.19,168.89,,,
01:03.0,2294.07,-126.07,-34.36,10.64,166.19,,,
01:03.0,2296.36,-128.32,-34.78,10.91,163.38,,,
01:03.1,2298.61,-130.53,-35.21,11.16,160.7,,,
01:03.2,2300.82,-132.7,-35.65,11.81,158.25,,,
01:03.2,2303.01,-134.84,-36.1,12.54,155.99,,,
01:03.2,2305.16,-136.94,-36.56,13.29,153.9,,,
01:03.3,2307.28,-139.01,-37.03,14.06,151.95,,,
01:03.3,2309.38,-141.05,-37.53,14.98,150,,,
01:03.4,2311.45,-143.05,-38.04,16.04,148.03,,,
01:03.5,2313.49,-145.02,-38.58,17.05,146.12,,,
01:03.5,2315.51,-146.96,-39.14,17.99,144.29,,,
01:03.6,2317.5,-148.86,-39.73,18.89,142.52,,,
01:03.6,2319.46,-150.73,-40.34,19.84,140.87,,,
01:03.6,2321.41,-152.57,-40.98,20.97,139.37,,,
01:03.7,2323.33,-154.38,-41.64,22.21,138,,,
01:03.8,2325.24,-156.16,-42.33,23.42,136.74,,,
01:03.8,2327.13,-157.91,-43.04,24.64,135.6,,,
01:03.8,2329.01,-159.63,-43.78,25.99,134.49,,,
01:03.9,2330.86,-161.33,-44.55,27.38,133.45,,,
01:04.0,2332.71,-162.99,-45.35,28.63,132.55,,,
01:04.0,2334.54,-164.63,-46.18,29.82,131.74,,,
01:04.0,2336.37,-166.23,-47.04,31.2,131.03,,,
01:04.1,2338.18,-167.82,-47.94,32.66,130.43,,,
01:04.2,2339.99,-169.37,-48.86,34.03,129.83,,,
01:04.2,2341.79,-170.89,-49.81,35.49,129.21,,,
01:04.3,2343.58,-172.39,-50.8,37.04,128.58,,,
01:04.3,2345.36,-173.85,-51.82,38.41,127.94,,,
01:04.3,2347.13,-175.27,-52.88,39.85,127.31,,,
01:04.4,2348.89,-176.66,-53.96,41.17,126.72,,,
01:04.4,2350.65,-178.02,-55.08,41.96,126.35,,,
01:04.5,2352.4,-179.35,-56.22,43.09,126.22,,,
01:04.6,2354.15,-180.66,-57.38,44.55,126.29,,,
01:04.6,2355.91,-181.94,-58.58,45.77,126.48,,,
01:04.7,2357.66,-183.2,-59.81,46.94,126.74,,,
01:04.7,2359.43,-184.43,-61.07,48.16,127.06,,,
01:04.8,2361.19,-185.63,-62.37,49.28,127.39,,,
01:04.8,2362.96,-186.81,-63.69,50.56,127.7,,,
01:04.8,2364.74,-187.96,-65.04,52.09,128.06,,,
01:04.9,2366.52,-189.08,-66.43,53.49,128.43,,,
01:04.9,2368.3,-190.18,-67.84,54.64,128.84,,,
01:05.0,2370.1,-191.24,-69.28,55.72,129.29,,,
01:05.0,2371.89,-192.28,-70.75,56.92,129.75,,,
01:05.1,2373.7,-193.3,-72.24,58.37,130.19,,,
01:05.2,2375.51,-194.29,-73.75,60.07,130.68,,,
01:05.2,2377.32,-195.26,-75.3,61.62,131.24,,,
01:05.3,2379.15,-196.19,-76.87,62.76,131.72,,,
01:05.3,2380.98,-197.09,-78.46,63.87,132.1,,,
01:05.3,2382.81,-197.96,-80.08,65.32,132.51,,,
01:05.4,2384.65,-198.81,-81.72,66.93,132.96,,,
01:05.5,2386.5,-199.62,-83.38,68.4,133.42,,,
01:05.5,2388.36,-200.39,-85.07,69.86,133.94,,,
01:05.5,2390.22,-201.12,-86.78,71.42,134.49,,,
01:05.6,2392.09,-201.82,-88.52,72.8,135.09,,,
01:05.7,2393.97,-202.47,-90.28,73.76,135.7,,,
01:05.7,2395.85,-203.1,-92.06,74.44,136.35,,,
01:05.7,2397.75,-203.69,-93.87,75.28,137.03,,,
01:05.8,2399.66,-204.26,-95.69,76.42,138.02,,,
01:05.8,2401.59,-204.8,-97.54,77.36,139.26,,,
01:05.9,2403.53,-205.3,-99.41,77.74,140.38,,,
01:06.0,2405.48,-205.78,-101.31,77.75,141.49,,,
01:06.0,2407.46,-206.24,-103.23,77.57,142.7,,,
01:06.0,2409.45,-206.7,-105.17,77.28,143.93,,,
01:06.1,2411.46,-207.15,-107.12,77.16,145.06,,,
01:06.1,2413.48,-207.59,-109.1,77.39,146.16,,,
01:06.2,2415.52,-208.03,-111.09,77.98,147.25,,,
01:06.2,2417.57,-208.46,-113.09,78.84,148.27,,,
01:06.3,2419.64,-208.87,-115.12,79.91,149.33,,,
01:06.4,2421.72,-209.26,-117.16,81.02,150.41,,,
01:06.4,2423.81,-209.62,-119.23,82.04,151.43,,,
01:06.5,2425.92,-209.94,-121.31,82.95,152.41,,,
01:06.5,2428.04,-210.24,-123.42,83.83,153.37,,,
01:06.5,2430.18,-210.51,-125.54,84.73,154.31,,,
01:06.6,2432.33,-210.75,-127.67,85.68,155.23,,,
01:06.7,2434.49,-210.95,-129.82,86.69,156.19,,,
01:06.7,2436.67,-211.13,-131.99,87.62,157.17,,,
01:06.7,2438.86,-211.27,-134.18,88.4,158.12,,,
01:06.8,2441.06,-211.37,-136.38,89.12,159.03,,,
01:06.8,2443.27,-211.44,-138.59,89.89,159.94,,,
01:06.9,2445.5,-211.48,-140.82,90.74,160.86,,,
01:07.0,2447.74,-211.49,-143.06,91.56,161.82,,,
01:07.0,2449.99,-211.47,-145.31,92.2,162.7,,,
01:07.1,2452.26,-211.42,-147.58,92.96,163.53,,,
01:07.1,2454.53,-211.33,-149.85,93.97,164.43,,,
01:07.2,2456.82,-211.21,-152.14,95.09,165.27,,,
01:07.2,2459.12,-211.05,-154.44,96.23,166.09,,,
01:07.2,2461.43,-210.86,-156.74,97.34,166.85,,,
01:07.3,2463.76,-210.62,-159.05,98.57,167.56,,,
01:07.3,2466.09,-210.35,-161.37,99.85,168.31,,,
01:07.4,2468.43,-210.03,-163.69,101.04,169.02,,,
01:07.5,2470.78,-209.67,-166.01,102.22,169.68,,,
01:07.5,2473.14,-209.27,-168.34,103.29,170.25,,,
01:07.5,2475.5,-208.82,-170.66,104.14,170.72,,,
01:07.6,2477.88,-208.34,-172.99,104.92,171.08,,,
01:07.6,2480.25,-207.81,-175.31,105.6,171.44,,,
01:07.7,2482.64,-207.24,-177.62,106.21,171.73,,,
01:07.8,2485.02,-206.64,-179.93,106.9,172.01,,,
01:07.8,2487.41,-205.99,-182.23,107.75,172.28,,,
01:07.8,2489.81,-205.3,-184.53,108.9,172.54,,,
01:07.9,2492.2,-204.58,-186.81,110.14,172.76,,,
01:07.9,2494.6,-203.81,-189.09,111.53,172.93,,,
01:08.0,2497.01,-203,-191.35,113.02,173.12,,,
