,sLapDistance,xCarX,xCarY,aYaw,vCar
02:34.3,432.9,592.95,573.91,-2.05,114.63
02:34.3,433.55,592.31,573.94,-1.83,115.29
02:34.3,434.2,591.66,573.97,-1.61,115.9
02:34.3,434.85,591.01,574,-1.38,116.49
02:34.4,435.5,590.36,574.02,-1.15,117.02
02:34.4,436.16,589.7,574.04,-0.93,117.56
02:34.4,436.82,589.04,574.06,-0.72,118.09
02:34.4,437.49,588.38,574.08,-0.54,118.63
02:34.4,438.15,587.71,574.1,-0.39,119.17
02:34.5,438.82,587.04,574.11,-0.25,119.71
02:34.5,439.5,586.37,574.12,-0.12,120.26
02:34.5,440.17,585.69,574.14,0.01,120.83
02:34.5,440.85,585.01,574.14,0.12,121.33
02:34.5,441.54,584.33,574.15,0.22,121.9
02:34.6,442.22,583.65,574.16,0.31,122.46
02:34.6,442.91,582.96,574.16,0.38,123.07
02:34.6,443.61,582.26,574.16,0.44,123.72
02:34.6,444.3,581.57,574.16,0.5,124.34
02:34.6,445,580.87,574.16,0.57,124.89
02:34.7,445.7,580.17,574.16,0.63,125.44
02:34.7,446.41,579.46,574.16,0.7,125.96
02:34.7,447.11,578.76,574.15,0.76,126.51
02:34.7,447.83,578.05,574.14,0.82,127.04
02:34.7,448.54,577.33,574.14,0.87,127.53
02:34.8,449.26,576.62,574.13,0.92,128.06
02:34.8,449.98,575.9,574.12,0.97,128.6
02:34.8,450.7,575.18,574.11,1.01,129.15
02:34.8,451.43,574.45,574.1,1.05,129.72
02:34.8,452.15,573.72,574.09,1.09,130.27
02:34.9,452.88,572.99,574.08,1.11,130.84
02:34.9,453.61,572.26,574.07,1.14,131.29
02:34.9,454.34,571.53,574.05,1.17,131.5
02:34.9,455.07,570.81,574.04,1.2,131.44
02:34.9,455.79,570.08,574.02,1.24,131.2
02:35.0,456.52,569.36,574.01,1.28,130.88
02:35.0,457.23,568.64,573.99,1.32,130.39
02:35.0,457.95,567.93,573.98,1.35,129.69
02:35.0,458.66,567.22,573.96,1.38,129.02
02:35.0,459.36,566.51,573.95,1.43,128.27
02:35.1,460.06,565.81,573.93,1.48,127.51
02:35.1,460.76,565.11,573.91,1.52,126.72
02:35.1,461.45,564.42,573.89,1.55,125.88
02:35.1,462.13,563.73,573.88,1.59,124.99
02:35.1,462.81,563.05,573.86,1.63,124.09
02:35.2,463.49,562.38,573.84,1.66,123.18
02:35.2,464.16,561.71,573.82,1.71,122.19
02:35.2,464.82,561.04,573.8,1.77,121.16
02:35.2,465.48,560.38,573.78,1.82,120.12
02:35.2,466.13,559.73,573.76,1.87,119.16
02:35.3,466.78,559.08,573.74,1.92,118.13
02:35.3,467.42,558.44,573.72,2,117.05
02:35.3,468.05,557.81,573.7,2.08,115.99
02:35.3,468.68,557.18,573.68,2.17,114.93
02:35.3,469.3,556.55,573.66,2.25,113.92
02:35.4,469.92,555.93,573.63,2.32,112.89
02:35.4,470.53,555.32,573.61,2.41,111.88
02:35.4,471.14,554.71,573.59,2.52,110.89
02:35.4,471.74,554.11,573.56,2.68,109.9
02:35.4,472.34,553.51,573.53,2.87,108.98
02:35.5,472.93,552.92,573.51,3.08,108.11
02:35.5,473.51,552.33,573.48,3.3,107.26
02:35.5,474.1,551.75,573.45,3.55,106.34
02:35.5,474.67,551.17,573.42,3.83,105.41
02:35.5,475.25,550.6,573.38,4.15,104.53
02:35.6,475.82,550.03,573.35,4.49,103.66
02:35.6,476.38,549.47,573.31,4.81,102.85
02:35.6,476.94,548.91,573.27,5.07,101.98
02:35.6,477.49,548.36,573.23,5.29,101.08
02:35.6,478.04,547.81,573.18,5.47,100.22
02:35.7,478.58,547.27,573.14,5.65,99.42
02:35.7,479.12,546.73,573.09,5.87,98.63
02:35.7,479.66,546.19,573.04,6.12,97.84
02:35.7,480.19,545.66,572.98,6.39,97.07
02:35.7,480.72,545.14,572.92,6.67,96.35
02:35.8,481.25,544.61,572.86,6.95,95.64
02:35.8,481.77,544.1,572.8,7.22,94.93
02:35.8,482.28,543.58,572.74,7.51,94.25
02:35.8,482.8,543.07,572.67,7.81,93.54
02:35.8,483.3,542.57,572.6,8.14,92.83
02:35.9,483.81,542.07,572.53,8.54,92.13
02:35.9,484.31,541.57,572.46,9.01,91.42
02:35.9,484.81,541.08,572.38,9.52,90.75
02:35.9,485.3,540.59,572.3,10.03,90.09
02:35.9,485.79,540.1,572.22,10.55,89.42
02:36.0,486.28,539.62,572.13,11.05,88.83
02:36.0,486.77,539.14,572.04,11.54,88.25
02:36.0,487.25,538.67,571.95,12.04,87.69
02:36.0,487.73,538.2,571.85,12.56,87.17
02:36.0,488.2,537.74,571.75,13.11,86.63
02:36.1,488.68,537.27,571.65,13.67,86.09
02:36.1,489.15,536.81,571.54,14.24,85.57
02:36.1,489.62,536.36,571.42,14.82,85.09
02:36.1,490.08,535.91,571.31,15.41,84.58
02:36.1,490.54,535.46,571.18,16,84.09
02:36.2,491,535.02,571.06,16.59,83.59
02:36.2,491.46,534.58,570.93,17.18,83.09
02:36.2,491.92,534.15,570.8,17.79,82.61
02:36.2,492.37,533.71,570.66,18.4,82.16
02:36.2,492.82,533.29,570.52,19.05,81.72
02:36.3,493.26,532.86,570.37,19.72,81.24
02:36.3,493.71,532.44,570.22,20.41,80.81
02:36.3,494.15,532.03,570.07,21.11,80.38
02:36.3,494.59,531.61,569.91,21.81,80
02:36.3,495.03,531.2,569.75,22.53,79.63
02:36.4,495.47,530.8,569.59,23.25,79.28
02:36.4,495.91,530.4,569.42,23.94,78.96
02:36.4,496.34,530,569.25,24.6,78.65
02:36.4,496.77,529.6,569.07,25.26,78.38
02:36.4,497.21,529.21,568.89,25.95,78.09
02:36.5,497.63,528.82,568.7,26.65,77.8
02:36.5,498.06,528.44,568.51,27.33,77.53
02:36.5,498.49,528.06,568.32,28.02,77.28
02:36.5,498.92,527.68,568.12,28.7,77.03
02:36.5,499.34,527.31,567.92,29.38,76.79
02:36.6,499.76,526.94,567.71,30.06,76.55
02:36.6,500.19,526.57,567.5,30.72,76.3
02:36.6,500.61,526.21,567.29,31.41,76.06
02:36.6,501.03,525.86,567.07,32.12,75.81
02:36.6,501.44,525.5,566.84,32.85,75.58
02:36.7,501.86,525.15,566.62,33.59,75.33
02:36.7,502.28,524.81,566.39,34.32,75.09
02:36.7,502.69,524.46,566.16,35.03,74.86
02:36.7,503.1,524.13,565.92,35.71,74.63
02:36.7,503.51,523.79,565.68,36.37,74.41
02:36.8,503.92,523.46,565.43,37.04,74.17
02:36.8,504.33,523.14,565.19,37.74,73.92
02:36.8,504.74,522.82,564.94,38.48,73.67
02:36.8,505.14,522.5,564.68,39.25,73.4
02:36.8,505.55,522.19,564.43,40.04,73.13
02:36.9,505.95,521.88,564.17,40.84,72.87
02:36.9,506.35,521.58,563.9,41.63,72.62
02:36.9,506.75,521.28,563.64,42.37,72.35
02:36.9,507.15,520.99,563.37,43.07,72.11
02:36.9,507.55,520.7,563.1,43.74,71.88
02:37.0,507.94,520.41,562.82,44.42,71.62
02:37.0,508.34,520.13,562.54,45.14,71.34
02:37.0,508.73,519.86,562.26,45.89,71.05
02:37.0,509.12,519.58,561.98,46.64,70.77
02:37.0,509.51,519.32,561.7,47.38,70.5
02:37.1,509.9,519.06,561.41,48.13,70.25
02:37.1,510.29,518.8,561.12,48.88,70
02:37.1,510.67,518.55,560.83,49.64,69.75
02:37.1,511.06,518.3,560.54,50.4,69.48
02:37.1,511.44,518.06,560.24,51.15,69.24
02:37.2,511.82,517.82,559.94,51.89,69
02:37.2,512.2,517.59,559.64,52.64,68.78
02:37.2,512.58,517.36,559.34,53.38,68.56
02:37.2,512.96,517.14,559.03,54.13,68.36
02:37.2,513.34,516.92,558.73,54.88,68.14
02:37.3,513.71,516.71,558.42,55.64,67.93
02:37.3,514.09,516.5,558.11,56.38,67.72
02:37.3,514.46,516.29,557.79,57.14,67.51
02:37.3,514.83,516.09,557.48,57.9,67.32
02:37.3,515.21,515.9,557.16,58.67,67.13
02:37.4,515.58,515.71,556.84,59.45,66.94
02:37.4,515.95,515.53,556.52,60.23,66.76
02:37.4,516.32,515.35,556.2,61.02,66.58
02:37.4,516.68,515.17,555.88,61.82,66.42
02:37.4,517.05,515,555.55,62.63,66.26
02:37.5,517.42,514.84,555.22,63.45,66.11
02:37.5,517.78,514.68,554.9,64.28,65.97
02:37.5,518.15,514.53,554.56,65.1,65.83
02:37.5,518.52,514.38,554.23,65.89,65.71
02:37.5,518.88,514.23,553.9,66.66,65.59
02:37.6,519.24,514.09,553.56,67.42,65.47
02:37.6,519.6,513.96,553.23,68.19,65.35
02:37.6,519.97,513.83,552.89,68.96,65.24
02:37.6,520.33,513.71,552.55,69.75,65.12
02:37.6,520.69,513.59,552.21,70.56,64.99
02:37.7,521.05,513.47,551.87,71.4,64.87
02:37.7,521.41,513.36,551.53,72.26,64.74
02:37.7,521.77,513.26,551.19,73.11,64.62
02:37.7,522.13,513.16,550.84,73.96,64.51
02:37.7,522.48,513.07,550.5,74.81,64.4
02:37.8,522.84,512.98,550.15,75.68,64.3
02:37.8,523.2,512.9,549.81,76.54,64.22
02:37.8,523.56,512.82,549.46,77.39,64.14
02:37.8,523.91,512.75,549.11,78.22,64.09
02:37.8,524.27,512.68,548.76,79.01,64.13
02:37.9,524.63,512.61,548.41,79.79,64.2
02:37.9,524.99,512.56,548.06,80.54,64.27
02:37.9,525.35,512.5,547.7,81.27,64.35
02:37.9,525.71,512.45,547.35,81.98,64.44
02:37.9,526.07,512.41,546.99,82.67,64.56
02:38.0,526.43,512.37,546.63,83.38,64.69
02:38.0,526.79,512.33,546.27,84.09,64.82
02:38.0,527.15,512.3,545.91,84.81,64.98
02:38.0,527.52,512.27,545.55,85.57,65.17
02:38.0,527.89,512.25,545.18,86.36,65.36
02:38.1,528.25,512.23,544.82,87.2,65.58
02:38.1,528.62,512.22,544.45,88.06,65.78
02:38.1,528.99,512.21,544.08,88.91,66.02
02:38.1,529.37,512.21,543.71,89.71,66.29
02:38.1,529.74,512.21,543.34,90.47,66.6
02:38.2,530.11,512.22,542.96,91.19,66.9
02:38.2,530.49,512.23,542.59,91.9,67.2
02:38.2,530.87,512.24,542.21,92.59,67.49
02:38.2,531.25,512.26,541.83,93.24,67.82
02:38.2,531.63,512.29,541.45,93.87,68.16
02:38.3,532.02,512.32,541.07,94.53,68.48
02:38.3,532.4,512.35,540.69,95.24,68.77
02:38.3,532.79,512.39,540.3,95.98,69.11
02:38.3,533.18,512.44,539.92,96.74,69.47
02:38.3,533.57,512.49,539.53,97.51,69.8
02:38.4,533.97,512.54,539.14,98.26,70.16
02:38.4,534.36,512.6,538.75,98.99,70.53
02:38.4,534.76,512.66,538.36,99.69,70.91
02:38.4,535.16,512.73,537.96,100.36,71.27
02:38.4,535.56,512.8,537.57,101.02,71.65
02:38.5,535.97,512.88,537.17,101.68,72
02:38.5,536.37,512.96,536.78,102.34,72.37
02:38.5,536.78,513.05,536.38,103.03,72.77
02:38.5,537.19,513.14,535.98,103.75,73.14
02:38.5,537.6,513.24,535.58,104.5,73.5
02:38.6,538.02,513.34,535.18,105.24,73.89
02:38.6,538.43,513.45,534.78,105.98,74.3
02:38.6,538.85,513.56,534.37,106.72,74.71
02:38.6,539.27,513.68,533.97,107.46,75.12
02:38.6,539.7,513.8,533.56,108.16,75.52
02:38.7,540.12,513.93,533.16,108.82,75.93
02:38.7,540.55,514.06,532.75,109.45,76.36
02:38.7,540.98,514.2,532.35,110.05,76.78
02:38.7,541.42,514.34,531.94,110.64,77.17
02:38.7,541.85,514.49,531.53,111.2,77.57
02:38.8,542.29,514.64,531.12,111.74,78.02
02:38.8,542.73,514.8,530.71,112.26,78.47
02:38.8,543.17,514.97,530.3,112.72,78.9
02:38.8,543.62,515.13,529.89,113.08,79.35
02:38.8,544.07,515.31,529.47,113.32,79.82
02:38.9,544.52,515.48,529.06,113.45,80.3
02:38.9,544.97,515.66,528.64,113.5,80.8
02:38.9,545.43,515.83,528.22,113.46,81.27
02:38.9,545.88,516.01,527.8,113.33,81.72
02:38.9,546.34,516.19,527.38,113.1,82.02
02:39.0,546.79,516.36,526.96,112.76,82.1
02:39.0,547.25,516.53,526.54,112.32,82.04
02:39.0,547.7,516.7,526.12,111.81,81.93
02:39.0,548.15,516.87,525.7,111.24,81.81
02:39.0,548.61,517.03,525.27,110.63,81.68
02:39.1,549.06,517.18,524.85,110.02,81.57
02:39.1,549.51,517.34,524.42,109.43,81.47
02:39.1,549.96,517.49,524,108.85,81.39
02:39.1,550.42,517.63,523.57,108.27,81.33
02:39.1,550.87,517.77,523.14,107.69,81.29
02:39.2,551.32,517.91,522.71,107.14,81.25
02:39.2,551.77,518.04,522.28,106.61,81.21
02:39.2,552.22,518.17,521.85,106.06,81.17
02:39.2,552.67,518.3,521.42,105.47,81.12
02:39.2,553.12,518.41,520.98,104.84,81.07
02:39.3,553.57,518.53,520.55,104.15,81
02:39.3,554.02,518.64,520.11,103.43,80.89
02:39.3,554.47,518.74,519.68,102.72,80.78
02:39.3,554.91,518.84,519.24,101.99,80.65
02:39.3,555.36,518.93,518.81,101.25,80.5
02:39.4,555.81,519.02,518.37,100.53,80.36
02:39.4,556.25,519.1,517.93,99.85,80.23
02:39.4,556.69,519.18,517.49,99.22,80.1
02:39.4,557.14,519.25,517.06,98.62,79.98
02:39.4,557.58,519.31,516.62,98.02,79.87
02:39.5,558.02,519.38,516.18,97.41,79.76
02:39.5,558.46,519.43,515.75,96.75,79.59
02:39.5,558.9,519.48,515.31,96.05,79.36
02:39.5,559.34,519.53,514.88,95.34,79.04
02:39.5,559.77,519.57,514.44,94.61,78.74
02:39.6,560.2,519.61,514.01,93.86,78.38
02:39.6,560.63,519.64,513.58,93.12,78.03
02:39.6,561.06,519.66,513.16,92.38,77.63
02:39.6,561.48,519.68,512.73,91.68,77.2
02:39.6,561.91,519.7,512.31,90.96,76.78
02:39.7,562.33,519.71,511.89,90.24,76.36
02:39.7,562.74,519.71,511.47,89.48,75.96
02:39.7,563.16,519.71,511.05,88.69,75.53
02:39.7,563.57,519.71,510.64,87.86,75.07
02:39.7,563.98,519.7,510.23,87.03,74.61
02:39.8,564.39,519.68,509.82,86.24,74.15
02:39.8,564.8,519.66,509.42,85.52,73.77
02:39.8,565.2,519.63,509.01,84.84,73.43
02:39.8,565.61,519.6,508.61,84.17,73.08
02:39.8,566.01,519.56,508.21,83.52,72.72
02:39.9,566.41,519.52,507.81,82.89,72.35
02:39.9,566.8,519.47,507.42,82.26,72.01
02:39.9,567.2,519.42,507.03,81.59,71.67
02:39.9,567.59,519.36,506.64,80.88,71.36
02:39.9,567.99,519.3,506.25,80.15,71.08
02:40.0,568.38,519.23,505.86,79.43,70.81
02:40.0,568.77,519.16,505.48,78.71,70.57
02:40.0,569.16,519.08,505.1,77.99,70.34
02:40.0,569.55,519,504.72,77.28,70.14
02:40.0,569.93,518.91,504.34,76.57,69.96
02:40.1,570.32,518.82,503.97,75.85,69.78
02:40.1,570.71,518.73,503.59,75.14,69.63
02:40.1,571.09,518.62,503.22,74.42,69.49
02:40.1,571.48,518.52,502.85,73.69,69.35
02:40.1,571.86,518.41,502.49,72.95,69.22
02:40.2,572.25,518.29,502.12,72.2,69.1
02:40.2,572.63,518.17,501.76,71.44,68.99
02:40.2,573.01,518.04,501.4,70.69,68.88
02:40.2,573.39,517.91,501.04,69.94,68.77
02:40.2,573.77,517.78,500.68,69.19,68.66
02:40.3,574.15,517.64,500.33,68.42,68.56
02:40.3,574.53,517.5,499.98,67.65,68.46
02:40.3,574.91,517.35,499.63,66.84,68.34
02:40.3,575.29,517.2,499.28,65.99,68.23
02:40.3,575.67,517.04,498.94,65.15,68.1
02:40.4,576.05,516.88,498.6,64.27,67.99
02:40.4,576.43,516.71,498.26,63.4,67.88
02:40.4,576.8,516.54,497.93,62.57,67.78
02:40.4,577.18,516.37,497.6,61.78,67.72
02:40.4,577.56,516.19,497.27,61.06,67.65
02:40.5,577.93,516,496.94,60.42,67.65
02:40.5,578.31,515.81,496.61,59.84,67.74
02:40.5,578.69,515.62,496.28,59.23,67.87
02:40.5,579.07,515.43,495.96,58.61,67.89
02:40.5,579.44,515.23,495.64,57.9,67.97
02:40.6,579.82,515.02,495.32,57.13,68.08
02:40.6,580.21,514.81,495.01,56.31,68.08
02:40.6,580.59,514.6,494.69,55.45,68.3
02:40.6,580.97,514.38,494.38,54.62,68.36
02:40.6,581.35,514.15,494.07,53.83,68.59
02:40.7,581.74,513.93,493.76,53.1,68.79
02:40.7,582.13,513.69,493.45,52.41,69.05
02:40.7,582.51,513.46,493.15,51.75,69.23
02:40.7,582.9,513.22,492.84,51.13,69.46
02:40.7,583.29,512.97,492.54,50.51,69.74
02:40.8,583.68,512.72,492.24,49.87,69.98
02:40.8,584.08,512.46,491.94,49.17,70.23
02:40.8,584.47,512.2,491.65,48.42,70.49
02:40.8,584.87,511.94,491.35,47.67,70.75
02:40.8,585.27,511.67,491.06,46.95,71.05
02:40.9,585.67,511.39,490.77,46.24,71.37
02:40.9,586.07,511.11,490.49,45.53,71.68
02:40.9,586.47,510.83,490.2,44.86,71.99
02:40.9,586.88,510.54,489.92,44.2,72.33
02:40.9,587.28,510.25,489.63,43.55,72.64
02:41.0,587.69,509.96,489.35,42.9,72.94
02:41.0,588.1,509.65,489.08,42.22,73.26
02:41.0,588.52,509.35,488.8,41.52,73.57
02:41.0,588.93,509.04,488.53,40.8,73.87
02:41.0,589.35,508.73,488.26,40.1,74.17
02:41.1,589.76,508.41,487.99,39.42,74.52
02:41.1,590.18,508.08,487.72,38.77,74.86
02:41.1,590.6,507.76,487.46,38.14,75.19
02:41.1,591.03,507.42,487.2,37.52,75.51
02:41.1,591.45,507.09,486.94,36.9,75.83
02:41.2,591.88,506.75,486.68,36.28,76.14
02:41.2,592.31,506.4,486.43,35.66,76.49
02:41.2,592.74,506.05,486.18,35.04,76.81
02:41.2,593.17,505.7,485.93,34.41,77.13
02:41.2,593.6,505.34,485.69,33.8,77.47
02:41.3,594.04,504.98,485.44,33.21,77.8
02:41.3,594.48,504.62,485.2,32.63,78.15
02:41.3,594.92,504.25,484.97,32.04,78.51
02:41.3,595.36,503.87,484.73,31.46,78.85
02:41.3,595.8,503.5,484.5,30.89,79.19
02:41.4,596.25,503.11,484.27,30.32,79.56
02:41.4,596.7,502.73,484.05,29.75,79.92
02:41.4,597.15,502.34,483.82,29.16,80.28
02:41.4,597.6,501.94,483.6,28.58,80.66
02:41.4,598.05,501.55,483.39,28,81.04
02:41.5,598.51,501.15,483.17,27.42,81.44
02:41.5,598.97,500.74,482.96,26.84,81.84
02:41.5,599.43,500.33,482.75,26.23,82.23
02:41.5,599.89,499.92,482.54,25.62,82.64
02:41.5,600.36,499.5,482.34,25,83.04
02:41.6,600.82,499.08,482.14,24.39,83.47
02:41.6,601.3,498.65,481.94,23.81,83.91
02:41.6,601.77,498.22,481.74,23.27,84.36
02:41.6,602.24,497.79,481.55,22.76,84.8
02:41.6,602.72,497.35,481.36,22.27,85.26
02:41.7,603.2,496.91,481.17,21.79,85.71
02:41.7,603.69,496.46,480.99,21.31,86.16
02:41.7,604.17,496.01,480.81,20.83,86.62
02:41.7,604.66,495.56,480.63,20.35,87.08
02:41.7,605.15,495.1,480.45,19.89,87.55
02:41.8,605.64,494.64,480.28,19.45,88.02
02:41.8,606.14,494.17,480.11,19.07,88.49
02:41.8,606.64,493.7,479.94,18.71,89
02:41.8,607.14,493.23,479.77,18.39,89.49
02:41.8,607.65,492.75,479.61,18.06,89.99
02:41.9,608.15,492.27,479.45,17.74,90.47
02:41.9,608.66,491.79,479.29,17.43,90.97
02:41.9,609.18,491.3,479.13,17.13,91.47
02:41.9,609.69,490.81,478.98,16.83,91.99
02:41.9,610.21,490.32,478.82,16.53,92.51
02:42.0,610.74,489.82,478.67,16.24,93.05
02:42.0,611.26,489.31,478.52,15.96,93.6
02:42.0,611.79,488.81,478.37,15.69,94.16
02:42.0,612.32,488.3,478.22,15.41,94.72
02:42.0,612.85,487.78,478.08,15.12,95.28
02:42.1,613.39,487.27,477.93,14.82,95.83
02:42.1,613.93,486.75,477.79,14.49,96.39
02:42.1,614.48,486.22,477.65,14.16,96.95
02:42.1,615.02,485.69,477.51,13.83,97.46
02:42.1,615.57,485.16,477.37,13.5,97.99
02:42.2,616.13,484.63,477.23,13.19,98.55
02:42.2,616.68,484.09,477.1,12.91,99.11
02:42.2,617.24,483.55,476.97,12.64,99.68
02:42.2,617.8,483,476.84,12.41,100.24
02:42.2,618.37,482.45,476.71,12.23,100.8
02:42.3,618.94,481.9,476.59,12.08,101.36
02:42.3,619.51,481.34,476.46,11.93,101.9
02:42.3,620.08,480.78,476.34,11.81,102.44
02:42.3,620.66,480.21,476.22,11.69,103
02:42.3,621.24,479.65,476.09,11.58,103.56
02:42.4,621.83,479.08,475.97,11.46,104.11
02:42.4,622.41,478.5,475.85,11.34,104.66
02:42.4,623,477.93,475.73,11.21,105.2
02:42.4,623.59,477.35,475.61,11.06,105.72
02:42.4,624.19,476.77,475.5,10.91,106.25
02:42.5,624.79,476.18,475.38,10.77,106.77
02:42.5,625.39,475.59,475.26,10.61,107.31
02:42.5,625.99,475,475.14,10.45,107.86
02:42.5,626.6,474.4,475.03,10.29,108.43
02:42.5,627.21,473.8,474.91,10.13,109.05
02:42.6,627.83,473.2,474.8,9.96,109.69
02:42.6,628.45,472.59,474.69,9.8,110.29
02:42.6,629.07,471.98,474.58,9.64,110.88
02:42.6,629.69,471.37,474.46,9.49,111.44
02:42.6,630.32,470.75,474.35,9.34,112.01
02:42.7,630.95,470.13,474.24,9.2,112.61
02:42.7,631.59,469.5,474.14,9.09,113.21
02:42.7,632.23,468.88,474.03,8.98,113.79
02:42.7,632.87,468.24,473.92,8.89,114.37
02:42.7,633.51,467.61,473.81,8.8,114.93
02:42.8,634.16,466.97,473.71,8.72,115.49
02:42.8,634.81,466.33,473.6,8.64,116.04
02:42.8,635.46,465.69,473.5,8.57,116.59
02:42.8,636.12,465.04,473.39,8.52,117.14
02:42.8,636.78,464.39,473.29,8.47,117.68
02:42.9,637.44,463.74,473.19,8.43,118.21
02:42.9,638.1,463.08,473.08,8.4,118.78
02:42.9,638.77,462.42,472.98,8.38,119.36
02:42.9,639.45,461.76,472.88,8.36,119.96
02:42.9,640.12,461.09,472.78,8.37,120.58
02:43.0,640.8,460.42,472.67,8.37,121.21
02:43.0,641.48,459.75,472.57,8.38,121.81
02:43.0,642.17,459.07,472.47,8.4,122.4
02:43.0,642.86,458.39,472.37,8.41,123
02:43.0,643.55,457.7,472.27,8.42,123.55
02:43.1,644.24,457.02,472.16,8.43,124.11
02:43.1,644.94,456.33,472.06,8.44,124.66
02:43.1,645.64,455.64,471.96,8.44,125.2
02:43.1,646.35,454.94,471.85,8.44,125.75
02:43.1,647.05,454.24,471.75,8.43,126.33
02:43.2,647.76,453.54,471.64,8.42,126.87
02:43.2,648.48,452.84,471.54,8.41,127.41
02:43.2,649.19,452.13,471.43,8.38,127.92
02:43.2,649.91,451.42,471.33,8.35,128.44
02:43.2,650.63,450.7,471.22,8.33,129
02:43.3,651.36,449.99,471.12,8.31,129.54
02:43.3,652.09,449.27,471.01,8.28,130.08
02:43.3,652.82,448.55,470.91,8.24,130.62
02:43.3,653.55,447.82,470.8,8.22,131.16
02:43.3,654.29,447.09,470.7,8.19,131.71
02:43.4,655.03,446.36,470.59,8.17,132.24
02:43.4,655.77,445.63,470.48,8.14,132.76
02:43.4,656.51,444.89,470.38,8.12,133.27
02:43.4,657.26,444.15,470.27,8.1,133.77
02:43.4,658.01,443.41,470.17,8.07,134.27
02:43.5,658.77,442.66,470.06,8.05,134.77
02:43.5,659.52,441.91,469.95,8.04,135.26
02:43.5,660.28,441.16,469.84,8.02,135.73
02:43.5,661.04,440.41,469.74,8,136.22
02:43.5,661.81,439.65,469.63,7.97,136.74
02:43.6,662.58,438.9,469.52,7.95,137.25
02:43.6,663.35,438.13,469.42,7.94,137.76
02:43.6,664.12,437.37,469.31,7.94,138.26
02:43.6,664.89,436.6,469.2,7.94,138.76
02:43.6,665.67,435.83,469.09,7.93,139.25
02:43.7,666.45,435.06,468.98,7.91,139.73
02:43.7,667.24,434.28,468.88,7.9,140.22
02:43.7,668.02,433.51,468.77,7.89,140.68
02:43.7,668.81,432.73,468.66,7.88,141.13
02:43.7,669.6,431.94,468.55,7.87,141.57
02:43.8,670.39,431.16,468.44,7.86,141.96
02:43.8,671.19,430.37,468.33,7.85,142.44
02:43.8,671.99,429.58,468.22,7.84,142.94
02:43.8,672.79,428.79,468.11,7.83,143.47
02:43.8,673.6,427.99,468,7.82,143.97
02:43.9,674.4,427.19,467.89,7.82,144.44
02:43.9,675.21,426.39,467.78,7.83,144.87
02:43.9,676.02,425.59,467.67,7.83,145.31
02:43.9,676.84,424.78,467.56,7.83,145.8
02:43.9,677.65,423.97,467.45,7.83,146.26
02:44.0,678.47,423.16,467.33,7.85,146.7
02:44.0,679.3,422.35,467.22,7.87,147.11
02:44.0,680.12,421.53,467.11,7.89,147.59
02:44.0,680.95,420.71,467,7.9,148.07
02:44.0,681.78,419.89,466.88,7.91,148.51
02:44.1,682.61,419.07,466.77,7.94,148.93
02:44.1,683.44,418.24,466.65,7.98,149.33
02:44.1,684.28,417.42,466.54,8.03,149.77
02:44.1,685.12,416.59,466.42,8.06,150.22
02:44.1,685.96,415.75,466.3,8.1,150.7
02:44.2,686.8,414.92,466.18,8.14,151.16
02:44.2,687.65,414.08,466.07,8.2,151.58
02:44.2,688.5,413.24,465.95,8.26,152.01
02:44.2,689.35,412.4,465.82,8.33,152.43
02:44.2,690.2,411.56,465.7,8.42,152.86
02:44.3,691.06,410.71,465.58,8.51,153.28
02:44.3,691.92,409.86,465.45,8.61,153.69
02:44.3,692.78,409.01,465.33,8.71,154.12
02:44.3,693.64,408.16,465.2,8.8,154.56
02:44.3,694.5,407.3,465.07,8.89,155.01
02:44.4,695.37,406.45,464.94,8.99,155.42
02:44.4,696.24,405.59,464.8,9.11,155.81
02:44.4,697.11,404.73,464.67,9.25,156.19
02:44.4,697.99,403.87,464.53,9.41,156.59
02:44.4,698.86,403,464.39,9.57,156.98
02:44.5,699.74,402.13,464.25,9.74,157.42
02:44.5,700.62,401.27,464.11,9.91,157.82
02:44.5,701.5,400.4,463.96,10.08,158.22
02:44.5,702.39,399.52,463.81,10.25,158.63
02:44.5,703.28,398.65,463.66,10.42,159.04
02:44.6,704.17,397.77,463.51,10.59,159.45
02:44.6,705.06,396.9,463.35,10.79,159.83
02:44.6,705.95,396.02,463.19,11,160.22
02:44.6,706.85,395.14,463.03,11.21,160.62
02:44.6,707.75,394.26,462.86,11.42,161
02:44.7,708.65,393.37,462.69,11.61,161.39
02:44.7,709.55,392.49,462.52,11.81,161.79
02:44.7,710.45,391.6,462.34,12.03,162.18
02:44.7,711.36,390.71,462.16,12.26,162.53
02:44.7,712.27,389.82,461.98,12.5,162.9
02:44.8,713.18,388.93,461.79,12.72,163.28
02:44.8,714.09,388.04,461.6,12.9,163.67
02:44.8,715.01,387.15,461.4,13.07,164.07
02:44.8,715.92,386.25,461.21,13.24,164.45
02:44.8,716.84,385.36,461.01,13.45,164.8
02:44.9,717.76,384.46,460.8,13.71,165.14
02:44.9,718.69,383.56,460.59,14,165.48
02:44.9,719.61,382.66,460.38,14.31,165.85
02:44.9,720.54,381.76,460.16,14.58,166.2
02:44.9,721.47,380.86,459.94,14.81,166.61
02:45.0,722.4,379.95,459.72,15.01,166.99
02:45.0,723.33,379.05,459.49,15.24,167.34
02:45.0,724.27,378.14,459.26,15.51,167.69
02:45.0,725.2,377.24,459.02,15.8,168.02
02:45.0,726.14,376.33,458.78,16.08,168.36
