,sLapDistance,xCarX,xCarY,aYaw,vCar
00:26.4,1054.7,129.91,223.84,-24.96,53.71
00:26.5,1055.47,129.25,224.19,-27.57,53.26
00:26.5,1056.23,128.62,224.56,-30.15,52.83
00:26.5,1056.99,128.01,224.97,-32.66,52.39
00:26.6,1057.76,127.42,225.39,-35.16,51.95
00:26.6,1058.52,126.86,225.84,-37.72,51.47
00:26.7,1059.13,126.33,226.31,-40.56,51.12
00:26.8,1060.04,125.82,226.8,-43.54,51.21
00:26.8,1060.5,125.33,227.33,-46.28,51.71
00:26.8,1061.26,124.86,227.87,-48.84,52.2
00:26.9,1062.03,124.41,228.44,-51.53,52.81
00:26.9,1062.79,123.98,229.04,-54.1,53.42
00:27.0,1063.55,123.57,229.67,-56.7,54.06
00:27.1,1064.32,123.18,230.32,-59.38,54.73
00:27.1,1065.08,122.82,230.99,-61.97,55.44
00:27.1,1065.84,122.48,231.69,-64.47,56.2
00:27.2,1066.61,122.17,232.41,-67.01,56.97
00:27.2,1067.37,121.88,233.15,-69.41,57.72
00:27.3,1068.13,121.61,233.91,-71.63,58.54
00:27.4,1068.89,121.37,234.69,-73.75,59.45
00:27.4,1069.66,121.16,235.5,-75.61,60.42
00:27.4,1070.52,120.97,236.32,-77.38,61.48
00:27.5,1071.49,120.81,237.17,-79.21,62.66
00:27.6,1072.25,120.66,238.04,-81.04,63.8
00:27.6,1073.17,120.54,238.92,-82.94,64.98
00:27.6,1074.08,120.44,239.83,-84.89,66.14
00:27.7,1074.69,120.37,240.75,-86.86,67.32
00:27.8,1076.07,120.32,241.69,-88.74,68.51
00:27.8,1076.83,120.3,242.65,-90.52,69.73
00:27.8,1077.59,120.31,243.63,-92.16,70.97
00:27.9,1078.97,120.35,244.62,-93.7,72.24
00:28.0,1079.68,120.41,245.63,-95.06,73.54
00:28.0,1080.64,120.5,246.66,-96.29,74.84
00:28.0,1081.71,120.61,247.7,-97.49,76.16
00:28.1,1082.78,120.74,248.76,-98.62,77.49
00:28.1,1083.95,120.9,249.84,-99.62,78.91
00:28.2,1084.92,121.09,250.93,-100.66,80.4
00:28.2,1086.09,121.29,252.03,-101.76,81.82
00:28.3,1087.21,121.52,253.16,-102.83,83.27
00:28.4,1088.32,121.78,254.3,-103.84,84.8
00:28.4,1089.49,122.06,255.45,-104.77,86.3
00:28.5,1090.66,122.36,256.62,-105.74,87.78
00:28.5,1091.94,122.69,257.81,-106.74,89.19
00:28.6,1093.11,123.04,259,-107.7,90.65
00:28.6,1094.38,123.42,260.22,-108.61,92.11
00:28.6,1095.65,123.82,261.44,-109.46,93.59
00:28.7,1096.97,124.24,262.68,-110.37,95.05
00:28.7,1098.19,124.7,263.93,-111.28,96.54
00:28.8,1099.57,125.17,265.2,-112.1,98.14
00:28.9,1100.94,125.68,266.47,-112.9,99.69
00:28.9,1102.31,126.21,267.76,-113.73,101.16
00:29.0,1103.69,126.76,269.07,-114.52,102.58
00:29.0,1105.21,127.34,270.38,-115.34,103.96
00:29.1,1106.43,127.94,271.7,-116.2,105.36
00:29.1,1107.96,128.57,273.03,-116.96,106.86
00:29.1,1109.48,129.23,274.38,-117.61,108.44
00:29.2,1111.01,129.92,275.73,-118.15,110.03
00:29.3,1112.54,130.62,277.1,-118.6,111.59
00:29.3,1114.06,131.36,278.47,-119.03,113.17
00:29.3,1114.98,132.11,279.87,-119.48,114.76
00:29.4,1117.11,132.89,281.27,-120.06,116.38
00:29.5,1118.74,133.7,282.68,-120.71,118.01
00:29.5,1120.47,134.53,284.11,-121.35,119.57
00:29.5,1122,135.39,285.54,-122.07,121.04
00:29.6,1123.83,136.27,286.98,-122.88,122.47
00:29.6,1125.35,137.18,288.43,-123.73,124
00:29.7,1127.18,138.13,289.88,-124.43,125.53
00:29.7,1128.91,139.1,291.34,-124.97,126.96
00:29.8,1130.69,140.1,292.81,-125.51,128.35
00:29.9,1132.37,141.13,294.28,-125.99,129.83
00:29.9,1134.2,142.18,295.75,-126.35,131.26
00:30.0,1135.93,143.25,297.24,-126.75,132.56
00:30.0,1137.87,144.35,298.73,-127.25,133.94
00:30.1,1139.7,145.47,300.22,-127.73,135.33
00:30.1,1141.22,146.62,301.72,-128.14,136.69
00:30.1,1143.46,147.79,303.23,-128.46,138.04
00:30.2,1145.34,148.98,304.75,-128.65,139.35
00:30.3,1147.22,150.18,306.27,-128.77,140.64
00:30.3,1149.31,151.41,307.8,-128.83,141.94
00:30.4,1151.19,152.65,309.35,-128.87,143.25
00:30.4,1153.12,153.9,310.91,-128.89,144.5
00:30.5,1155.16,155.16,312.48,-128.92,145.71
00:30.5,1157.24,156.44,314.06,-128.97,146.77
00:30.6,1159.23,157.72,315.65,-129.05,148.07
00:30.6,1161.21,159.02,317.26,-129.11,149.43
00:30.6,1163.4,160.33,318.88,-129.13,150.64
00:30.7,1165.48,161.66,320.51,-129.15,151.8
00:30.7,1167.47,163,322.15,-129.18,152.98
00:30.8,1169.3,164.34,323.8,-129.2,154.15
00:30.9,1172.2,165.7,325.47,-129.24,155.24
00:30.9,1174.03,167.07,327.14,-129.3,156.36
00:30.9,1176.11,168.45,328.83,-129.37,157.55
00:31.0,1178.3,169.84,330.53,-129.42,158.69
00:31.0,1180.59,171.24,332.24,-129.47,159.72
00:31.1,1182.57,172.66,333.96,-129.57,160.8
00:31.2,1184.86,174.08,335.68,-129.68,161.9
00:31.2,1187.15,175.52,337.42,-129.81,162.96
00:31.2,1189.44,176.97,339.17,-129.99,164.06
00:31.3,1191.73,178.44,340.92,-130.14,165.13
00:31.4,1194.02,179.92,342.68,-130.31,166.19
00:31.4,1196.31,181.42,344.45,-130.51,167.19
00:31.4,1198.6,182.93,346.22,-130.78,168.23
00:31.5,1200.89,184.46,348,-131.05,169.24
00:31.6,1203.38,186,349.78,-131.39,170.11
00:31.6,1205.77,187.56,351.56,-132.03,171.01
00:31.6,1208.06,189.14,353.35,-132.77,172.1
00:31.7,1210.35,190.75,355.12,-133.36,173.04
00:31.8,1212.74,192.39,356.89,-133.96,173.99
00:31.8,1215.23,194.05,358.65,-134.52,174.93
00:31.9,1217.62,195.75,360.4,-135.02,175.88
00:31.9,1220.11,197.46,362.15,-135.51,176.72
00:32.0,1222.5,199.2,363.89,-136.36,177.54
00:32.0,1224.99,200.97,365.61,-137.4,178.48
00:32.1,1227.38,202.77,367.33,-138.19,179.36
00:32.1,1229.88,204.6,369.02,-138.87,180.19
00:32.1,1232.37,206.46,370.71,-139.5,181.06
00:32.2,1234.91,208.35,372.37,-140.03,181.89
00:32.2,1237.46,210.27,374.03,-140.74,182.67
00:32.3,1239.95,212.21,375.67,-141.44,183.57
00:32.4,1242.54,214.19,377.29,-141.93,184.36
00:32.4,1245.14,216.18,378.91,-142.51,185.23
00:32.5,1247.63,218.21,380.5,-142.91,186.07
00:32.5,1250.17,220.26,382.09,-143.3,186.87
00:32.5,1252.71,222.33,383.66,-143.74,187.69
00:32.6,1255.36,224.42,385.23,-144.27,188.49
00:32.6,1258,226.53,386.78,-144.78,189.35
00:32.7,1260.55,228.67,388.32,-145.08,190.15
00:32.7,1263.19,230.83,389.85,-145.4,190.88
00:32.8,1265.89,233,391.38,-145.87,191.66
00:32.8,1268.58,235.2,392.9,-146.38,192.49
00:32.9,1271.08,237.41,394.4,-146.71,193.32
00:33.0,1273.77,239.65,395.9,-146.86,194.08
00:33.0,1276.42,241.9,397.39,-146.97,194.88
00:33.0,1279.27,244.16,398.88,-147.02,195.64
00:33.1,1281.91,246.44,400.37,-147.03,195.35
00:33.2,1284.76,248.7,401.85,-147.03,193.49
00:33.2,1287.4,250.94,403.3,-147.04,190.54
00:33.2,1290.05,253.14,404.73,-147.15,187.2
00:33.3,1292.59,255.3,406.13,-147.26,183.74
00:33.3,1295.13,257.42,407.51,-147.35,180.57
00:33.4,1297.63,259.51,408.86,-147.34,177.59
00:33.5,1300.12,261.57,410.18,-147.3,174.36
00:33.5,1302.51,263.58,411.49,-147.21,170.93
00:33.5,1304.9,265.55,412.76,-146.98,167.62
00:33.6,1307.39,267.49,414.02,-146.74,164.36
00:33.6,1309.68,269.38,415.25,-146.49,161.31
00:33.7,1311.97,271.24,416.47,-146.28,158.47
00:33.8,1314.06,273.07,417.66,-146.12,155.77
00:33.8,1316.24,274.86,418.84,-146,152.99
00:33.9,1318.43,276.61,420.01,-145.84,150.09
00:33.9,1320.52,278.33,421.15,-145.81,146.83
00:34.0,1322.6,280,422.27,-145.85,143.64
00:34.0,1324.64,281.64,423.37,-145.89,140.57
00:34.0,1326.67,283.24,424.45,-146,137.57
00:34.1,1328.6,284.81,425.51,-146.05,134.68
00:34.1,1330.54,286.35,426.54,-146.01,131.54
00:34.2,1332.27,287.84,427.55,-145.92,128.43
00:34.2,1334.2,289.3,428.54,-145.76,125.41
00:34.3,1335.93,290.73,429.5,-145.52,122.49
00:34.3,1337.45,292.12,430.45,-145.31,119.82
00:34.4,1339.59,293.47,431.38,-145.08,117.17
00:34.5,1341.12,294.8,432.3,-144.6,114.95
00:34.5,1342.64,296.09,433.21,-144.1,112.36
00:34.6,1344.17,297.35,434.11,-143.52,109.73
00:34.6,1345.69,298.56,434.99,-142.68,107.45
00:34.6,1347.22,299.75,435.88,-142.06,104.95
00:34.7,1348.74,300.89,436.75,-141.44,102.7
00:34.8,1350.27,302,437.63,-140.42,100.73
00:34.8,1351.8,303.07,438.5,-139.27,98.76
00:34.8,1353.02,304.11,439.38,-138.06,96.8
00:34.9,1354.54,305.11,440.26,-136.66,94.91
00:35.0,1355.76,306.07,441.14,-135.34,93.02
00:35.0,1357.14,306.99,442.03,-134.05,91.24
00:35.0,1358.41,307.88,442.92,-132.62,89.57
00:35.1,1359.73,308.72,443.82,-131.27,87.91
00:35.2,1360.95,309.53,444.72,-129.91,86.32
00:35.2,1362.17,310.3,445.62,-128.35,84.78
00:35.3,1363.29,311.03,446.53,-126.56,83.17
00:35.3,1364.46,311.73,447.44,-124.89,81.61
00:35.3,1365.38,312.38,448.35,-123.4,80.08
00:35.4,1367.06,313,449.27,-122.05,78.66
00:35.5,1367.87,313.57,450.18,-120.67,77.26
00:35.5,1369.04,314.11,451.1,-119.15,75.81
00:35.5,1370.01,314.61,452.01,-117.39,74.36
00:35.6,1371.18,315.08,452.93,-115.52,73
00:35.7,1372.14,315.51,453.84,-113.68,71.78
00:35.7,1373.16,315.9,454.74,-112.05,70.59
00:35.7,1374.07,316.25,455.65,-110.44,69.38
00:35.8,1375.14,316.56,456.55,-108.62,68.2
00:35.9,1376.01,316.84,457.45,-106.6,67.03
00:35.9,1376.97,317.09,458.34,-104.53,65.96
00:36.0,1378.04,317.3,459.22,-102.47,64.95
00:36.0,1378.81,317.48,460.1,-100.36,64.06
00:36.1,1379.77,317.62,460.97,-98.14,63.23
00:36.1,1380.64,317.72,461.84,-95.84,62.49
00:36.1,1381.4,317.79,462.7,-93.66,61.81
00:36.2,1382.47,317.82,463.55,-91.57,61.14
00:36.2,1383.23,317.81,464.4,-89.46,60.52
00:36.3,1384.15,317.78,465.23,-87.23,59.97
00:36.3,1385.06,317.71,466.06,-84.87,59.47
00:36.4,1385.82,317.6,466.88,-82.52,59
00:36.5,1386.59,317.47,467.68,-80.12,58.5
00:36.5,1387.35,317.3,468.47,-77.67,58
00:36.6,1388.32,317.1,469.25,-75.21,57.51
00:36.6,1389.18,316.87,470.01,-72.83,57.03
00:36.6,1389.94,316.61,470.75,-70.5,56.55
00:36.7,1390.71,316.32,471.48,-68.18,56.05
00:36.7,1391.47,316,472.18,-65.77,55.57
00:36.8,1392.23,315.65,472.87,-63.32,55.1
00:36.8,1393,315.27,473.53,-60.87,54.64
00:36.9,1393.76,314.87,474.17,-58.4,54.16
00:37.0,1394.52,314.45,474.79,-55.92,53.68
00:37.0,1395.28,314,475.38,-53.34,53.18
00:37.0,1396.05,313.53,475.95,-50.72,52.76
00:37.1,1396.81,313.04,476.49,-48.17,52.56
00:37.2,1397.57,312.52,477,-45.65,52.66
00:37.2,1398.34,311.98,477.5,-43.17,53.16
00:37.3,1399.1,311.41,477.98,-40.68,53.72
00:37.3,1399.86,310.82,478.44,-38.07,54.45
00:37.4,1400.63,310.2,478.88,-35.42,55.14
00:37.4,1401.39,309.55,479.3,-32.65,55.88
00:37.5,1402.15,308.88,479.69,-29.92,56.6
00:37.5,1402.91,308.18,480.06,-27.19,57.34
00:37.5,1403.68,307.46,480.41,-24.43,58.09
00:37.6,1404.59,306.71,480.73,-21.69,58.84
00:37.6,1405.51,305.94,481.03,-18.96,59.59
00:37.7,1406.27,305.15,481.29,-16.24,60.31
00:37.7,1407.03,304.35,481.53,-13.69,60.97
00:37.8,1407.8,303.52,481.74,-11.41,61.68
00:37.9,1408.76,302.68,481.93,-9.45,62.42
00:37.9,1409.63,301.82,482.08,-7.76,63.27
00:38.0,1410.39,300.95,482.21,-6.28,64.2
00:38.0,1411.46,300.05,482.3,-4.95,65.28
00:38.1,1412.22,299.14,482.37,-3.66,66.51
00:38.1,1412.99,298.21,482.42,-2.34,67.82
00:38.2,1414.05,297.26,482.44,-0.92,69.1
00:38.2,1415.12,296.29,482.44,0.59,70.42
00:38.2,1415.99,295.3,482.42,2.17,71.69
00:38.3,1416.95,294.3,482.37,3.76,72.94
00:38.4,1417.92,293.28,482.3,5.34,74.16
00:38.4,1418.94,292.25,482.2,6.82,75.38
00:38.5,1420.06,291.2,482.08,8.19,76.69
00:38.5,1421.07,290.13,481.93,9.43,78.04
00:38.6,1422.19,289.06,481.75,10.75,79.35
00:38.6,1423.21,287.96,481.54,12.07,80.72
00:38.6,1424.33,286.86,481.31,13.3,82.1
00:38.7,1425.5,285.74,481.05,14.42,83.52
00:38.8,1426.67,284.6,480.76,15.6,84.8
00:38.8,1427.79,283.46,480.45,16.77,86.07
00:38.8,1428.91,282.3,480.11,17.8,87.4
00:38.9,1430.08,281.13,479.75,18.71,88.84
00:39.0,1431.35,279.95,479.36,19.58,90.25
00:39.0,1432.67,278.76,478.94,20.54,91.74
00:39.0,1433.89,277.55,478.5,21.52,93.27
00:39.1,1435.11,276.34,478.03,22.36,94.91
00:39.2,1436.43,275.1,477.53,23.18,96.49
00:39.2,1437.86,273.86,477.01,24.09,97.94
00:39.3,1439.08,272.6,476.46,25.03,99.37
00:39.3,1440.6,271.34,475.89,25.96,100.85
00:39.3,1441.82,270.06,475.28,26.88,102.35
00:39.4,1443.35,268.78,474.65,27.72,103.93
00:39.5,1444.88,267.48,473.99,28.37,105.53
00:39.5,1446.1,266.17,473.3,29.02,106.91
00:39.5,1447.62,264.86,472.6,29.84,108.07
00:39.6,1449.15,263.54,471.87,30.81,109.43
00:39.6,1450.68,262.21,471.11,31.78,110.92
00:39.7,1452.2,260.87,470.32,32.41,112.46
00:39.7,1453.73,259.53,469.5,32.67,114.12
00:39.8,1455.25,258.17,468.66,32.74,115.69
00:39.9,1456.88,256.81,467.79,32.98,117.19
00:39.9,1458.61,255.43,466.9,33.52,118.7
00:40.0,1460.14,254.05,465.99,34.31,120.19
00:40.0,1461.97,252.65,465.06,35.24,121.63
00:40.0,1463.49,251.25,464.1,36.36,122.96
00:40.1,1465.17,249.85,463.1,37.56,124.36
00:40.2,1466.95,248.45,462.08,38.5,125.9
00:40.2,1468.68,247.05,461.01,39.01,127.38
00:40.2,1470.51,245.65,459.92,39.24,128.76
00:40.3,1472.19,244.24,458.8,39.42,130.1
00:40.3,1473.97,242.83,457.66,39.6,131.47
00:40.4,1475.85,241.41,456.49,39.94,132.82
00:40.5,1477.63,239.98,455.31,40.56,134.22
00:40.5,1479.51,238.55,454.1,41.37,135.59
00:40.6,1481.4,237.12,452.86,42.25,136.94
00:40.6,1483.33,235.69,451.58,43.01,138.28
00:40.6,1485.26,234.27,450.28,43.5,139.59
00:40.7,1487.14,232.85,448.95,43.91,140.8
00:40.8,1489.03,231.42,447.6,44.45,141.98
00:40.8,1491.11,230,446.23,45.04,143.26
00:40.9,1492.99,228.57,444.83,45.59,144.5
00:40.9,1495.08,227.14,443.4,46.01,145.83
00:41.0,1497.06,225.72,441.95,46.17,147.07
00:41.0,1499.05,224.29,440.48,46.25,148.27
00:41.0,1501.13,222.85,439,46.34,149.49
00:41.1,1503.17,221.41,437.49,46.41,150.71
00:41.1,1505.3,219.96,435.97,46.47,151.85
00:41.2,1507.29,218.5,434.44,46.54,153
00:41.3,1509.58,217.03,432.89,46.59,154.19
00:41.3,1511.56,215.55,431.33,46.6,155.33
00:41.3,1513.85,214.06,429.76,46.58,156.42
00:41.4,1515.83,212.56,428.18,46.55,157.63
00:41.5,1518.12,211.05,426.58,46.49,158.74
00:41.5,1520.41,209.52,424.98,46.42,159.83
00:41.6,1522.6,207.99,423.37,46.34,160.92
00:41.6,1524.68,206.44,421.74,46.26,161.97
00:41.7,1526.97,204.88,420.11,46.17,163.05
00:41.7,1529.26,203.31,418.47,46.1,164.13
00:41.7,1531.55,201.73,416.82,46.03,165.19
00:41.8,1533.84,200.13,415.16,45.99,166.19
00:41.8,1536.13,198.53,413.49,45.99,167.29
00:41.9,1538.41,196.91,411.81,46.02,168.26
00:42.0,1540.7,195.28,410.13,46.07,169.29
00:42.0,1543.3,193.65,408.43,46.11,170.31
00:42.1,1545.59,192,406.72,46.15,171.31
00:42.1,1547.88,190.35,405,46.16,172.25
00:42.1,1550.16,188.69,403.27,46.17,173.22
00:42.2,1552.61,187.02,401.53,46.19,174.07
00:42.2,1555.05,185.34,399.78,46.22,175.01
00:42.3,1557.49,183.65,398.02,46.25,176.07
00:42.4,1559.93,181.96,396.25,46.27,177.01
00:42.4,1562.37,180.25,394.47,46.3,177.97
00:42.5,1564.81,178.54,392.68,46.33,178.87
00:42.5,1567.25,176.82,390.88,46.36,179.7
00:42.5,1569.8,175.09,389.07,46.41,180.7
00:42.6,1572.29,173.36,387.24,46.46,181.5
00:42.7,1574.88,171.61,385.41,46.55,182.47
00:42.7,1577.48,169.87,383.57,46.68,183.21
00:42.8,1579.97,168.12,381.71,46.9,184.21
00:42.8,1582.51,166.36,379.85,47.03,185.07
00:42.9,1585.06,164.6,377.96,47.19,185.83
00:42.9,1587.55,162.84,376.07,47.42,186.77
00:43.0,1590.14,161.07,374.16,47.53,187.6
00:43.0,1592.74,159.31,372.24,47.69,188.32
00:43.1,1595.43,157.54,370.3,47.95,189.21
00:43.1,1597.92,155.77,368.35,48.19,190.09
00:43.1,1600.62,154,366.39,48.38,190.86
00:43.2,1603.27,152.23,364.41,48.67,191.67
00:43.2,1605.91,150.46,362.41,49.01,192.48
00:43.3,1608.61,148.69,360.4,49.29,193.27
00:43.4,1611.1,146.93,358.36,49.62,194.03
00:43.4,1613.95,145.17,356.32,50.02,194.81
00:43.5,1616.59,143.42,354.25,50.47,195.57
00:43.5,1619.44,141.67,352.16,50.94,196.34
00:43.6,1622.08,139.93,350.05,51.35,197.11
00:43.6,1624.78,138.2,347.92,51.74,197.85
00:43.6,1627.58,136.48,345.77,52.07,198.55
00:43.7,1630.27,134.77,343.61,52.56,199.22
00:43.7,1633.07,133.07,341.42,53.16,199.98
00:43.8,1635.77,131.37,339.21,53.62,200.75
00:43.8,1638.46,129.69,336.98,53.86,201.46
00:43.9,1641.41,128.02,334.73,54.06,202.14
00:44.0,1644.16,126.36,332.46,54.47,202.75
00:44.0,1646.91,124.7,330.18,55.05,203.55
00:44.0,1649.86,123.06,327.87,55.47,204.2
00:44.1,1652.7,121.43,325.55,55.97,204.84
00:44.1,1655.45,119.81,323.2,56.58,205.56
00:44.2,1658.35,118.21,320.83,56.99,206.21
00:44.2,1661.15,116.62,318.45,57.42,206.87
00:44.3,1664,115.04,316.04,57.76,207.57
00:44.4,1666.84,113.48,313.61,58.02,208.19
00:44.4,1669.79,111.93,311.16,58.42,208.85
00:44.5,1672.54,110.39,308.7,58.87,209.5
00:44.5,1675.59,108.86,306.22,59.4,210.12
00:44.5,1678.54,107.35,303.72,59.91,210.8
00:44.6,1681.39,105.86,301.19,60.32,211.39
00:44.7,1685.66,104.38,298.65,60.88,211.97
00:44.7,1687.19,102.92,296.09,61.5,212.64
00:44.8,1690.24,101.47,293.51,61.91,213.23
00:44.8,1693.14,100.05,290.91,62.32,213.82
00:44.8,1696.04,98.64,288.29,62.82,214.43
00:44.9,1699.09,97.25,285.65,63.36,215
00:45.0,1701.84,95.87,283,63.86,215.65
00:45.0,1704.89,94.52,280.32,64.21,216.18
00:45.0,1707.94,93.18,277.63,64.7,216.75
00:45.1,1710.99,91.86,274.92,65.31,217.36
00:45.2,1714.05,90.57,272.19,65.76,217.95
00:45.2,1717.1,89.29,269.44,66.11,218.49
00:45.2,1720.15,88.03,266.67,66.53,219.09
00:45.3,1723.2,86.79,263.89,66.88,219.66
00:45.4,1726.05,85.56,261.09,67.28,220.2
00:45.4,1729,84.35,258.28,67.79,220.76
00:45.5,1732.05,83.16,255.45,68.17,221.35
00:45.5,1735.1,81.99,252.6,68.5,221.86
00:45.6,1738.16,80.83,249.74,68.83,222.47
00:45.6,1741.21,79.69,246.87,69.05,222.96
00:45.6,1743.04,78.56,243.98,69.29,223.55
00:45.7,1747.46,77.44,241.08,69.49,224.06
00:45.8,1750.67,76.33,238.17,69.65,224.65
00:45.8,1753.72,75.23,235.25,69.63,225.2
00:45.8,1756.77,74.13,232.32,69.63,225.71
00:45.9,1759.98,73.03,229.38,69.71,226.25
00:46.0,1763.18,71.93,226.43,69.82,226.81
00:46.0,1766.23,70.84,223.47,69.91,227.33
00:46.0,1769.28,69.75,220.5,69.95,227.86
00:46.1,1772.49,68.65,217.53,69.91,228.39
00:46.2,1775.69,67.56,214.55,69.83,228.31
00:46.2,1778.74,66.47,211.58,69.76,226.53
00:46.3,1781.8,65.39,208.65,69.7,223.3
00:46.3,1784.85,64.33,205.76,69.7,219.44
00:46.3,1787.9,63.28,202.93,69.74,215.78
00:46.4,1790.95,62.26,200.14,69.79,212.42
00:46.5,1794,61.24,197.39,69.87,209.15
00:46.5,1796.75,60.25,194.69,69.94,205.58
00:46.5,1799.7,59.28,192.03,70.11,201.85
00:46.6,1802.55,58.33,189.42,70.39,198.11
00:46.7,1805.29,57.4,186.86,70.82,194.58
00:46.7,1808.04,56.5,184.34,71.39,191.04
00:46.7,1810.69,55.62,181.86,71.7,187.63
00:46.8,1813.38,54.77,179.41,72.06,184.81
00:46.8,1816.08,53.95,177,72.86,182.28
00:46.9,1818.57,53.16,174.62,73.85,179.59
00:47.0,1821.16,52.4,172.26,74.35,176.72
00:47.0,1823.76,51.69,169.93,74.71,174.28
00:47.0,1826.05,51,167.62,75.39,172.02
00:47.1,1828.64,50.35,165.34,75.69,169.72
00:47.1,1830.93,49.72,163.09,76.31,167.4
00:47.2,1833.22,49.14,160.85,77.07,164.97
00:47.3,1835.51,48.58,158.65,77.66,162.61
00:47.3,1837.8,48.07,156.46,78.69,160.41
00:47.4,1840.09,47.59,154.3,79.79,158.14
00:47.4,1842.37,47.15,152.17,80.86,155.97
00:47.5,1844.66,46.74,150.06,81.73,153.84
00:47.5,1846.65,46.38,147.96,82.64,151.89
00:47.5,1848.94,46.06,145.89,83.59,149.97
00:47.6,1850.92,45.77,143.84,84.53,148.05
00:47.7,1853.11,45.52,141.81,85.73,146.16
00:47.7,1855.19,45.31,139.81,86.87,144.27
00:47.7,1857.18,45.13,137.83,87.83,142.46
00:47.8,1859.16,45,135.86,89.01,140.73
00:47.8,1861.04,44.89,133.92,90.33,138.98
00:47.9,1863.13,44.83,132.01,91.58,137.25
00:47.9,1865.01,44.8,130.11,92.87,135.6
00:48.0,1866.94,44.81,128.24,94.1,133.97
00:48.1,1868.77,44.86,126.39,95.22,132.4
00:48.1,1870.6,44.94,124.57,96.39,130.89
00:48.1,1872.54,45.05,122.76,97.66,129.43
00:48.2,1874.27,45.2,120.98,99.03,127.91
00:48.3,1876.1,45.38,119.22,100.57,126.37
00:48.3,1877.78,45.6,117.49,102.07,124.89
00:48.3,1879.56,45.85,115.79,103.45,123.54
00:48.4,1881.28,46.13,114.1,104.76,122.21
00:48.5,1883.01,46.45,112.44,106.15,121.02
00:48.5,1884.64,46.81,110.81,107.62,119.86
00:48.5,1886.27,47.19,109.2,108.93,118.8
00:48.6,1888,47.61,107.61,110.05,117.74
00:48.6,1889.52,48.07,106.05,111.27,116.66
00:48.7,1891.36,48.55,104.51,112.51,115.61
00:48.7,1892.88,49.07,103,113.72,114.57
00:48.8,1894.41,49.61,101.51,114.85,113.55
00:48.9,1895.93,50.19,100.05,115.95,112.47
00:48.9,1897.46,50.8,98.62,116.99,111.55
00:49.0,1898.99,51.43,97.21,117.86,110.61
00:49.0,1900.66,52.09,95.83,118.88,109.76
00:49.0,1902.34,52.78,94.48,119.96,108.94
00:49.1,1903.87,53.5,93.15,120.95,108.09
00:49.2,1905.09,54.24,91.85,122.05,107.27
00:49.2,1906.61,55,90.58,123.29,106.51
00:49.2,1908.14,55.8,89.34,124.57,105.85
00:49.3,1909.67,56.61,88.12,125.94,105.2
00:49.3,1911.19,57.45,86.93,127.56,104.59
00:49.4,1912.41,58.32,85.77,129.25,104.01
00:49.5,1913.94,59.21,84.64,130.79,103.4
00:49.5,1915.47,60.13,83.54,132.18,102.74
00:49.6,1916.99,61.07,82.47,133.57,101.97
00:49.6,1918.36,62.02,81.43,135.14,101.19
00:49.7,1919.74,63,80.43,137,100.44
00:49.7,1920.96,63.99,79.45,138.88,99.74
00:49.7,1922.18,65,78.52,140.27,99.08
00:49.8,1924.01,66.04,77.62,141.58,98.33
00:49.8,1925.23,67.09,76.75,143.27,97.7
00:49.9,1926.45,68.16,75.92,144.83,97.14
00:50.0,1927.98,69.24,75.12,146,96.62
00:50.0,1929.2,70.34,74.36,147.18,96.13
00:50.0,1930.72,71.45,73.62,148.64,95.7
00:50.1,1931.94,72.57,72.92,150.26,95.27
00:50.1,1933.47,73.71,72.24,151.84,94.84
00:50.2,1934.69,74.86,71.61,153.27,94.41
00:50.2,1936.01,76.02,71.01,154.7,93.95
00:50.3,1937.29,77.19,70.45,156.26,93.53
00:50.4,1938.56,78.38,69.92,157.84,93.13
00:50.4,1939.88,79.57,69.43,159.26,92.74
00:50.5,1941.1,80.77,68.97,160.8,92.32
00:50.5,1942.32,81.98,68.54,162.62,91.95
00:50.5,1943.64,83.19,68.15,164.46,91.87
00:50.6,1944.91,84.42,67.8,166.04,92.02
00:50.6,1946.19,85.66,67.48,167.61,92.35
00:50.7,1947.51,86.91,67.19,169.2,92.8
00:50.8,1948.73,88.18,66.94,170.55,93.22
00:50.8,1949.95,89.46,66.72,171.91,93.66
00:50.8,1951.27,90.75,66.54,173.5,94.09
00:50.9,1952.54,92.05,66.38,175.07,94.58
00:51.0,1953.82,93.36,66.26,176.55,95.03
00:51.0,1955.14,94.68,66.17,178.14,95.43
00:51.0,1956.36,96.01,66.12,-35.98,95.86
00:51.1,1957.58,97.34,66.1,-178.21,96.36
00:51.2,1959.11,98.68,66.11,-176.77,96.75
00:51.2,1960.33,100.03,66.17,-175.1,97.21
00:51.2,1961.85,101.38,66.26,-173.17,97.84
00:51.3,1963.07,102.73,66.39,-171.51,98.51
00:51.3,1964.6,104.1,66.56,-170.19,99.1
00:51.4,1965.82,105.46,66.76,-168.8,99.61
00:51.5,1967.35,106.83,67,-167.14,100.14
00:51.5,1968.57,108.2,67.27,-165.41,100.87
00:51.6,1969.99,109.57,67.59,-164.04,101.66
00:51.6,1971.31,110.94,67.94,-162.85,102.42
00:51.6,1972.74,112.31,68.32,-161.4,103.06
00:51.7,1974.06,113.69,68.75,-159.8,103.81
00:51.7,1975.59,115.06,69.21,-158.44,104.75
00:51.8,1977.11,116.43,69.71,-157.25,105.64
00:51.9,1978.64,117.8,70.25,-155.89,106.43
00:51.9,1980.01,119.17,70.82,-154.48,107.35
