,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
00:44.2,1948.76,-88.18,-387.19,21.74,210.01,,,
00:44.2,1951.65,-90.86,-388.26,21.69,206.87,,,
00:44.3,1954.5,-93.51,-389.32,21.64,203.68,,,
00:44.4,1957.31,-96.12,-390.36,21.55,200.34,,,
00:44.4,1960.07,-98.69,-391.37,21.49,196.81,,,
00:44.5,1962.78,-101.2,-392.37,21.51,193.41,,,
00:44.5,1965.44,-103.68,-393.35,21.53,190.14,,,
00:44.5,1968.06,-106.12,-394.31,21.53,186.83,,,
00:44.6,1970.63,-108.51,-395.26,21.54,183.35,,,
00:44.7,1973.16,-110.85,-396.18,21.54,179.82,,,
00:44.7,1975.63,-113.15,-397.09,21.55,176.43,,,
00:44.8,1978.06,-115.41,-397.98,21.56,173.22,,,
00:44.8,1980.44,-117.63,-398.86,21.57,170.17,,,
00:44.8,1982.78,-119.81,-399.72,21.59,167.05,,,
00:44.9,1985.08,-121.95,-400.56,21.59,163.85,,,
00:45.0,1987.34,-124.04,-401.39,21.57,160.64,,,
00:45.0,1989.54,-126.1,-402.2,21.58,157.53,,,
00:45.0,1991.71,-128.11,-403,21.6,154.52,,,
00:45.1,1993.84,-130.09,-403.78,21.65,151.48,,,
00:45.2,1995.92,-132.03,-404.55,21.72,148.42,,,
00:45.2,1997.96,-133.92,-405.3,21.8,145.34,,,
00:45.2,1999.96,-135.78,-406.04,21.88,142.33,,,
00:45.3,2001.91,-137.6,-406.76,21.97,139.4,,,
00:45.4,2003.83,-139.37,-407.48,22.05,136.56,,,
00:45.4,2005.71,-141.12,-408.18,22.13,133.78,,,
00:45.5,2007.55,-142.82,-408.86,22.23,130.98,,,
00:45.5,2009.35,-144.49,-409.54,22.37,128.14,,,
00:45.6,2011.11,-146.12,-410.2,22.58,125.23,,,
00:45.6,2012.82,-147.71,-410.86,22.82,122.35,,,
00:45.6,2014.51,-149.26,-411.5,23.15,119.61,,,
00:45.7,2016.15,-150.77,-412.14,23.52,116.99,,,
00:45.8,2017.76,-152.25,-412.77,23.99,114.46,,,
00:45.8,2019.33,-153.69,-413.4,24.58,111.99,,,
00:45.8,2020.87,-155.1,-414.03,25.24,109.6,,,
00:45.9,2022.37,-156.47,-414.66,25.93,107.34,,,
00:46.0,2023.85,-157.8,-415.29,26.5,105.17,,,
00:46.0,2025.29,-159.1,-415.93,27.03,103.17,,,
00:46.0,2026.71,-160.36,-416.58,27.71,101.2,,,
00:46.1,2028.11,-161.59,-417.23,28.63,99.19,,,
00:46.2,2029.47,-162.79,-417.88,29.78,97.18,,,
00:46.2,2030.81,-163.95,-418.55,31.08,95.27,,,
00:46.3,2032.12,-165.07,-419.22,32.53,93.36,,,
00:46.3,2033.4,-166.16,-419.9,34.06,91.55,,,
00:46.3,2034.66,-167.21,-420.59,35.73,89.77,,,
00:46.4,2035.89,-168.23,-421.3,37.4,87.99,,,
00:46.5,2037.1,-169.2,-422.01,39.08,86.37,,,
00:46.5,2038.29,-170.14,-422.74,40.63,84.78,,,
00:46.5,2039.46,-171.04,-423.49,42.1,83.47,,,
00:46.6,2040.61,-171.9,-424.25,43.54,82.45,,,
00:46.7,2041.75,-172.74,-425.03,44.9,81.53,,,
00:46.7,2042.87,-173.53,-425.82,46.3,80.54,,,
00:46.7,2043.98,-174.3,-426.63,47.9,79.55,,,
00:46.8,2045.08,-175.03,-427.45,49.65,78.53,,,
00:46.8,2046.17,-175.72,-428.28,51.46,77.49,,,
00:46.9,2047.24,-176.38,-429.12,53.37,76.46,,,
00:47.0,2048.29,-177,-429.97,55.39,75.4,,,
00:47.0,2049.33,-177.58,-430.84,57.41,74.28,,,
00:47.0,2050.36,-178.13,-431.7,59.34,73.13,,,
00:47.1,2051.37,-178.63,-432.58,61.25,71.99,,,
00:47.1,2052.36,-179.1,-433.45,63.17,70.94,,,
00:47.2,2053.34,-179.53,-434.33,65.16,69.93,,,
00:47.3,2054.3,-179.92,-435.21,67.23,68.98,,,
00:47.3,2055.26,-180.28,-436.09,69.28,68.08,,,
00:47.4,2056.2,-180.6,-436.98,71.29,67.21,,,
00:47.4,2057.13,-180.88,-437.86,73.33,66.42,,,
00:47.5,2058.05,-181.12,-438.74,75.43,65.78,,,
00:47.5,2058.96,-181.33,-439.63,77.57,65.26,,,
00:47.5,2059.87,-181.5,-440.52,79.69,64.74,,,
00:47.6,2060.77,-181.63,-441.4,81.89,64.2,,,
00:47.7,2061.66,-181.73,-442.29,84.28,63.67,,,
00:47.7,2062.54,-181.79,-443.16,86.67,63.17,,,
00:47.7,2063.42,-181.81,-444.04,88.98,62.81,,,
00:47.8,2064.3,-181.8,-444.91,91.26,62.73,,,
00:47.8,2065.17,-181.75,-445.78,93.54,62.79,,,
00:47.9,2066.05,-181.66,-446.65,95.83,62.98,,,
00:47.9,2066.93,-181.55,-447.52,98.07,63.23,,,
00:48.0,2067.81,-181.39,-448.38,100.26,63.53,,,
00:48.1,2068.7,-181.21,-449.25,102.46,63.85,,,
00:48.1,2069.59,-180.99,-450.11,104.7,64.23,,,
00:48.1,2070.49,-180.73,-450.97,106.97,64.71,,,
00:48.2,2071.4,-180.45,-451.82,109.26,65.3,,,
00:48.3,2072.31,-180.12,-452.67,111.57,65.92,,,
00:48.3,2073.23,-179.76,-453.52,113.88,66.54,,,
00:48.3,2074.16,-179.36,-454.36,116.18,67.17,,,
00:48.4,2075.1,-178.93,-455.19,118.49,67.81,,,
00:48.5,2076.05,-178.46,-456.01,120.8,68.49,,,
00:48.5,2077.01,-177.96,-456.83,123.13,69.26,,,
00:48.5,2077.98,-177.42,-457.63,125.52,70.07,,,
00:48.6,2078.96,-176.84,-458.42,127.88,70.95,,,
00:48.6,2079.96,-176.22,-459.2,130.23,71.89,,,
00:48.7,2080.96,-175.57,-459.96,132.55,72.8,,,
00:48.7,2081.98,-174.89,-460.71,134.9,73.66,,,
00:48.8,2083.01,-174.17,-461.45,137.24,74.49,,,
00:48.9,2084.05,-173.42,-462.17,139.55,75.31,,,
00:48.9,2085.1,-172.63,-462.87,141.89,76.11,,,
00:49.0,2086.16,-171.81,-463.55,144.18,76.92,,,
00:49.0,2087.23,-170.96,-464.2,146.28,77.8,,,
00:49.0,2088.32,-170.08,-464.84,148.11,78.79,,,
00:49.1,2089.42,-169.17,-465.45,149.64,79.81,,,
00:49.2,2090.53,-168.22,-466.04,150.86,80.81,,,
00:49.2,2091.66,-167.25,-466.61,152.19,81.89,,,
00:49.2,2092.81,-166.24,-467.16,153.7,82.86,,,
00:49.3,2093.97,-165.21,-467.68,155.07,84.02,,,
00:49.3,2095.14,-164.14,-468.19,156.2,85.57,,,
00:49.4,2096.35,-163.05,-468.68,157.15,87.38,,,
00:49.5,2097.57,-161.92,-469.16,157.87,89.31,,,
00:49.5,2098.83,-160.76,-469.63,158.59,91.1,,,
00:49.6,2100.1,-159.57,-470.1,159.58,92.73,,,
00:49.6,2101.4,-158.36,-470.56,160.75,94.21,,,
00:49.7,2102.72,-157.11,-471,162,95.63,,,
00:49.7,2104.05,-155.85,-471.43,163.21,97.06,,,
00:49.7,2105.41,-154.55,-471.84,164.28,98.54,,,
00:49.8,2106.79,-153.23,-472.23,165.31,100.1,,,
00:49.8,2108.19,-151.88,-472.61,166.3,101.74,,,
00:49.9,2109.62,-150.5,-472.96,167.25,103.39,,,
00:50.0,2111.06,-149.09,-473.3,168.16,105.05,,,
00:50.0,2112.53,-147.66,-473.62,169.06,106.74,,,
00:50.0,2114.03,-146.2,-473.92,169.96,108.4,,,
00:50.1,2115.54,-144.71,-474.21,170.82,110.05,,,
00:50.1,2117.08,-143.19,-474.48,171.6,111.65,,,
00:50.2,2118.64,-141.65,-474.73,172.19,113.32,,,
00:50.2,2120.23,-140.08,-474.97,172.65,115.05,,,
00:50.3,2121.84,-138.49,-475.19,173.11,116.8,,,
00:50.4,2123.47,-136.87,-475.4,173.67,118.5,,,
00:50.4,2125.13,-135.22,-475.6,174.35,120.19,,,
00:50.5,2126.81,-133.55,-475.78,175.04,121.89,,,
00:50.5,2128.52,-131.85,-475.95,175.82,123.42,,,
00:50.5,2130.24,-130.14,-476.09,176.84,124.69,,,
00:50.6,2131.98,-128.4,-476.22,177.89,125.97,,,
00:50.6,2133.73,-126.64,-476.32,178.81,127.27,,,
00:50.7,2135.51,-124.87,-476.41,179.56,128.57,,,
00:50.8,2137.31,-123.08,-476.48,-107.79,129.97,,,
00:50.8,2139.12,-121.26,-476.53,-179.45,131.64,,,
00:50.8,2140.96,-119.42,-476.55,-179.43,133.34,,,
00:50.9,2142.82,-117.56,-476.55,-179.46,134.81,,,
00:51.0,2144.7,-115.68,-476.55,-179.15,136.02,,,
00:51.0,2146.6,-113.78,-476.53,-178.62,137.41,,,
00:51.0,2148.52,-111.86,-476.5,-178.18,138.98,,,
00:51.1,2150.46,-109.92,-476.46,-177.95,140.52,,,
00:51.2,2152.42,-107.96,-476.4,-177.69,141.85,,,
00:51.2,2154.41,-105.98,-476.34,-177.35,143.51,,,
00:51.2,2156.41,-103.98,-476.26,-177.29,145.17,,,
00:51.3,2158.44,-101.95,-476.17,-177.31,146.57,,,
00:51.3,2160.48,-99.91,-476.08,-177.14,147.9,,,
00:51.4,2162.55,-97.85,-475.98,-176.95,149.37,,,
00:51.5,2164.63,-95.77,-475.88,-176.85,150.71,,,
00:51.5,2166.73,-93.67,-475.77,-176.74,151.87,,,
00:51.6,2168.85,-91.55,-475.65,-176.61,153.13,,,
00:51.6,2170.99,-89.42,-475.54,-176.54,154.64,,,
00:51.6,2173.15,-87.26,-475.41,-176.56,156.13,,,
00:51.7,2175.32,-85.09,-475.28,-176.55,157.46,,,
00:51.7,2177.52,-82.9,-475.15,-176.51,158.73,,,
00:51.8,2179.73,-80.69,-475.02,-176.44,159.92,,,
00:51.9,2181.96,-78.46,-474.88,-176.35,161.18,,,
00:51.9,2184.21,-76.22,-474.74,-176.23,162.52,,,
00:52.0,2186.48,-73.96,-474.59,-176.1,163.83,,,
00:52.0,2188.76,-71.68,-474.43,-175.95,165.1,,,
00:52.0,2191.06,-69.39,-474.27,-175.8,166.34,,,
00:52.1,2193.38,-67.07,-474.11,-175.63,167.56,,,
00:52.2,2195.72,-64.74,-473.93,-175.46,168.71,,,
00:52.2,2198.07,-62.4,-473.75,-175.27,169.77,,,
00:52.3,2200.43,-60.04,-473.56,-174.99,170.79,,,
00:52.3,2202.81,-57.67,-473.36,-174.58,171.98,,,
00:52.4,2205.21,-55.28,-473.14,-174.16,173.29,,,
00:52.4,2207.63,-52.88,-472.91,-173.81,174.47,,,
00:52.5,2210.06,-50.46,-472.66,-173.52,175.63,,,
00:52.5,2212.51,-48.03,-472.4,-173.25,176.74,,,
00:52.6,2214.97,-45.58,-472.12,-172.97,177.82,,,
00:52.6,2217.44,-43.13,-471.82,-172.66,178.84,,,
00:52.6,2219.93,-40.65,-471.52,-172.3,179.9,,,
00:52.7,2222.44,-38.17,-471.19,-171.9,180.99,,,
00:52.7,2224.96,-35.67,-470.85,-171.51,182.08,,,
00:52.8,2227.5,-33.16,-470.49,-171.12,183.15,,,
00:52.8,2230.05,-30.64,-470.12,-170.74,184.2,,,
00:52.9,2232.62,-28.1,-469.72,-170.36,185.23,,,
00:53.0,2235.19,-25.56,-469.3,-169.97,186.21,,,
00:53.0,2237.79,-23,-468.87,-169.55,187.21,,,
00:53.1,2240.39,-20.44,-468.41,-169.15,188.03,,,
00:53.1,2243,-17.87,-467.94,-168.71,187.93,,,
00:53.1,2245.61,-15.31,-467.45,-168.35,187.71,,,
00:53.2,2248.22,-12.75,-466.94,-168.06,187.49,,,
00:53.2,2250.82,-10.2,-466.41,-167.77,187.29,,,
00:53.3,2253.42,-7.66,-465.88,-167.53,187.1,,,
00:53.3,2256.02,-5.12,-465.32,-167.22,186.91,,,
00:53.4,2258.61,-2.59,-464.76,-166.76,186.7,,,
00:53.5,2261.2,-0.06,-464.18,-166.24,186.49,,,
00:53.5,2263.79,2.45,-463.58,-165.74,186.27,,,
00:53.5,2266.38,4.96,-462.96,-165.29,186.05,,,
00:53.6,2268.96,7.47,-462.33,-164.94,185.84,,,
00:53.7,2271.54,9.96,-461.67,-164.61,185.65,,,
00:53.7,2274.12,12.45,-461,-164.23,185.45,,,
00:53.7,2276.69,14.93,-460.31,-163.83,185.25,,,
00:53.8,2279.26,17.4,-459.61,-163.43,185.05,,,
00:53.9,2281.83,19.87,-458.9,-163.02,184.85,,,
00:53.9,2284.4,22.33,-458.16,-162.65,184.64,,,
00:53.9,2286.96,24.78,-457.41,-162.33,184.45,,,
00:54.0,2289.52,27.22,-456.65,-162.02,184.26,,,
00:54.1,2292.08,29.66,-455.87,-161.72,184.05,,,
00:54.1,2294.63,32.09,-455.08,-161.43,183.8,,,
00:54.2,2297.18,34.51,-454.28,-161.15,183.56,,,
00:54.2,2299.73,36.93,-453.46,-160.89,183.32,,,
00:54.3,2302.27,39.33,-452.64,-160.59,183.07,,,
00:54.3,2304.82,41.73,-451.81,-160.29,182.82,,,
00:54.3,2307.35,44.12,-450.96,-160,182.57,,,
00:54.4,2309.89,46.51,-450.1,-159.74,182.32,,,
00:54.5,2312.42,48.89,-449.24,-159.5,182.09,,,
00:54.5,2314.94,51.26,-448.36,-159.24,181.85,,,
00:54.5,2317.47,53.62,-447.47,-158.99,181.61,,,
00:54.6,2319.99,55.97,-446.57,-158.74,181.37,,,
00:54.6,2322.51,58.32,-445.67,-158.47,181.13,,,
00:54.7,2325.02,60.66,-444.75,-158.23,180.89,,,
00:54.7,2327.53,63,-443.83,-158.02,180.66,,,
00:54.8,2330.04,65.33,-442.89,-157.78,180.44,,,
00:54.9,2332.54,67.65,-441.95,-157.52,180.21,,,
00:54.9,2335.04,69.96,-441,-157.25,179.97,,,
00:55.0,2337.54,72.27,-440.04,-156.96,179.73,,,
00:55.0,2340.04,74.57,-439.07,-156.63,179.5,,,
00:55.1,2342.53,76.85,-438.09,-156.29,179.22,,,
00:55.1,2345.01,79.13,-437.1,-155.96,178.73,,,
00:55.1,2347.49,81.4,-436.1,-155.62,177.94,,,
00:55.2,2349.95,83.65,-435.09,-155.33,176.93,,,
00:55.3,2352.4,85.88,-434.08,-155.08,175.75,,,
00:55.3,2354.84,88.09,-433.06,-154.85,174.41,,,
00:55.3,2357.25,90.28,-432.04,-154.67,172.97,,,
00:55.4,2359.64,92.44,-431.02,-154.53,171.51,,,
00:55.5,2362.01,94.58,-430,-154.33,170.03,,,
00:55.5,2364.36,96.7,-428.99,-154.07,168.38,,,
00:55.6,2366.69,98.8,-427.98,-153.84,166.65,,,
00:55.6,2368.99,100.87,-426.97,-153.66,164.88,,,
00:55.7,2371.27,102.91,-425.96,-153.54,163.04,,,
00:55.7,2373.52,104.93,-424.96,-153.46,161.09,,,
00:55.7,2375.74,106.92,-423.97,-153.41,158.95,,,
00:55.8,2377.93,108.88,-422.99,-153.42,156.69,,,
00:55.8,2380.1,110.81,-422.02,-153.38,154.31,,,
00:55.9,2382.22,112.71,-421.07,-153.33,152.02,,,
00:56.0,2384.32,114.58,-420.12,-153.28,149.92,,,
00:56.0,2386.39,116.43,-419.19,-153.17,147.94,,,
00:56.0,2388.43,118.24,-418.27,-153.1,145.47,,,
00:56.1,2390.43,120.03,-417.36,-153.07,143.22,,,
00:56.1,2392.4,121.79,-416.47,-153.02,141.01,,,
00:56.2,2394.35,123.52,-415.58,-152.93,138.79,,,
00:56.3,2396.26,125.22,-414.71,-152.87,136.64,,,
00:56.3,2398.14,126.9,-413.85,-152.78,134.41,,,
00:56.4,2399.99,128.54,-413,-152.71,132.15,,,
00:56.4,2401.81,130.16,-412.16,-152.65,129.85,,,
00:56.5,2403.6,131.75,-411.34,-152.61,127.64,,,
00:56.5,2405.36,133.31,-410.53,-152.56,125.35,,,
00:56.5,2407.08,134.83,-409.73,-152.5,122.98,,,
00:56.6,2408.77,136.33,-408.95,-152.4,120.56,,,
00:56.7,2410.43,137.8,-408.18,-152.25,118.07,,,
00:56.7,2412.05,139.23,-407.42,-152,115.72,,,
00:56.8,2413.65,140.64,-406.67,-151.59,113.33,,,
00:56.8,2415.2,142.01,-405.92,-151.08,110.89,,,
00:56.8,2416.73,143.34,-405.19,-150.54,108.59,,,
00:56.9,2418.22,144.64,-404.45,-150,106.47,,,
00:57.0,2419.69,145.91,-403.72,-149.46,104.63,,,
00:57.0,2421.13,147.15,-402.98,-148.88,102.93,,,
00:57.1,2422.55,148.36,-402.24,-148.09,101.39,,,
00:57.1,2423.94,149.54,-401.49,-147.04,99.98,,,
00:57.2,2425.32,150.69,-400.74,-145.97,98.64,,,
00:57.2,2426.68,151.82,-399.97,-144.87,97.26,,,
00:57.2,2428.03,152.91,-399.2,-143.57,96.01,,,
00:57.3,2429.35,153.98,-398.41,-142.21,95,,,
00:57.3,2430.67,155.02,-397.6,-140.99,94.13,,,
00:57.4,2431.97,156.03,-396.78,-139.78,93.31,,,
00:57.4,2433.26,157.01,-395.94,-138.43,92.47,,,
00:57.5,2434.54,157.96,-395.09,-136.91,91.62,,,
00:57.5,2435.8,158.88,-394.22,-135.26,90.81,,,
00:57.6,2437.06,159.77,-393.33,-133.47,90.03,,,
00:57.6,2438.31,160.62,-392.43,-131.65,89.22,,,
00:57.7,2439.54,161.44,-391.51,-129.8,88.38,,,
00:57.8,2440.76,162.23,-390.57,-127.88,87.54,,,
00:57.8,2441.97,162.97,-389.62,-125.94,86.72,,,
00:57.9,2443.17,163.68,-388.65,-124.04,85.95,,,
00:57.9,2444.36,164.36,-387.67,-122.14,85.33,,,
00:58.0,2445.54,165,-386.68,-120.26,84.89,,,
00:58.0,2446.71,165.6,-385.67,-118.53,84.47,,,
00:58.0,2447.88,166.16,-384.65,-116.89,84.01,,,
00:58.1,2449.05,166.69,-383.61,-115.14,83.5,,,
00:58.1,2450.21,167.19,-382.57,-113.18,83.06,,,
00:58.2,2451.36,167.64,-381.51,-111.39,82.7,,,
00:58.2,2452.5,168.07,-380.45,-109.98,82.3,,,
00:58.3,2453.64,168.45,-379.38,-108.4,81.89,,,
00:58.3,2454.78,168.81,-378.3,-106.35,81.49,,,
00:58.4,2455.91,169.13,-377.22,-104.14,81.18,,,
00:58.5,2457.03,169.41,-376.13,-102.26,80.97,,,
00:58.5,2458.16,169.66,-375.03,-100.95,80.83,,,
00:58.6,2459.28,169.88,-373.93,-99.88,80.79,,,
00:58.6,2460.4,170.07,-372.83,-99.09,80.92,,,
00:58.7,2461.53,170.25,-371.72,-98.79,81.09,,,
00:58.7,2462.66,170.43,-370.6,-99.1,81.26,,,
00:58.7,2463.79,170.62,-369.49,-99.99,81.3,,,
00:58.8,2464.91,170.84,-368.39,-101.33,81.23,,,
00:58.8,2466.04,171.08,-367.28,-102.95,81.09,,,
00:58.9,2467.17,171.35,-366.19,-104.82,80.86,,,
00:59.0,2468.29,171.65,-365.11,-106.97,80.55,,,
00:59.0,2469.41,171.98,-364.05,-109.22,80.18,,,
00:59.1,2470.52,172.34,-363,-111.42,79.91,,,
00:59.1,2471.63,172.74,-361.96,-113.66,79.77,,,
00:59.1,2472.74,173.17,-360.94,-115.73,79.85,,,
00:59.2,2473.85,173.64,-359.93,-117.3,80.17,,,
00:59.2,2474.96,174.13,-358.94,-118.51,80.47,,,
00:59.3,2476.08,174.65,-357.94,-120.04,80.83,,,
00:59.3,2477.2,175.2,-356.96,-122,81.34,,,
00:59.4,2478.34,175.78,-355.99,-124.07,81.92,,,
00:59.5,2479.48,176.4,-355.03,-125.83,82.63,,,
00:59.5,2480.63,177.06,-354.08,-127.27,83.47,,,
00:59.5,2481.8,177.75,-353.14,-128.44,84.59,,,
00:59.6,2482.98,178.48,-352.21,-129.34,85.79,,,
00:59.6,2484.18,179.23,-351.28,-130.25,87.08,,,
00:59.7,2485.4,180.02,-350.34,-131.39,88.47,,,
00:59.8,2486.64,180.83,-349.41,-132.77,89.87,,,
00:59.8,2487.9,181.68,-348.48,-134.28,91.28,,,
00:59.9,2489.17,182.56,-347.56,-135.77,92.67,,,
00:59.9,2490.47,183.47,-346.64,-137.21,94.04,,,
01:00.0,2491.78,184.42,-345.73,-138.75,95.32,,,
01:00.0,2493.12,185.41,-344.83,-140.41,96.59,,,
01:00.0,2494.47,186.43,-343.96,-142.02,97.91,,,
01:00.1,2495.84,187.5,-343.1,-143.58,99.2,,,
01:00.2,2497.22,188.61,-342.26,-144.94,100.33,,,
01:00.2,2498.62,189.74,-341.44,-146.25,101.26,,,
01:00.3,2500.03,190.89,-340.63,-147.69,102.23,,,
01:00.3,2501.46,192.08,-339.83,-149.1,103.38,,,
01:00.3,2502.9,193.29,-339.05,-150.02,104.67,,,
01:00.4,2504.37,194.54,-338.28,-150,106.28,,,
01:00.4,2505.86,195.82,-337.52,-149.43,107.57,,,
01:00.5,2507.36,197.1,-336.74,-149.04,108.81,,,
01:00.6,2508.88,198.41,-335.96,-149.29,110.15,,,
01:00.6,2510.42,199.74,-335.19,-150.58,111.28,,,
01:00.7,2511.97,201.09,-334.43,-152.3,112.21,,,
01:00.7,2513.53,202.46,-333.68,-153.79,113.32,,,
01:00.7,2515.11,203.86,-332.94,-155.33,114.42,,,
01:00.8,2516.71,205.29,-332.23,-156.61,115.53,,,
01:00.8,2518.32,206.75,-331.53,-157.22,116.77,,,
01:00.9,2519.95,208.23,-330.86,-157.17,118.02,,,
01:01.0,2521.6,209.74,-330.19,-156.98,119.26,,,
01:01.0,2523.27,211.27,-329.53,-157.01,120.74,,,
01:01.0,2524.96,212.82,-328.87,-157.26,122.48,,,
01:01.1,2526.67,214.4,-328.21,-157.74,124.23,,,
01:01.1,2528.41,216.01,-327.55,-158.49,125.86,,,
01:01.2,2530.17,217.65,-326.9,-159.33,127.44,,,
01:01.3,2531.95,219.3,-326.25,-160.02,128.98,,,
01:01.3,2533.75,220.99,-325.61,-160.52,130.53,,,
01:01.4,2535.57,222.7,-324.98,-161.02,132.04,,,
01:01.4,2537.42,224.43,-324.35,-161.54,133.64,,,
01:01.4,2539.28,226.2,-323.74,-162,135.26,,,
01:01.5,2541.17,227.99,-323.13,-162.42,136.81,,,
01:01.5,2543.08,229.8,-322.53,-162.88,138.34,,,
01:01.6,2545.02,231.64,-321.94,-163.3,140,,,
01:01.7,2546.97,233.51,-321.36,-163.52,141.6,,,
01:01.7,2548.95,235.4,-320.78,-163.73,142.98,,,
01:01.8,2550.94,237.31,-320.21,-164.07,144.42,,,
01:01.8,2552.96,239.25,-319.65,-164.4,145.99,,,
01:01.8,2555,241.21,-319.09,-164.65,147.43,,,
01:01.9,2557.05,243.19,-318.53,-164.99,148.69,,,
01:01.9,2559.13,245.19,-317.99,-165.45,150.14,,,
01:02.0,2561.23,247.21,-317.44,-165.79,151.64,,,
01:02.1,2563.34,249.26,-316.91,-166.05,152.96,,,
01:02.1,2565.47,251.33,-316.38,-166.35,154.26,,,
01:02.1,2567.63,253.41,-315.86,-166.67,155.6,,,
01:02.2,2569.8,255.52,-315.35,-166.97,156.96,,,
01:02.2,2571.99,257.65,-314.84,-167.2,158.32,,,
01:02.3,2574.2,259.8,-314.34,-167.35,159.63,,,
01:02.4,2576.42,261.97,-313.85,-167.45,160.86,,,
01:02.4,2578.66,264.16,-313.35,-167.53,162.06,,,
01:02.5,2580.92,266.36,-312.85,-167.6,163.25,,,
01:02.5,2583.2,268.58,-312.36,-167.68,164.5,,,
01:02.5,2585.49,270.82,-311.86,-167.71,165.83,,,
01:02.6,2587.8,273.08,-311.36,-167.6,167.07,,,
01:02.6,2590.13,275.35,-310.86,-167.35,168.26,,,
01:02.7,2592.48,277.64,-310.34,-167.01,169.45,,,
01:02.8,2594.84,279.94,-309.81,-166.67,170.59,,,
01:02.8,2597.22,282.26,-309.27,-166.3,171.72,,,
01:02.9,2599.61,284.58,-308.71,-165.82,172.87,,,
01:02.9,2602.02,286.92,-308.13,-165.25,174.04,,,
01:03.0,2604.44,289.27,-307.53,-164.71,175.18,,,
01:03.0,2606.88,291.63,-306.91,-164.22,176.27,,,
01:03.0,2609.34,294,-306.26,-163.73,177.37,,,
01:03.1,2611.81,296.38,-305.59,-163.16,178.45,,,
01:03.2,2614.29,298.76,-304.9,-162.55,179.56,,,
01:03.2,2616.8,301.16,-304.17,-162.1,180.67,,,
01:03.2,2619.31,303.56,-303.43,-161.83,181.63,,,
01:03.3,2621.84,305.97,-302.66,-161.4,182.5,,,
01:03.3,2624.38,308.39,-301.88,-160.75,183.46,,,
01:03.4,2626.93,310.81,-301.07,-159.91,184.62,,,
01:03.5,2629.51,313.25,-300.23,-159.19,185.82,,,
01:03.5,2632.1,315.68,-299.36,-158.89,186.85,,,
01:03.6,2634.7,318.12,-298.45,-158.81,187.8,,,
01:03.6,2637.31,320.57,-297.53,-158.56,188.71,,,
01:03.6,2639.94,323.02,-296.59,-158.12,189.65,,,
01:03.7,2642.58,325.48,-295.62,-157.5,190.71,,,
01:03.8,2645.24,327.94,-294.64,-156.87,191.78,,,
01:03.8,2647.91,330.41,-293.62,-156.41,192.77,,,
01:03.8,2650.59,332.88,-292.57,-156.08,193.52,,,
01:03.9,2653.28,335.35,-291.5,-155.73,193.36,,,
01:04.0,2655.96,337.8,-290.41,-155.17,193.17,,,
01:04.0,2658.64,340.25,-289.31,-154.47,192.95,,,
01:04.0,2661.32,342.68,-288.18,-153.8,192.72,,,
01:04.1,2663.99,345.09,-287.04,-153.27,192.48,,,
01:04.2,2666.67,347.49,-285.87,-152.85,192.25,,,
01:04.2,2669.33,349.88,-284.67,-152.44,192.05,,,
01:04.3,2672,352.26,-283.46,-151.94,191.85,,,
01:04.3,2674.66,354.62,-282.23,-151.42,191.64,,,
01:04.3,2677.32,356.96,-280.97,-150.83,191.43,,,
01:04.4,2679.98,359.29,-279.7,-149.92,191.2,,,
01:04.4,2682.63,361.61,-278.4,-148.93,190.95,,,
01:04.5,2685.28,363.9,-277.07,-148.06,190.69,,,
01:04.6,2687.93,366.17,-275.71,-147.28,190.39,,,
01:04.6,2690.57,368.42,-274.32,-146.55,190.09,,,
01:04.7,2693.21,370.64,-272.9,-145.81,189.79,,,
01:04.7,2695.84,372.85,-271.46,-145.05,189.49,,,
01:04.8,2698.47,375.03,-270,-144.25,189.19,,,
01:04.8,2701.09,377.19,-268.5,-143.39,188.88,,,
01:04.8,2703.71,379.33,-266.98,-142.59,188.57,,,
01:04.9,2706.33,381.43,-265.43,-141.98,188.27,,,
01:04.9,2708.94,383.52,-263.86,-141.47,187.99,,,
01:05.0,2711.55,385.58,-262.26,-140.87,187.72,,,
01:05.0,2714.16,387.63,-260.65,-140.14,187.45,,,
01:05.1,2716.76,389.65,-259.01,-139.39,187.17,,,
01:05.2,2719.36,391.64,-257.35,-138.62,186.89,,,
01:05.2,2721.95,393.61,-255.66,-137.89,186.61,,,
01:05.3,2724.54,395.56,-253.95,-137.19,186.33,,,
01:05.3,2727.12,397.48,-252.22,-136.38,186.06,,,
01:05.3,2729.71,399.38,-250.47,-135.42,185.78,,,
01:05.4,2732.28,401.25,-248.69,-134.43,185.48,,,
01:05.5,2734.86,403.09,-246.89,-133.39,185.17,,,
01:05.5,2737.42,404.9,-245.07,-132.38,184.86,,,
01:05.5,2739.99,406.67,-243.22,-131.36,184.53,,,
01:05.6,2742.55,408.42,-241.35,-130.15,184.18,,,
01:05.7,2745.1,410.14,-239.46,-128.88,183.82,,,
01:05.7,2747.65,411.81,-237.54,-127.8,183.43,,,
01:05.7,2750.19,413.45,-235.59,-126.72,183.04,,,
01:05.8,2752.73,415.05,-233.62,-125.65,182.64,,,
01:05.8,2755.26,416.61,-231.63,-124.63,182.25,,,
01:05.9,2757.79,418.13,-229.6,-123.64,181.86,,,
01:06.0,2760.31,419.61,-227.56,-122.73,181.49,,,
