,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
00:45.6,1947.59,917.11,234.81,-167.99,214.53,,,
00:45.6,1950.55,920,235.43,-168.06,211.75,,,
00:45.6,1953.47,922.85,236.04,-168.12,208.05,,,
00:45.7,1956.33,925.65,236.64,-168.17,203.76,,,
00:45.8,1959.14,928.39,237.22,-168.15,200.47,,,
00:45.8,1961.9,931.1,237.8,-168.12,197.37,,,
00:45.8,1964.62,933.76,238.36,-168.14,194.44,,,
00:45.9,1967.3,936.38,238.92,-168.12,191.3,,,
00:46.0,1969.93,938.95,239.47,-168.12,187.59,,,
00:46.0,1972.51,941.48,240,-168.18,183.94,,,
00:46.0,1975.04,943.95,240.53,-168.31,180.67,,,
00:46.1,1977.53,946.39,241.04,-168.46,177.62,,,
00:46.2,1979.97,948.78,241.54,-168.64,174.47,,,
00:46.2,1982.38,951.13,242.03,-168.76,171.32,,,
00:46.3,1984.73,953.44,242.51,-168.88,168.3,,,
00:46.3,1987.05,955.71,242.98,-169.03,165.38,,,
00:46.3,1989.33,957.94,243.44,-169.1,162.29,,,
00:46.4,1991.56,960.13,243.89,-169.01,159.37,,,
00:46.5,1993.76,962.28,244.32,-168.88,156.9,,,
00:46.5,1995.92,964.4,244.75,-168.79,154.28,,,
00:46.5,1998.04,966.48,245.18,-168.71,151.5,,,
00:46.6,2000.12,968.52,245.59,-168.77,148.86,,,
00:46.7,2002.17,970.53,245.99,-168.92,145.82,,,
00:46.7,2004.18,972.49,246.39,-169.09,142.51,,,
00:46.7,2006.14,974.41,246.76,-169.25,139.45,,,
00:46.8,2008.05,976.3,247.13,-169.48,136.65,,,
00:46.8,2009.93,978.14,247.48,-169.87,134.18,,,
00:46.9,2011.78,979.96,247.81,-170.43,131.92,,,
00:47.0,2013.6,981.75,248.14,-171.36,129.37,,,
00:47.0,2015.37,983.5,248.43,-172.29,126.42,,,
00:47.0,2017.11,985.21,248.71,-173.09,123.63,,,
00:47.1,2018.81,986.9,248.95,-173.34,121.18,,,
00:47.1,2020.47,988.55,249.17,-173.33,119.09,,,
00:47.2,2022.12,990.18,249.38,-173.99,117.46,,,
00:47.3,2023.74,991.79,249.57,-175.02,115.52,,,
00:47.3,2025.32,993.37,249.74,-176.02,113.28,,,
00:47.4,2026.88,994.92,249.89,-177.48,111.22,,,
00:47.4,2028.41,996.45,250,-178.84,109.47,,,
00:47.5,2029.92,997.95,250.08,-107.72,107.96,,,
00:47.5,2031.41,999.44,250.13,179.55,106.51,,,
00:47.5,2032.88,1000.91,250.15,178.82,105.09,,,
00:47.6,2034.33,1002.36,250.14,178.1,103.65,,,
00:47.7,2035.76,1003.79,250.1,177.33,102.18,,,
00:47.7,2037.17,1005.2,250.04,176.45,100.69,,,
00:47.7,2038.55,1006.58,249.96,175.42,99.19,,,
00:47.8,2039.92,1007.95,249.85,174.22,97.8,,,
00:47.8,2041.27,1009.29,249.72,172.71,96.5,,,
00:47.9,2042.6,1010.61,249.57,170.98,95.23,,,
00:47.9,2043.91,1011.91,249.4,169.19,93.9,,,
00:48.0,2045.2,1013.19,249.2,167.46,92.52,,,
00:48.1,2046.48,1014.45,248.97,165.83,91.07,,,
00:48.1,2047.73,1015.67,248.71,164.23,89.52,,,
00:48.1,2048.96,1016.87,248.42,162.68,87.91,,,
00:48.2,2050.17,1018.04,248.09,161.14,86.24,,,
00:48.3,2051.36,1019.17,247.74,159.4,84.66,,,
00:48.3,2052.53,1020.27,247.34,157.85,83.46,,,
00:48.3,2053.68,1021.34,246.92,157.02,82.36,,,
00:48.4,2054.81,1022.38,246.48,156.23,81.26,,,
00:48.5,2055.94,1023.41,246.02,154.86,80.41,,,
00:48.5,2057.05,1024.41,245.54,153.13,79.59,,,
00:48.5,2058.15,1025.39,245.04,151.37,78.81,,,
00:48.6,2059.24,1026.35,244.53,149.66,78.08,,,
00:48.6,2060.32,1027.28,243.98,147.82,77.2,,,
00:48.7,2061.38,1028.18,243.41,145.68,76.41,,,
00:48.7,2062.44,1029.05,242.81,143.42,75.72,,,
00:48.8,2063.49,1029.9,242.19,141.42,75.15,,,
00:48.9,2064.53,1030.71,241.54,139.78,74.62,,,
00:48.9,2065.57,1031.49,240.87,138.21,74.11,,,
00:49.0,2066.59,1032.25,240.18,136.56,73.64,,,
00:49.0,2067.61,1032.98,239.47,134.76,73.13,,,
00:49.0,2068.63,1033.69,238.74,132.66,72.59,,,
00:49.1,2069.63,1034.36,238,130.28,72.06,,,
00:49.2,2070.63,1035,237.23,128.09,71.54,,,
00:49.2,2071.62,1035.61,236.45,126.3,71.07,,,
00:49.2,2072.61,1036.19,235.65,124.63,70.87,,,
00:49.3,2073.6,1036.73,234.84,122.84,71.04,,,
00:49.3,2074.59,1037.26,234,120.88,71.33,,,
00:49.4,2075.58,1037.76,233.14,118.59,71.67,,,
00:49.5,2076.58,1038.23,232.26,116.13,72.11,,,
00:49.5,2077.59,1038.67,231.35,113.71,72.6,,,
00:49.6,2078.61,1039.07,230.43,111.46,73.09,,,
00:49.6,2079.63,1039.44,229.48,109.53,73.62,,,
00:49.7,2080.66,1039.77,228.51,107.91,74.24,,,
00:49.7,2081.69,1040.08,227.52,106.43,74.96,,,
00:49.7,2082.74,1040.36,226.51,104.93,75.76,,,
00:49.8,2083.8,1040.63,225.49,103.36,76.55,,,
00:49.8,2084.86,1040.86,224.45,101.62,77.28,,,
00:49.9,2085.94,1041.08,223.39,99.78,78.03,,,
00:50.0,2087.03,1041.27,222.32,98.03,78.81,,,
00:50.0,2088.13,1041.43,221.23,96.62,79.62,,,
00:50.0,2089.25,1041.57,220.13,95.63,80.56,,,
00:50.1,2090.37,1041.68,219.01,94.9,81.67,,,
00:50.1,2091.51,1041.78,217.87,94.14,82.86,,,
00:50.2,2092.67,1041.86,216.71,93.15,84.07,,,
00:50.2,2093.85,1041.92,215.54,92.05,85.26,,,
00:50.3,2095.04,1041.97,214.35,91.06,86.43,,,
00:50.4,2096.25,1041.99,213.14,90.32,87.64,,,
00:50.4,2097.48,1042.01,211.91,89.77,88.89,,,
00:50.5,2098.72,1042.01,210.67,89.35,90.24,,,
00:50.5,2099.98,1042,209.41,88.94,91.67,,,
00:50.5,2101.27,1041.98,208.12,88.51,93.16,,,
00:50.6,2102.57,1041.95,206.82,88.03,94.7,,,
00:50.6,2103.9,1041.9,205.49,87.5,96.18,,,
00:50.7,2105.24,1041.84,204.15,86.86,97.19,,,
00:50.8,2106.59,1041.76,202.81,85.97,97.16,,,
00:50.8,2107.94,1041.65,201.46,84.75,96.56,,,
00:50.8,2109.27,1041.53,200.13,83.71,95.73,,,
00:50.9,2110.59,1041.39,198.82,83.11,94.68,,,
00:51.0,2111.9,1041.23,197.52,81.97,93.3,,,
00:51.0,2113.19,1041.05,196.25,80.08,92.31,,,
00:51.0,2114.47,1040.85,194.99,78.77,91.13,,,
00:51.1,2115.72,1040.62,193.75,78.21,89.98,,,
00:51.2,2116.97,1040.36,192.54,76.89,89.11,,,
00:51.2,2118.2,1040.08,191.34,75.42,88.54,,,
00:51.2,2119.43,1039.77,190.15,74.18,88.02,,,
00:51.3,2120.64,1039.43,188.98,72.69,87.48,,,
00:51.3,2121.85,1039.07,187.83,70.84,86.74,,,
00:51.4,2123.05,1038.68,186.69,68.95,85.69,,,
00:51.5,2124.23,1038.26,185.59,67.16,84.39,,,
00:51.5,2125.4,1037.82,184.51,65.48,83.01,,,
00:51.6,2126.54,1037.35,183.47,63.89,81.67,,,
00:51.6,2127.67,1036.86,182.46,62.32,80.46,,,
00:51.6,2128.78,1036.35,181.48,60.82,79.35,,,
00:51.7,2129.87,1035.81,180.52,59.37,78.29,,,
00:51.7,2130.95,1035.25,179.59,57.87,77.3,,,
00:51.8,2132.02,1034.68,178.7,56.22,76.36,,,
00:51.9,2133.08,1034.08,177.83,54.43,75.49,,,
00:51.9,2134.12,1033.47,176.98,52.64,74.73,,,
00:52.0,2135.15,1032.84,176.17,50.88,74.06,,,
00:52.0,2136.18,1032.18,175.38,49.21,73.49,,,
00:52.0,2137.2,1031.51,174.61,47.51,72.94,,,
00:52.1,2138.21,1030.82,173.88,45.52,72.35,,,
00:52.2,2139.21,1030.11,173.17,43.17,71.9,,,
00:52.2,2140.21,1029.38,172.49,41.06,71.6,,,
00:52.3,2141.2,1028.64,171.84,39.18,71.64,,,
00:52.3,2142.19,1027.87,171.2,37.49,71.59,,,
00:52.4,2143.19,1027.08,170.6,35.45,71.83,,,
00:52.4,2144.19,1026.27,170.02,33.67,72.25,,,
00:52.5,2145.2,1025.43,169.46,32.22,72.46,,,
00:52.5,2146.21,1024.58,168.92,30.92,73.08,,,
00:52.6,2147.22,1023.7,168.4,29.76,73.45,,,
00:52.6,2148.25,1022.81,167.9,28.44,74.01,,,
00:52.6,2149.28,1021.89,167.42,27,74.6,,,
00:52.7,2150.32,1020.96,166.96,25.5,75.32,,,
00:52.7,2151.37,1020.01,166.51,24.01,76.06,,,
00:52.8,2152.43,1019.04,166.08,22.49,76.84,,,
00:52.8,2153.51,1018.05,165.68,21.02,77.65,,,
00:52.9,2154.59,1017.04,165.29,19.68,78.46,,,
00:53.0,2155.68,1016.01,164.92,18.37,79.29,,,
00:53.0,2156.79,1014.96,164.56,17.02,80.18,,,
00:53.1,2157.91,1013.89,164.23,15.69,81.13,,,
00:53.1,2159.04,1012.8,163.92,14.44,82.12,,,
00:53.1,2160.19,1011.69,163.63,13.25,83.14,,,
00:53.2,2161.35,1010.56,163.36,12.09,84.19,,,
00:53.2,2162.53,1009.41,163.12,10.9,85.27,,,
00:53.3,2163.72,1008.24,162.89,9.66,86.37,,,
00:53.3,2164.93,1007.05,162.69,8.55,87.49,,,
00:53.4,2166.15,1005.84,162.51,7.57,88.56,,,
00:53.5,2167.39,1004.62,162.35,6.49,89.56,,,
00:53.5,2168.64,1003.37,162.21,5.16,90.55,,,
00:53.5,2169.9,1002.12,162.08,3.66,91.57,,,
00:53.6,2171.18,1000.85,161.96,1.9,92.57,,,
00:53.7,2172.47,999.56,161.87,0.09,93.63,,,
00:53.7,2173.78,998.25,161.81,-1.43,94.75,,,
00:53.7,2175.1,996.93,161.77,-2.46,95.79,,,
00:53.8,2176.44,995.59,161.77,-3.13,96.84,,,
00:53.9,2177.79,994.24,161.79,-3.42,97.97,,,
00:53.9,2179.16,992.88,161.83,-3.14,99.25,,,
00:53.9,2180.54,991.49,161.87,-2.38,100.5,,,
00:54.0,2181.95,990.09,161.91,-1.7,101.78,,,
00:54.1,2183.37,988.67,161.95,-1.59,103.06,,,
00:54.1,2184.81,987.23,162,-1.95,104.34,,,
00:54.2,2186.27,985.77,162.05,-2.47,105.64,,,
00:54.2,2187.75,984.3,162.12,-2.95,106.93,,,
00:54.3,2189.24,982.81,162.18,-3.41,108.2,,,
00:54.3,2190.75,981.3,162.26,-3.86,109.49,,,
00:54.3,2192.28,979.78,162.34,-4.31,110.88,,,
00:54.4,2193.83,978.23,162.42,-4.82,112.32,,,
00:54.5,2195.4,976.66,162.52,-5.36,113.82,,,
00:54.5,2196.99,975.08,162.63,-5.92,115.24,,,
00:54.5,2198.6,973.48,162.75,-6.43,116.55,,,
00:54.6,2200.23,971.85,162.87,-6.71,117.98,,,
00:54.6,2201.88,970.21,163.01,-6.48,119.57,,,
00:54.7,2203.56,968.55,163.15,-5.69,121.33,,,
00:54.7,2205.26,966.86,163.3,-4.85,122.98,,,
00:54.8,2206.97,965.14,163.44,-4.56,124.42,,,
00:54.9,2208.71,963.41,163.58,-4.68,125.77,,,
00:54.9,2210.47,961.66,163.73,-4.9,127.22,,,
00:55.0,2212.25,959.89,163.88,-5.05,128.71,,,
00:55.0,2214.05,958.1,164.04,-5.16,130.1,,,
00:55.1,2215.86,956.29,164.2,-5.3,131.43,,,
00:55.1,2217.7,954.47,164.37,-5.44,132.64,,,
00:55.1,2219.55,952.62,164.54,-5.62,133.75,,,
00:55.2,2221.42,950.77,164.72,-5.85,135.02,,,
00:55.3,2223.3,948.89,164.9,-6.03,136.47,,,
00:55.3,2225.2,947,165.1,-6.23,137.72,,,
00:55.3,2227.13,945.09,165.3,-6.4,139.02,,,
00:55.4,2229.07,943.16,165.51,-6.5,140.28,,,
00:55.5,2231.02,941.21,165.73,-6.65,141.36,,,
00:55.5,2232.99,939.26,165.95,-6.86,142.33,,,
00:55.6,2234.98,937.29,166.18,-7.15,143.52,,,
00:55.6,2236.98,935.3,166.42,-7.38,144.9,,,
00:55.7,2239,933.29,166.67,-7.55,146.05,,,
00:55.7,2241.04,931.27,166.93,-7.73,147.09,,,
00:55.7,2243.09,929.24,167.2,-7.94,148.23,,,
00:55.8,2245.16,927.19,167.48,-8.1,149.46,,,
00:55.8,2247.24,925.13,167.77,-8.16,150.64,,,
00:55.9,2249.34,923.05,168.06,-8.22,151.64,,,
00:56.0,2251.45,920.96,168.36,-8.3,152.44,,,
00:56.0,2253.57,918.86,168.66,-8.41,153.48,,,
00:56.0,2255.71,916.74,168.96,-8.44,154.82,,,
00:56.1,2257.87,914.6,169.27,-8.37,155.91,,,
00:56.1,2260.05,912.45,169.59,-8.22,156.97,,,
00:56.2,2262.24,910.29,169.9,-8.08,158,,,
00:56.3,2264.44,908.11,170.21,-7.98,159.02,,,
00:56.3,2266.65,905.91,170.52,-7.95,160.01,,,
00:56.4,2268.88,903.71,170.83,-7.93,160.84,,,
00:56.4,2271.12,901.49,171.14,-7.9,161.56,,,
00:56.5,2273.37,899.26,171.45,-7.86,162.35,,,
00:56.5,2275.63,897.02,171.76,-7.81,163.79,,,
00:56.5,2277.92,894.76,172.07,-7.79,164.78,,,
00:56.6,2280.21,892.49,172.39,-7.77,165.67,,,
00:56.7,2282.52,890.2,172.7,-7.73,166.62,,,
00:56.7,2284.84,887.9,173.02,-7.66,167.54,,,
00:56.8,2287.17,885.59,173.33,-7.55,168.36,,,
00:56.8,2289.51,883.27,173.64,-7.38,169.33,,,
00:56.8,2291.88,880.93,173.95,-7.22,170.37,,,
00:56.9,2294.25,878.57,174.25,-7.13,171.26,,,
00:57.0,2296.63,876.21,174.55,-7.04,172.14,,,
00:57.0,2299.03,873.83,174.85,-6.98,173,,,
00:57.1,2301.44,871.44,175.15,-6.91,173.77,,,
00:57.1,2303.86,869.04,175.44,-6.82,174.71,,,
00:57.2,2306.29,866.63,175.74,-6.77,175.62,,,
00:57.2,2308.73,864.2,176.03,-6.7,176.34,,,
00:57.2,2311.19,861.76,176.32,-6.63,177.33,,,
00:57.3,2313.66,859.31,176.61,-6.6,178.17,,,
00:57.3,2316.14,856.85,176.9,-6.59,178.98,,,
00:57.4,2318.63,854.37,177.19,-6.61,179.78,,,
00:57.4,2321.13,851.89,177.48,-6.66,180.5,,,
00:57.5,2323.65,849.4,177.77,-6.71,181.21,,,
00:57.5,2326.17,846.89,178.06,-6.74,182.04,,,
00:57.6,2328.7,844.37,178.36,-6.7,182.86,,,
00:57.6,2331.24,841.85,178.65,-6.55,183.19,,,
00:57.7,2333.78,839.32,178.95,-6.22,183.47,,,
00:57.8,2336.34,836.78,179.24,-5.72,184.26,,,
00:57.8,2338.9,834.23,179.52,-5.05,185.2,,,
00:57.9,2341.48,831.67,179.79,-4.46,186.56,,,
00:57.9,2344.08,829.08,180.05,-4.44,187.33,,,
00:58.0,2346.69,826.49,180.28,-4.54,188.08,,,
00:58.0,2349.3,823.88,180.51,-4.64,188.58,,,
00:58.0,2351.92,821.27,180.73,-4.38,188.81,,,
00:58.1,2354.56,818.65,180.95,-3.85,190.15,,,
00:58.1,2357.2,816.01,181.15,-3.58,191.05,,,
00:58.2,2359.86,813.36,181.34,-3.52,191.69,,,
00:58.2,2362.53,810.69,181.52,-3.44,192.42,,,
00:58.3,2365.21,808.02,181.7,-3.41,193.27,,,
00:58.3,2367.89,805.34,181.87,-3.4,193.88,,,
00:58.4,2370.59,802.65,182.04,-3.26,194.57,,,
00:58.5,2373.3,799.94,182.2,-3.11,195.47,,,
00:58.5,2376.02,797.23,182.36,-3.02,196.16,,,
00:58.6,2378.75,794.5,182.51,-2.91,196.86,,,
00:58.6,2381.49,791.77,182.66,-2.8,197.58,,,
00:58.7,2384.24,789.02,182.8,-2.74,198.03,,,
00:58.7,2386.98,786.28,182.94,-2.47,198.01,,,
00:58.7,2389.74,783.53,183.07,-1.95,198.66,,,
00:58.8,2392.51,780.76,183.2,-1.42,200.05,,,
00:58.8,2395.29,777.98,183.3,-1.23,200.75,,,
00:58.9,2398.09,775.19,183.39,-1.14,201.37,,,
00:59.0,2400.89,772.39,183.46,-0.99,202.04,,,
00:59.0,2403.7,769.58,183.53,-0.73,202.65,,,
00:59.1,2406.52,766.76,183.58,-0.26,203.22,,,
00:59.1,2409.34,763.93,183.62,0.48,203.92,,,
00:59.1,2412.18,761.1,183.63,1.15,204.6,,,
00:59.2,2415.02,758.25,183.61,1.68,205.15,,,
00:59.2,2417.88,755.4,183.57,2.21,205.81,,,
00:59.3,2420.74,752.54,183.51,2.66,206.31,,,
00:59.3,2423.61,749.67,183.42,3.41,206.84,,,
00:59.4,2426.48,746.79,183.3,4.35,207.39,,,
00:59.5,2429.36,743.91,183.16,5.2,207.99,,,
00:59.5,2432.26,741.03,182.98,6,208.48,,,
00:59.5,2435.16,738.14,182.76,6.9,209.08,,,
00:59.6,2438.07,735.24,182.5,7.4,209.65,,,
00:59.6,2440.98,732.34,182.21,7.5,210.18,,,
00:59.7,2443.9,729.43,181.89,7.62,210.62,,,
00:59.8,2446.83,726.52,181.55,7.92,211.33,,,
00:59.8,2449.77,723.61,181.18,7.88,211.84,,,
00:59.9,2452.71,720.69,180.81,8.07,211.95,,,
00:59.9,2455.66,717.77,180.42,8.97,212.25,,,
01:00.0,2458.61,714.84,180.02,9.99,213.38,,,
01:00.0,2461.58,711.91,179.58,10.46,213.99,,,
01:00.0,2464.55,708.97,179.11,10.83,214.48,,,
01:00.1,2467.54,706.02,178.62,11.01,215.12,,,
01:00.2,2470.53,703.08,178.1,10.9,215.67,,,
01:00.2,2473.53,700.13,177.57,10.83,216.25,,,
01:00.3,2476.54,697.17,177.02,10.79,216.83,,,
01:00.3,2479.55,694.2,176.47,10.77,217.4,,,
01:00.3,2482.57,691.24,175.91,10.67,217.45,,,
01:00.4,2485.58,688.27,175.36,10.45,215.91,,,
01:00.4,2488.56,685.35,174.81,10.25,212.73,,,
01:00.5,2491.49,682.46,174.28,10.29,209.65,,,
01:00.6,2494.38,679.62,173.76,10.36,207,,,
01:00.6,2497.24,676.81,173.24,10.37,203.97,,,
01:00.7,2500.05,674.05,172.74,10.4,200.4,,,
01:00.7,2502.8,671.33,172.24,10.44,197.04,,,
01:00.7,2505.52,668.66,171.75,10.47,194.37,,,
01:00.8,2508.2,666.02,171.27,10.5,191.87,,,
01:00.8,2510.85,663.42,170.79,10.5,188.02,,,
01:00.9,2513.43,660.89,170.33,10.52,183.71,,,
01:01.0,2515.95,658.4,169.87,10.54,180.33,,,
01:01.0,2518.44,655.96,169.42,10.54,177.69,,,
01:01.0,2520.89,653.54,168.98,10.62,175.47,,,
01:01.1,2523.31,651.16,168.54,10.74,172.88,,,
01:01.1,2525.69,648.83,168.11,10.88,169.51,,,
01:01.2,2528.02,646.54,167.68,11.01,165.67,,,
01:01.3,2530.3,644.3,167.26,11.07,162.09,,,
01:01.3,2532.52,642.11,166.84,11.01,158.91,,,
01:01.4,2534.71,639.96,166.43,10.97,156.23,,,
01:01.4,2536.86,637.85,166.03,10.93,153.57,,,
01:01.4,2538.98,635.77,165.63,10.9,150.5,,,
01:01.5,2541.04,633.74,165.24,10.98,147.29,,,
01:01.5,2543.07,631.76,164.86,11.2,144.18,,,
01:01.6,2545.05,629.81,164.48,11.46,141.05,,,
01:01.7,2546.99,627.91,164.1,11.74,137.99,,,
01:01.7,2548.88,626.05,163.73,12,134.89,,,
01:01.8,2550.74,624.23,163.36,12.43,131.98,,,
01:01.8,2552.55,622.46,162.99,12.82,129.27,,,
01:01.8,2554.33,620.72,162.6,13.32,126.87,,,
01:01.9,2556.07,619.02,162.21,14.04,124.41,,,
01:01.9,2557.79,617.36,161.81,14.62,122.17,,,
01:02.0,2559.47,615.73,161.39,15.21,120.17,,,
01:02.1,2561.13,614.13,160.96,15.9,118.46,,,
01:02.1,2562.76,612.56,160.52,16.68,116.91,,,
01:02.1,2564.37,611.01,160.06,17.62,115.36,,,
01:02.2,2565.96,609.49,159.58,18.76,113.76,,,
01:02.2,2567.53,608,159.1,20.13,112.13,,,
01:02.3,2569.07,606.54,158.6,21.66,110.43,,,
01:02.4,2570.6,605.11,158.07,23.27,108.71,,,
01:02.4,2572.09,603.71,157.53,24.93,107.15,,,
01:02.5,2573.57,602.35,156.96,26.37,105.73,,,
01:02.5,2575.03,601.02,156.36,27.48,104.55,,,
01:02.5,2576.47,599.71,155.74,28.37,103.45,,,
01:02.6,2577.9,598.44,155.09,29.26,102.33,,,
01:02.6,2579.31,597.19,154.42,30.26,101.17,,,
01:02.7,2580.71,595.97,153.74,31.31,100.04,,,
01:02.8,2582.09,594.79,153.04,32.43,98.88,,,
01:02.8,2583.45,593.63,152.31,33.65,97.72,,,
01:02.9,2584.8,592.5,151.57,34.97,96.55,,,
01:02.9,2586.14,591.41,150.81,36.42,95.39,,,
01:03.0,2587.45,590.34,150.03,37.96,94.28,,,
01:03.0,2588.76,589.31,149.24,39.51,93.23,,,
01:03.0,2590.04,588.31,148.43,41.02,92.18,,,
01:03.1,2591.32,587.34,147.6,42.54,91.24,,,
01:03.2,2592.58,586.41,146.76,44.16,90.5,,,
01:03.2,2593.83,585.5,145.89,45.71,89.88,,,
01:03.2,2595.07,584.62,145.01,47.29,89.23,,,
01:03.3,2596.31,583.78,144.11,49.27,88.63,,,
01:03.3,2597.54,582.97,143.19,51.45,88.04,,,
01:03.4,2598.76,582.19,142.25,53.38,87.45,,,
01:03.5,2599.97,581.46,141.29,55.17,86.86,,,
01:03.5,2601.17,580.76,140.31,56.86,86.33,,,
01:03.6,2602.37,580.1,139.31,58.15,85.84,,,
01:03.6,2603.55,579.47,138.31,59.25,85.47,,,
01:03.6,2604.74,578.86,137.29,60.8,85.34,,,
01:03.7,2605.92,578.27,136.26,62.87,85.39,,,
01:03.8,2607.11,577.72,135.21,64.97,85.74,,,
01:03.8,2608.31,577.19,134.14,66.38,86.07,,,
01:03.8,2609.5,576.7,133.05,67.32,86.36,,,
01:03.9,2610.7,576.23,131.94,68.66,86.67,,,
01:04.0,2611.91,575.78,130.82,70.54,87.08,,,
01:04.0,2613.12,575.36,129.69,72.33,87.53,,,
01:04.0,2614.34,574.97,128.53,74.12,87.91,,,
01:04.1,2615.56,574.61,127.36,76.25,88.3,,,
01:04.2,2616.79,574.28,126.18,78.2,88.89,,,
01:04.2,2618.02,573.99,124.97,79.53,89.35,,,
01:04.3,2619.26,573.73,123.76,80.71,89.66,,,
01:04.3,2620.51,573.5,122.53,82.25,90,,,
01:04.3,2621.76,573.29,121.3,83.97,90.38,,,
01:04.4,2623.02,573.13,120.05,85.82,90.72,,,
01:04.4,2624.28,572.99,118.8,87.89,91.18,,,
01:04.5,2625.55,572.9,117.53,89.97,91.69,,,
01:04.6,2626.83,572.85,116.25,91.86,92.31,,,
01:04.6,2628.11,572.84,114.97,93.48,93.11,,,
01:04.7,2629.41,572.88,113.67,94.67,93.84,,,
01:04.7,2630.72,572.95,112.37,95.43,94.53,,,
01:04.8,2632.03,573.04,111.05,95.96,95.15,,,
01:04.8,2633.36,573.16,109.73,96.75,95.86,,,
01:04.8,2634.69,573.31,108.4,97.83,96.7,,,
01:04.9,2636.05,573.48,107.07,98.83,97.81,,,
01:04.9,2637.41,573.68,105.71,99.77,98.94,,,
01:05.0,2638.79,573.9,104.35,100.74,100.01,,,
01:05.0,2640.19,574.15,102.98,101.56,101.16,,,
01:05.1,2641.6,574.41,101.59,102.27,102.31,,,
01:05.2,2643.03,574.7,100.19,102.84,103.52,,,
01:05.2,2644.48,575,98.77,103.13,104.87,,,
01:05.3,2645.94,575.32,97.34,103.21,106.1,,,
01:05.3,2647.42,575.64,95.9,103.14,107.26,,,
01:05.3,2648.92,575.97,94.44,102.89,108.54,,,
01:05.4,2650.44,576.3,92.96,102.39,109.92,,,
01:05.5,2651.97,576.63,91.46,101.68,111.14,,,
01:05.5,2653.52,576.94,89.94,100.92,111.21,,,
01:05.5,2655.05,577.24,88.43,100.13,110.06,,,
01:05.6,2656.57,577.51,86.94,99.43,108.59,,,
01:05.7,2658.07,577.76,85.46,98.96,107.14,,,
01:05.7,2659.54,578,84.01,98.43,105.69,,,
01:05.7,2661,578.21,82.57,97.68,104.03,,,
01:05.8,2662.43,578.41,81.15,96.67,102.3,,,
01:05.8,2663.84,578.57,79.75,95.55,100.66,,,
01:05.9,2665.23,578.71,78.37,94.49,98.94,,,
01:06.0,2666.59,578.82,77.01,93.19,97.43,,,
01:06.0,2667.94,578.9,75.67,91.8,96.21,,,
01:06.0,2669.26,578.95,74.34,90.47,95.27,,,
01:06.1,2670.58,578.97,73.02,88.85,94.48,,,
01:06.1,2671.89,578.95,71.71,86.93,93.69,,,
01:06.2,2673.19,578.9,70.42,84.96,92.98,,,
01:06.2,2674.47,578.81,69.13,83.04,92.32,,,
01:06.3,2675.75,578.67,67.86,81.32,91.69,,,
01:06.4,2677.02,578.5,66.61,79.79,91.07,,,
01:06.4,2678.28,578.3,65.36,78.3,90.44,,,
01:06.5,2679.53,578.06,64.13,76.71,89.83,,,
01:06.5,2680.77,577.79,62.92,75.17,89.28,,,
01:06.5,2682.01,577.49,61.72,73.89,88.77,,,
01:06.6,2683.23,577.17,60.53,72.67,88.16,,,
01:06.7,2684.45,576.82,59.37,70.98,87.55,,,
01:06.7,2685.67,576.44,58.22,69.23,86.99,,,
01:06.7,2686.87,576.03,57.08,67.87,86.41,,,
01:06.8,2688.06,575.59,55.97,66.51,85.78,,,
01:06.8,2689.25,575.12,54.88,64.75,85.13,,,
01:06.9,2690.43,574.62,53.81,62.9,84.53,,,
01:07.0,2691.6,574.09,52.77,61.24,83.93,,,
01:07.0,2692.76,573.53,51.75,59.68,83.31,,,
01:07.1,2693.92,572.95,50.76,58.08,82.7,,,
01:07.1,2695.06,572.33,49.79,56.35,82.1,,,
01:07.2,2696.2,571.7,48.85,54.48,81.56,,,
01:07.2,2697.33,571.04,47.93,52.4,81.26,,,
01:07.2,2698.46,570.35,47.04,50.31,81.35,,,
01:07.3,2699.59,569.63,46.17,48.77,81.54,,,
01:07.3,2700.72,568.89,45.31,47.8,81.76,,,
01:07.4,2701.85,568.13,44.46,47.08,81.41,,,
01:07.5,2702.98,567.37,43.63,45.83,81.57,,,
01:07.5,2704.12,566.58,42.81,44.12,82,,,
01:07.5,2705.26,565.77,42.01,42.19,82.08,,,
01:07.6,2706.4,564.94,41.23,40.78,82.54,,,
01:07.6,2707.55,564.07,40.47,39.74,83.02,,,
01:07.7,2708.71,563.19,39.73,38.48,83.6,,,
01:07.8,2709.87,562.27,39,37.06,84.29,,,
01:07.8,2711.05,561.34,38.29,35.7,85.06,,,
01:07.8,2712.24,560.37,37.6,34.3,85.83,,,
01:07.9,2713.44,559.38,36.94,32.68,86.69,,,
01:07.9,2714.65,558.35,36.29,31.17,87.64,,,
01:08.0,2715.88,557.3,35.66,29.84,88.54,,,
01:08.0,2717.11,556.22,35.06,28.39,89.41,,,
01:08.1,2718.36,555.12,34.48,26.75,90.37,,,
01:08.2,2719.63,553.99,33.92,25.27,91.32,,,
01:08.2,2720.9,552.83,33.38,23.93,92.34,,,
01:08.3,2722.19,551.66,32.85,22.8,93.36,,,
01:08.3,2723.49,550.46,32.34,21.59,94.24,,,
01:08.3,2724.8,549.24,31.85,19.76,94.99,,,
01:08.4,2726.13,548,31.38,17.71,95.97,,,
