,sLapDistance,xCarX,xCarY,aYaw,vCar
00:50.6,2065.94,1031.22,244.52,139.21,71.51
00:50.7,2066.94,1031.96,243.86,136.99,71.5
00:50.8,2067.93,1032.67,243.17,134.86,71.51
00:50.8,2068.93,1033.36,242.46,132.99,71.59
00:50.8,2069.93,1034.03,241.72,131.29,71.84
00:50.9,2070.93,1034.68,240.95,129.66,72.37
00:51.0,2071.94,1035.31,240.17,127.91,73
00:51.0,2072.96,1035.91,239.35,125.58,73.49
00:51.0,2073.99,1036.5,238.51,123.15,74.11
00:51.1,2075.02,1037.07,237.65,121.07,74.83
00:51.2,2076.07,1037.61,236.75,119.27,75.41
00:51.2,2077.12,1038.13,235.84,117.48,76.19
00:51.2,2078.18,1038.62,234.9,115.58,77
00:51.3,2079.26,1039.09,233.93,113.51,77.73
00:51.3,2080.34,1039.53,232.94,111.26,78.53
00:51.4,2081.44,1039.95,231.92,109.17,79.41
00:51.5,2082.55,1040.32,230.88,106.99,80.14
00:51.5,2083.67,1040.66,229.81,104.85,81
00:51.6,2084.8,1040.96,228.72,103.19,81.86
00:51.6,2085.95,1041.23,227.61,101.94,82.83
00:51.6,2087.1,1041.47,226.48,100.76,83.91
00:51.7,2088.28,1041.69,225.33,99.47,85
00:51.7,2089.46,1041.89,224.16,97.77,85.88
00:51.8,2090.66,1042.07,222.98,96.04,86.79
00:51.9,2091.87,1042.22,221.77,94.44,87.9
00:51.9,2093.1,1042.35,220.55,92.9,89.13
00:52.0,2094.35,1042.44,219.31,91.48,90.36
00:52.0,2095.61,1042.51,218.05,90.23,91.6
00:52.0,2096.89,1042.54,216.77,89.07,92.81
00:52.1,2098.18,1042.56,215.47,87.95,94.01
00:52.2,2099.5,1042.54,214.15,86.95,95.3
00:52.2,2100.83,1042.51,212.82,86.26,96.75
00:52.3,2102.19,1042.45,211.47,85.95,98.42
00:52.3,2103.57,1042.38,210.09,85.88,100.16
00:52.4,2104.97,1042.3,208.69,85.87,101.98
00:52.4,2106.4,1042.21,207.26,85.91,103.85
00:52.5,2107.85,1042.11,205.82,85.93,104.4
00:52.5,2109.29,1042.01,204.38,85.81,103.54
00:52.6,2110.72,1041.9,202.95,85.49,102.23
00:52.6,2112.13,1041.79,201.55,84.98,100.87
00:52.6,2113.53,1041.66,200.16,84.45,99.73
00:52.7,2114.9,1041.53,198.79,83.92,98.47
00:52.7,2116.26,1041.37,197.44,82.61,97.2
00:52.8,2117.6,1041.19,196.11,80.5,96.06
00:52.8,2118.93,1040.99,194.8,78.52,94.68
00:52.9,2120.23,1040.75,193.52,77.48,93.19
00:53.0,2121.51,1040.49,192.26,76.15,91.63
00:53.0,2122.78,1040.2,191.04,74.4,90.18
00:53.1,2124.02,1039.88,189.84,72.92,88.8
00:53.1,2125.24,1039.54,188.66,71.37,87.43
00:53.1,2126.45,1039.17,187.51,69.55,86.05
00:53.2,2127.63,1038.78,186.39,67.81,84.64
00:53.2,2128.8,1038.37,185.31,66.08,83.27
00:53.3,2129.94,1037.92,184.25,64.42,81.93
00:53.3,2131.07,1037.45,183.22,62.79,80.57
00:53.4,2132.18,1036.95,182.23,61.14,79.37
00:53.5,2133.28,1036.43,181.27,59.53,78.31
00:53.5,2134.36,1035.88,180.34,57.98,77.41
00:53.5,2135.43,1035.32,179.43,56.36,76.64
00:53.6,2136.49,1034.72,178.55,54.61,75.99
00:53.7,2137.54,1034.11,177.7,52.8,75.43
00:53.7,2138.59,1033.47,176.87,51.02,74.95
00:53.7,2139.63,1032.81,176.07,49.22,74.56
00:53.8,2140.66,1032.13,175.29,47.39,74.27
00:53.9,2141.69,1031.43,174.54,45.56,74.25
00:53.9,2142.72,1030.7,173.81,43.78,74.54
00:53.9,2143.76,1029.95,173.09,42.02,75.03
00:54.0,2144.81,1029.17,172.4,40.19,75.64
00:54.1,2145.87,1028.36,171.72,38.28,76.28
00:54.1,2146.93,1027.52,171.06,36.23,76.95
00:54.2,2148.01,1026.65,170.43,34.2,77.77
00:54.2,2149.09,1025.76,169.82,32.61,78.59
00:54.3,2150.19,1024.83,169.23,31.16,79.38
00:54.3,2151.3,1023.88,168.65,29.56,80.28
00:54.3,2152.42,1022.91,168.09,27.63,81.14
00:54.4,2153.55,1021.92,167.55,25.49,81.81
00:54.5,2154.68,1020.9,167.03,23.4,82.37
00:54.5,2155.83,1019.87,166.53,21.49,82.98
00:54.5,2156.98,1018.81,166.06,19.56,83.6
00:54.6,2158.14,1017.74,165.61,17.64,84.19
00:54.6,2159.31,1016.65,165.18,15.73,84.72
00:54.7,2160.49,1015.54,164.77,13.85,85.27
00:54.7,2161.67,1014.42,164.39,12.16,85.86
00:54.8,2162.86,1013.27,164.04,10.67,86.53
00:54.9,2164.07,1012.11,163.71,9.32,87.26
00:54.9,2165.28,1010.93,163.41,8.06,88.01
00:55.0,2166.51,1009.74,163.15,6.99,88.86
00:55.0,2167.75,1008.52,162.91,6.26,89.94
00:55.1,2169.01,1007.28,162.69,5.91,91.16
00:55.1,2170.28,1006.02,162.5,5.71,92.58
00:55.1,2171.57,1004.74,162.33,5.39,93.98
00:55.2,2172.89,1003.43,162.18,4.73,95.21
00:55.3,2174.22,1002.11,162.05,3.75,96.51
00:55.3,2175.57,1000.76,161.94,2.51,97.88
00:55.3,2176.94,999.4,161.85,1.3,99.38
00:55.4,2178.33,998.01,161.78,0.42,101.07
00:55.5,2179.74,996.6,161.74,-0.29,102.87
00:55.5,2181.18,995.16,161.72,-0.95,104.67
00:55.6,2182.65,993.69,161.72,-1.56,106.4
00:55.6,2184.14,992.2,161.74,-2.11,108.12
00:55.7,2185.65,990.69,161.77,-2.68,109.69
00:55.7,2187.19,989.16,161.81,-3.17,111.37
00:55.7,2188.75,987.6,161.87,-3.43,113.25
00:55.8,2190.33,986.02,161.94,-3.63,114.98
00:55.8,2191.94,984.42,162.03,-3.93,116.53
00:55.9,2193.57,982.79,162.12,-4.31,118.02
00:56.0,2195.21,981.15,162.23,-4.77,119.58
00:56.0,2196.89,979.48,162.34,-5.18,121.32
00:56.0,2198.59,977.79,162.48,-5.58,123.14
00:56.1,2200.31,976.08,162.62,-5.86,125.02
00:56.1,2202.06,974.34,162.79,-6.05,126.71
00:56.2,2203.83,972.58,162.96,-6.2,128.37
00:56.3,2205.62,970.79,163.15,-6.32,130.11
00:56.3,2207.45,968.99,163.34,-6.38,131.76
00:56.4,2209.29,967.16,163.54,-6.41,133.36
00:56.4,2211.15,965.31,163.74,-6.42,134.93
00:56.5,2213.04,963.44,163.95,-6.43,136.43
00:56.5,2214.94,961.54,164.16,-6.45,137.95
00:56.5,2216.87,959.63,164.38,-6.46,139.51
00:56.6,2218.82,957.69,164.6,-6.48,140.97
00:56.7,2220.79,955.74,164.82,-6.52,142.36
00:56.7,2222.77,953.76,165.04,-6.57,143.63
00:56.8,2224.78,951.77,165.27,-6.62,144.95
00:56.8,2226.8,949.76,165.5,-6.66,146.49
00:56.8,2228.85,947.73,165.74,-6.68,147.89
00:56.9,2230.91,945.68,165.97,-6.7,149.24
00:57.0,2233,943.61,166.22,-6.69,150.61
00:57.0,2235.09,941.53,166.46,-6.69,151.84
00:57.1,2237.21,939.43,166.71,-6.7,152.86
00:57.1,2239.34,937.31,166.95,-6.72,154.04
00:57.2,2241.49,935.17,167.2,-6.73,155.64
00:57.2,2243.66,933.02,167.46,-6.72,156.89
00:57.2,2245.85,930.85,167.71,-6.7,158.05
00:57.3,2248.05,928.66,167.97,-6.68,159.38
00:57.3,2250.28,926.45,168.23,-6.66,160.6
00:57.4,2252.52,924.22,168.49,-6.63,161.84
00:57.4,2254.77,921.98,168.75,-6.61,162.88
00:57.5,2257.04,919.73,169.01,-6.58,163.87
00:57.5,2259.32,917.46,169.27,-6.52,165.26
00:57.6,2261.63,915.17,169.53,-6.45,166.48
00:57.6,2263.95,912.87,169.79,-6.36,167.61
00:57.7,2266.29,910.54,170.05,-6.27,168.75
00:57.8,2268.64,908.21,170.31,-6.25,169.86
00:57.8,2271.01,905.86,170.57,-6.33,170.94
00:57.9,2273.39,903.49,170.83,-6.44,171.92
00:57.9,2275.78,901.11,171.1,-6.57,172.79
00:58.0,2278.19,898.72,171.37,-6.75,173.77
00:58.0,2280.61,896.31,171.65,-6.84,175.19
00:58.0,2283.05,893.89,171.93,-6.81,176.19
00:58.1,2285.5,891.45,172.22,-6.76,177.19
00:58.1,2287.97,889,172.51,-6.7,178.21
00:58.2,2290.45,886.54,172.8,-6.63,179.17
00:58.2,2292.95,884.06,173.09,-6.51,180.08
00:58.3,2295.46,881.57,173.38,-6.38,181.27
00:58.3,2297.98,879.06,173.66,-6.29,182.27
00:58.4,2300.52,876.54,173.95,-6.21,183.22
00:58.5,2303.07,874,174.23,-6.14,184.18
00:58.5,2305.64,871.45,174.5,-6.09,185.07
00:58.6,2308.21,868.89,174.78,-6.04,186.06
00:58.6,2310.81,866.31,175.06,-6.01,187
00:58.7,2313.41,863.73,175.34,-5.95,187.81
00:58.7,2316.03,861.13,175.61,-5.87,188.89
00:58.7,2318.66,858.51,175.88,-5.82,189.8
00:58.8,2321.3,855.88,176.15,-5.79,190.69
00:58.8,2323.95,853.24,176.42,-5.76,191.53
00:58.9,2326.62,850.59,176.69,-5.72,192.27
00:59.0,2329.29,847.93,176.96,-5.66,193.11
00:59.0,2331.98,845.26,177.23,-5.61,193.96
00:59.1,2334.67,842.57,177.5,-5.56,194.49
00:59.1,2337.37,839.88,177.77,-5.46,194.64
00:59.1,2340.08,837.19,178.04,-5.3,195.15
00:59.2,2342.79,834.49,178.3,-5.1,195.92
00:59.2,2345.52,831.77,178.57,-4.84,197.12
00:59.3,2348.27,829.04,178.82,-4.76,198.32
00:59.3,2351.03,826.29,179.07,-4.84,199.14
00:59.4,2353.8,823.53,179.32,-4.91,199.59
00:59.5,2356.57,820.77,179.56,-4.86,199.92
00:59.5,2359.36,817.99,179.8,-4.69,201.28
00:59.5,2362.17,815.2,180.04,-4.55,202.35
00:59.6,2364.98,812.39,180.27,-4.48,203.13
00:59.6,2367.81,809.58,180.5,-4.39,203.94
00:59.7,2370.65,806.75,180.73,-4.3,204.76
00:59.8,2373.49,803.91,180.95,-4.13,205.46
00:59.8,2376.35,801.06,181.16,-3.71,206.28
00:59.9,2379.23,798.19,181.36,-3.23,207.2
00:59.9,2382.11,795.31,181.55,-2.9,207.93
01:00.0,2385,792.43,181.72,-2.64,208.72
01:00.0,2387.91,789.53,181.87,-2.53,209.43
01:00.0,2390.81,786.62,182.02,-2.2,209.77
01:00.1,2393.73,783.7,182.15,-1.32,210.47
01:00.2,2396.66,780.78,182.27,-0.31,211.54
01:00.2,2399.61,777.83,182.35,0.18,212.22
01:00.3,2402.56,774.88,182.4,0.38,212.83
01:00.3,2405.52,771.92,182.43,0.5,213.54
01:00.3,2408.49,768.95,182.44,0.66,214.16
01:00.4,2411.47,765.97,182.43,1.1,214.86
01:00.4,2414.46,762.98,182.4,1.67,215.58
01:00.5,2417.46,759.98,182.35,2.18,216.25
01:00.6,2420.46,756.98,182.27,2.61,216.92
01:00.6,2423.48,753.96,182.17,2.9,217.62
01:00.7,2426.5,750.94,182.05,3.33,218.15
01:00.7,2429.54,747.91,181.92,3.97,218.94
01:00.7,2432.59,744.86,181.76,4.49,219.61
01:00.8,2435.64,741.82,181.57,5,220.16
01:00.8,2438.7,738.76,181.36,5.62,220.9
01:00.9,2441.78,735.7,181.12,5.94,221.58
01:01.0,2444.86,732.63,180.85,6,222.2
01:01.0,2447.95,729.55,180.56,6.06,222.69
01:01.0,2451.04,726.47,180.26,6.24,222.73
01:01.1,2454.13,723.4,179.95,6.35,222.49
01:01.1,2457.21,720.32,179.63,6.88,222.11
01:01.2,2460.3,717.26,179.29,8.02,221.43
01:01.3,2463.36,714.22,178.92,8.89,220.28
01:01.3,2466.41,711.19,178.53,9.19,218.88
01:01.4,2469.44,708.19,178.12,9.26,217.21
01:01.4,2472.44,705.22,177.69,9.21,215.28
01:01.4,2475.42,702.28,177.25,9.12,213.21
01:01.5,2478.37,699.36,176.81,9.05,211.07
01:01.5,2481.29,696.48,176.36,9.1,208.97
01:01.6,2484.17,693.63,175.91,9.28,206.99
01:01.7,2487.03,690.8,175.45,9.53,205.23
01:01.7,2489.87,688,174.99,9.91,203.32
01:01.8,2492.68,685.23,174.53,10.18,200.95
01:01.8,2495.46,682.49,174.06,10.18,198.92
01:01.8,2498.2,679.79,173.59,10.23,197.02
01:01.9,2500.93,677.1,173.12,10.4,194.88
01:01.9,2503.62,674.46,172.65,10.49,192.59
01:02.0,2506.28,671.84,172.18,10.5,190.63
01:02.1,2508.91,669.24,171.71,10.48,188.78
01:02.1,2511.52,666.68,171.24,10.53,187.07
01:02.1,2514.11,664.14,170.78,10.64,184.75
01:02.2,2516.66,661.63,170.31,10.68,182.52
01:02.2,2519.18,659.15,169.85,10.68,180.43
01:02.3,2521.67,656.7,169.39,10.66,178.52
01:02.4,2524.13,654.28,168.94,10.63,176.49
01:02.4,2526.57,651.88,168.5,10.6,174.12
01:02.5,2528.97,649.52,168.06,10.56,171.31
01:02.5,2531.33,647.2,167.63,10.51,168.45
01:02.5,2533.65,644.92,167.2,10.49,165.61
01:02.6,2535.93,642.68,166.79,10.5,162.76
01:02.6,2538.17,640.48,166.38,10.52,159.88
01:02.7,2540.37,638.31,165.98,10.54,157.01
01:02.8,2542.53,636.19,165.59,10.58,153.89
01:02.8,2544.64,634.11,165.2,10.65,150.66
01:02.9,2546.72,632.08,164.82,10.8,147.4
01:02.9,2548.74,630.08,164.45,10.99,144.18
01:03.0,2550.72,628.14,164.08,11.34,141.21
01:03.0,2552.66,626.23,163.71,11.84,138.21
01:03.0,2554.56,624.37,163.34,12.36,135.12
01:03.1,2556.42,622.55,162.96,12.91,132.23
01:03.2,2558.24,620.78,162.58,13.65,129.63
01:03.2,2560.02,619.04,162.2,14.59,126.83
01:03.2,2561.76,617.34,161.8,15.31,124.14
01:03.3,2563.47,615.69,161.38,15.99,121.43
01:03.3,2565.13,614.07,160.96,16.61,118.88
01:03.4,2566.77,612.5,160.52,17.38,116.75
01:03.5,2568.38,610.95,160.07,18.4,114.83
01:03.5,2569.96,609.44,159.61,19.58,113.06
01:03.6,2571.51,607.95,159.14,21.01,111.38
01:03.6,2573.05,606.5,158.64,22.48,109.65
01:03.6,2574.56,605.08,158.13,24.28,108.06
01:03.7,2576.04,603.69,157.59,26.18,106.45
01:03.8,2577.51,602.33,157.04,28.03,104.88
01:03.8,2578.95,601.01,156.45,29.99,103.4
01:03.8,2580.37,599.71,155.85,32,102.01
01:03.9,2581.77,598.45,155.22,34.04,100.71
01:04.0,2583.15,597.22,154.58,36.03,99.49
01:04.0,2584.52,596.02,153.91,38.12,98.37
01:04.0,2585.87,594.85,153.22,40.27,97.42
01:04.1,2587.21,593.71,152.5,42.33,96.58
01:04.2,2588.54,592.6,151.76,44.37,95.83
01:04.2,2589.85,591.51,151,46.33,95.13
01:04.3,2591.16,590.46,150.22,48.17,94.42
01:04.3,2592.46,589.43,149.41,49.94,93.72
01:04.3,2593.75,588.43,148.58,51.6,93.03
01:04.4,2595.02,587.47,147.73,53.22,92.28
01:04.4,2596.29,586.53,146.86,54.86,91.56
01:04.5,2597.55,585.63,145.97,56.39,90.95
01:04.6,2598.8,584.75,145.07,57.76,90.49
01:04.6,2600.05,583.91,144.14,59.43,90.1
01:04.7,2601.29,583.09,143.19,61.3,89.8
01:04.7,2602.53,582.31,142.22,62.89,89.57
01:04.8,2603.77,581.57,141.23,64.3,89.36
01:04.8,2605,580.86,140.21,65.53,89.29
01:04.8,2606.24,580.19,139.17,66.22,89.36
01:04.9,2607.48,579.54,138.11,66.57,89.45
01:04.9,2608.72,578.92,137.03,67.05,89.61
01:05.0,2609.96,578.31,135.94,68.03,89.92
01:05.0,2611.21,577.74,134.83,69.28,90.31
01:05.1,2612.47,577.19,133.7,69.98,90.88
01:05.2,2613.73,576.68,132.54,70.35,91.56
01:05.2,2615,576.18,131.37,70.75,92.22
01:05.3,2616.29,575.71,130.17,71.55,93
01:05.3,2617.59,575.25,128.96,72.68,93.88
01:05.3,2618.9,574.82,127.72,74.09,94.74
01:05.4,2620.22,574.43,126.46,75.52,95.8
01:05.5,2621.56,574.06,125.17,76.51,97.1
01:05.5,2622.91,573.71,123.86,77.57,98.24
01:05.5,2624.28,573.39,122.53,78.76,99.18
01:05.6,2625.66,573.09,121.18,80.14,100.02
01:05.7,2627.06,572.81,119.81,81.67,100.73
01:05.7,2628.46,572.57,118.43,83.22,101.62
01:05.7,2629.88,572.37,117.02,84.6,102.78
01:05.8,2631.32,572.2,115.6,85.67,104.35
01:05.8,2632.78,572.07,114.14,86.3,105.97
01:05.9,2634.27,571.96,112.66,86.9,107.62
01:06.0,2635.77,571.87,111.16,87.69,109.08
01:06.0,2637.29,571.79,109.64,88.74,110.35
01:06.0,2638.83,571.74,108.11,90.31,111.27
01:06.1,2640.38,571.72,106.55,91.81,112.36
01:06.1,2641.94,571.72,104.99,92.7,113.18
01:06.2,2643.51,571.74,103.41,93.17,113.58
01:06.2,2645.09,571.78,101.83,94,113.91
01:06.3,2646.68,571.84,100.25,95.52,114.56
01:06.4,2648.28,571.93,98.65,96.46,115.67
01:06.4,2649.89,572.06,97.05,96.69,116.56
01:06.5,2651.51,572.22,95.43,97,117.43
01:06.5,2653.15,572.4,93.81,97.83,117.99
01:06.5,2654.79,572.59,92.18,98.93,118.2
01:06.6,2656.43,572.81,90.55,99.94,118.37
01:06.7,2658.07,573.07,88.93,100.6,117.68
01:06.7,2659.69,573.34,87.33,101.11,116.36
01:06.7,2661.3,573.64,85.75,101.51,114.88
01:06.8,2662.88,573.94,84.19,101.67,113.06
01:06.8,2664.44,574.24,82.67,101.51,110.92
01:06.9,2665.96,574.52,81.17,100.96,108.35
01:07.0,2667.45,574.79,79.71,100.2,105.75
01:07.0,2668.9,575.05,78.28,99.52,103.68
01:07.1,2670.33,575.28,76.87,98.99,101.92
01:07.1,2671.73,575.5,75.48,98.44,100.41
01:07.2,2673.12,575.7,74.11,97.7,98.99
01:07.2,2674.48,575.87,72.76,96.62,97.63
01:07.2,2675.83,576.02,71.42,95.33,96.49
01:07.3,2677.17,576.14,70.09,94.01,95.56
01:07.3,2678.49,576.23,68.77,92.72,94.76
01:07.4,2679.8,576.28,67.46,91.3,93.92
01:07.5,2681.1,576.31,66.16,89.73,92.87
01:07.5,2682.38,576.31,64.88,87.96,91.67
01:07.5,2683.64,576.27,63.62,86.06,90.39
01:07.6,2684.89,576.2,62.38,84.25,88.97
01:07.6,2686.11,576.1,61.15,82.57,87.51
01:07.7,2687.32,575.97,59.95,80.58,86.27
01:07.8,2688.51,575.81,58.78,78.52,85.1
01:07.8,2689.68,575.62,57.62,76.82,83.75
01:07.8,2690.83,575.4,56.49,75.14,82.32
01:07.9,2691.96,575.14,55.38,73.14,81.07
01:07.9,2693.08,574.86,54.3,71.12,79.86
01:08.0,2694.18,574.54,53.25,69.34,78.61
01:08.0,2695.26,574.18,52.22,67.68,77.46
01:08.1,2696.33,573.8,51.23,66.11,76.56
01:08.2,2697.39,573.38,50.25,64.7,75.88
01:08.2,2698.44,572.94,49.3,63.38,75.29
01:08.3,2699.48,572.47,48.37,61.9,74.81
01:08.3,2700.52,571.97,47.46,60.06,74.51
01:08.3,2701.55,571.44,46.57,58.05,74.46
01:08.4,2702.59,570.88,45.7,56.24,74.68
01:08.5,2703.63,570.3,44.84,54.61,75
01:08.5,2704.67,569.69,44,53.01,75.41
01:08.5,2705.72,569.05,43.16,51.28,75.9
01:08.6,2706.78,568.39,42.34,49.28,76.32
01:08.7,2707.85,567.69,41.54,46.63,76.57
01:08.7,2708.91,566.96,40.76,44.2,76.95
01:08.7,2709.99,566.21,40,42.56,77.57
01:08.8,2711.06,565.42,39.26,41.12,77.93
01:08.8,2712.15,564.61,38.54,39,78.34
01:08.9,2713.24,563.76,37.85,36.75,78.96
01:09.0,2714.35,562.89,37.18,34.86,79.5
01:09.0,2715.45,561.98,36.54,33.09,80.22
01:09.0,2716.57,561.05,35.92,31.32,81.05
01:09.1,2717.71,560.09,35.32,29.27,81.97
01:09.1,2718.85,559.1,34.75,27.19,83
01:09.2,2720.01,558.07,34.2,25.27,84.24
01:09.3,2721.19,557.01,33.68,23.68,85.58
01:09.3,2722.39,555.92,33.18,22.37,87.08
01:09.3,2723.61,554.81,32.7,21.35,88.52
01:09.4,2724.85,553.66,32.23,20.43,90.19
01:09.4,2726.11,552.48,31.78,19.47,91.79
01:09.5,2727.4,551.27,31.34,18.45,93.17
01:09.6,2728.7,550.04,30.91,17.19,94.39
01:09.6,2730.02,548.79,30.5,15.83,95.51
01:09.7,2731.35,547.51,30.11,14.75,96.97
01:09.7,2732.71,546.2,29.74,13.88,98.63
01:09.8,2734.09,544.87,29.38,13.11,100.43
01:09.8,2735.5,543.5,29.05,12.31,102.22
01:09.9,2736.93,542.1,28.73,11.35,103.98
01:09.9,2738.39,540.68,28.43,10.4,105.68
01:10.0,2739.87,539.23,28.14,9.39,107.45
01:10.0,2741.37,537.75,27.88,8.18,108.96
01:10.0,2742.89,536.24,27.64,7.07,110.42
01:10.1,2744.44,534.71,27.42,6.42,112.24
01:10.2,2746.01,533.15,27.22,5.79,113.94
01:10.2,2747.6,531.57,27.04,5.02,115.67
01:10.2,2749.22,529.96,26.88,4.44,117.5
01:10.3,2750.87,528.32,26.74,3.75,119.15
01:10.4,2752.53,526.66,26.62,2.94,120.73
01:10.4,2754.22,524.98,26.52,1.89,122.18
01:10.5,2755.93,523.27,26.43,0.86,123.79
01:10.5,2757.66,521.54,26.37,0.32,125.48
01:10.5,2759.41,519.79,26.34,0.01,127.02
01:10.6,2761.18,518.01,26.31,-0.26,128.55
01:10.7,2762.98,516.22,26.3,-0.45,130.09
01:10.7,2764.8,514.4,26.3,-0.75,131.52
01:10.7,2766.64,512.56,26.31,-1,133.25
01:10.8,2768.5,510.7,26.33,-1,134.9
01:10.8,2770.39,508.82,26.35,-0.85,136.39
01:10.9,2772.29,506.91,26.37,-0.67,137.83
01:11.0,2774.21,504.99,26.39,-0.54,139.05
01:11.0,2776.14,503.05,26.41,-0.41,139.66
01:11.1,2778.08,501.11,26.43,-0.2,139.86
01:11.1,2780.03,499.17,26.45,0.13,140.57
01:11.2,2782,497.2,26.46,0.48,142.35
01:11.2,2783.99,495.21,26.46,0.53,143.89
01:11.2,2785.99,493.21,26.46,0.44,145.22
01:11.3,2788.02,491.18,26.45,0.34,146.43
01:11.3,2790.06,489.14,26.44,0.29,147.31
01:11.4,2792.11,487.09,26.43,0.3,148.31
01:11.5,2794.18,485.02,26.42,0.35,149.62
01:11.5,2796.27,482.93,26.41,0.48,151.09
01:11.5,2798.37,480.82,26.39,0.64,152.55
01:11.6,2800.5,478.69,26.37,0.78,153.94
01:11.7,2802.65,476.55,26.35,0.87,155.22
01:11.7,2804.82,474.38,26.32,0.93,156.49
01:11.8,2807,472.2,26.29,0.99,157.66
01:11.8,2809.19,470,26.25,1.06,158.73
01:11.8,2811.4,467.79,26.22,1.17,159.94
01:11.9,2813.64,465.56,26.18,1.27,161.37
01:11.9,2815.89,463.31,26.13,1.34,162.6
01:12.0,2818.15,461.05,26.08,1.4,163.83
01:12.0,2820.44,458.76,26.03,1.43,165.02
01:12.1,2822.74,456.46,25.98,1.43,166.12
01:12.2,2825.05,454.15,25.92,1.45,167.28
01:12.2,2827.39,451.82,25.86,1.46,168.45
01:12.3,2829.73,449.47,25.8,1.47,169.59
01:12.3,2832.09,447.11,25.75,1.47,170.62
01:12.3,2834.47,444.73,25.68,1.48,171.57
01:12.4,2836.86,442.35,25.62,1.51,172.54
01:12.5,2839.26,439.94,25.56,1.54,173.88
01:12.5,2841.69,437.52,25.5,1.56,175.08
01:12.5,2844.13,435.08,25.43,1.59,176.14
01:12.6,2846.58,432.63,25.37,1.63,177.18
01:12.6,2849.05,430.16,25.3,1.66,178.26
01:12.7,2851.53,427.68,25.23,1.68,179.28
01:12.8,2854.03,425.18,25.16,1.7,180.26
01:12.8,2856.54,422.67,25.08,1.72,181.31
01:12.8,2859.06,420.15,25.01,1.75,182.29
01:12.9,2861.6,417.61,24.93,1.79,183.32
01:12.9,2864.16,415.06,24.86,1.82,184.39
01:13.0,2866.73,412.49,24.78,1.85,185.39
01:13.0,2869.31,409.91,24.7,1.87,186.32
01:13.1,2871.9,407.32,24.61,1.88,187.31
